Time	Volt	Leap_angle
0.0	59	3.36243298188
0.1	59	3.36999394192
0.2	59	3.41982101021
0.3	58	3.4322219288
0.4	59	3.44662387468
0.5	58	3.45212965456
0.6	58	3.4579664133
0.7	59	3.47135939991
0.8	59	3.47924667628
0.9	59	3.482902562
1.0	58	3.48419526541
1.1	59	3.49093205042
1.2	59	3.50218716946
1.3	59	3.52858711727
1.4	59	3.51608017951
1.5	59	3.51067457205
1.6	59	3.50587500979
1.7	59	3.52458971972
1.8	58	3.54442120431
1.9	59	3.5533037981
2.0	59	3.56661371176
2.1	59	3.63722701659
2.2	59	3.66831732397
2.3	59	3.63738851131
2.4	60	3.63744234129
2.5	59	3.6435737531
2.6	59	3.65425221128
2.7	60	3.65355557511
2.8	59	3.65709097185
2.9	60	3.67413083081
3.0	59	3.66895779369
3.1	59	3.6647393137
3.2	59	3.66019502043
3.3	60	3.65837572474
3.4	59	3.64540042593
3.5	60	3.62790201053
3.6	60	3.61752476644
3.7	61	3.58288111586
3.8	60	3.59923829362
3.9	59	3.61302955539
4.0	60	3.62498640923
4.1	60	3.62763214576
4.2	60	3.62989838712
4.3	59	3.63997145365
4.4	59	3.66917125878
4.5	60	3.68280732444
4.6	60	3.68450828913
4.7	60	3.70628574942
4.8	59	3.70602158468
4.9	60	3.68758929058
5.0	60	3.66457902269
5.1	61	3.6543593743
5.2	60	3.64593750871
5.3	60	3.62622852563
5.4	61	3.60516304466
5.5	60	3.61254178716
5.6	60	3.61064428516
5.7	60	3.64298257487
5.8	59	3.62514844852
5.9	60	3.59869425063
6.0	60	3.59999981586
6.1	61	3.59668057696
6.2	61	3.59515596707
6.3	60	3.59564609066
6.4	60	3.60445693379
6.5	59	3.590141982
6.6	60	3.58954201564
6.6	60	3.60173983432
6.7	60	3.58189731294
6.8	60	3.57456494713
6.9	60	3.58910561356
7.0	60	3.58959656218
7.2	60	3.58588551016
7.2	60	3.58643149362
7.3	59	3.60043489921
7.4	60	3.58599471349
7.5	60	3.55054760456
7.6	60	3.51919716681
7.7	59	3.45740016905
7.8	60	3.45864578416
7.9	59	3.47423469281
8.0	60	3.4610791027
8.1	59	3.46158818572
8.2	59	3.47141580106
8.3	60	3.482902562
8.4	60	3.47164139653
8.5	59	3.47079533802
8.6	59	3.46786073901
8.7	60	3.43723813735
8.8	60	3.41024677709
8.9	60	3.46577114776
9.0	60	3.50950319087
9.1	60	3.52403416745
9.2	59	3.55297316762
9.3	61	3.56298865993
9.4	60	3.57116727228
9.5	61	3.55346910181
9.6	60	3.53341127992
9.7	60	3.47530527289
9.8	261	3.4370102865
9.9	59	3.45405744082
10.0	60	3.46763489789
10.1	60	3.48099073088
10.2	60	3.48200300737
10.3	60	3.46876395666
10.4	60	3.47271277511
10.5	59	3.44594213656
10.6	59	3.38361900463
10.7	60	3.36848310607
10.8	60	3.34913104746
10.9	59	3.34046813975
11.0	60	3.36807622691
11.1	60	3.39551776022
11.2	60	3.39799623084
11.3	60	3.39546009987
11.4	60	3.38720457532
11.5	60	3.39897559342
11.6	59	3.40352305559
11.7	59	3.40973003791
11.8	60	3.40168177724
11.9	60	3.39061313378
12.0	60	3.40093347349
12.1	60	3.42519834208
12.2	60	3.44781659242
12.3	60	3.47164139653
12.4	60	3.49978239757
12.5	59	3.50771747782
12.6	60	3.51234729691
12.7	60	3.51011682018
12.8	59	3.51663698676
12.9	60	3.50531649519
13.0	60	3.51033993155
13.1	60	3.51089764802
13.2	59	3.51646995383
13.3	61	3.5402757507
13.4	57	3.55776430607
13.5	61	3.56491149439
13.6	60	3.56858946268
13.7	60	3.56908322973
13.8	61	3.57028992876
13.9	57	3.57713845617
14.0	59	3.57204440059
14.1	59	3.57171550268
14.2	60	3.54938936587
14.3	60	3.57171550268
14.4	60	3.60212035147
14.5	59	3.60955955105
14.6	61	3.6161172283
14.7	60	3.61931046992
14.8	59	3.61903996534
14.9	61	3.65114311724
15.0	59	3.66072993556
15.1	59	3.67961589924
15.2	59	3.68854494089
15.3	60	3.67397094897
15.4	60	3.66789028211
15.5	59	3.65644842636
15.6	60	3.64744092032
15.7	59	3.63787295251
15.8	59	3.63356454704
15.9	134	3.65912495589
16.0	60	3.68838568301
16.1	60	3.66415154574
16.2	59	3.65912495589
16.3	60	3.64464837725
