Time	Volt	Leap_angle
0.0	90	9.03513705138
0.1	90	9.0847798572
0.2	89	9.24460697401
0.3	91	9.26878851401
0.4	91	9.09513419738
0.5	93	8.97848489671
0.6	96	8.88205936962
0.7	110	8.85725246264
0.8	265	8.88681355086
0.9	307	10.5653881009
1.0	305	39.1074623083
1.1	305	42.9554500064
1.2	305	45.4706375267
1.3	301	47.3827311457
1.4	109	48.3101961527
1.5	67	3.65403787581
1.6	61	3.43923118912
1.7	63	2.90373574681
1.8	64	2.83040731263
1.9	66	2.91819392999
2.0	165	2.97986110451
2.1	316	3.25684250913
2.2	319	31.9036407314
2.3	318	70.4537770875
2.4	317	71.1150680282
2.5	316	71.3082288032
2.6	317	71.371388206
2.7	348	71.4097006282
2.8	57	48.2908255779
2.9	59	13.8652002697
3.0	59	6.07421830286
3.1	59	4.07015589245
3.2	59	3.69660503875
3.3	148	3.59499257772
3.4	317	3.67620866279
3.5	321	42.3201343467
3.6	322	51.4526270789
3.7	322	52.6588443175
3.8	322	54.5792894128
3.9	252	57.436743129
4.0	53	60.4841444082
4.1	50	11.8478771
4.2	51	3.99046865633
4.3	53	3.57801412258
4.4	52	3.41168175353
4.5	53	3.34918950449
4.6	136	3.29419861979
4.7	310	3.46096596298
4.8	315	60.8110725694
4.9	316	70.187971718
5.0	316	75.245465117
5.1	315	77.1726600531
5.2	102	78.6143996607
5.3	52	78.6067076576
5.4	50	7.89839011428
5.5	50	4.18109122904
5.6	50	3.75806877716
5.7	51	3.19089367225
5.8	51	2.92328763812
5.9	174	2.7812227221
6.0	311	3.20942992276
6.1	311	46.9731292458
6.2	312	54.2158609951
6.3	312	57.4318602243
6.4	272	59.2347734231
6.5	63	60.6533531111
6.6	51	37.2603944099
6.7	50	6.85423435759
6.8	52	3.77231833053
6.9	51	2.94384040435
7.0	52	2.71699737591
7.1	137	2.67459291097
7.2	311	2.75086337407
7.3	311	60.0510895264
7.4	311	65.8735033315
7.5	310	70.7477831637
7.6	311	76.1556886563
7.7	218	79.8051855624
7.8	50	80.8090457651
7.9	49	73.22884301
8.0	49	64.1019625504
8.1	51	17.1025417454
8.2	52	4.44580707781
8.3	54	2.89171106482
8.4	278	2.56597718788
8.5	315	4.58317242124
8.6	316	49.6657621077
8.7	317	54.3193378357
8.8	316	58.9839425928
8.9	290	62.7137870188
9.0	63	65.8843452412
9.1	51	68.2640399937
9.2	51	9.74352223626
9.3	50	6.28556323756
9.4	52	4.28596568388
9.5	53	3.3415229349
9.6	133	3.13700033414
9.7	311	3.80266618981
9.8	314	35.8034145057
9.9	315	54.9697468917
10.0	315	57.4322208795
10.1	315	60.7556719036
10.2	148	62.8364257492
10.3	50	64.8453460537
10.4	49	64.2621549837
10.5	48	62.5878485778
10.6	50	57.2429690821
10.7	50	52.1420661531
10.8	51	49.1846397246
10.9	245	44.94070537
11.0	309	42.6304543172
11.1	312	56.5113354063
11.2	313	61.6361892269
11.3	314	64.6508654515
11.4	314	67.3526876155
11.5	214	69.3428825179
11.6	49	70.5735128726
11.7	48	61.8180998051
11.8	47	4.4259373095
11.9	47	3.24763233597
12.0	48	2.71728553738
12.1	49	2.44488586489
12.2	160	2.38736934634
12.3	308	3.13350363954
12.4	312	43.7434669625
12.5	313	53.9051713695
12.6	314	58.4890619592
12.7	314	60.6431112762
12.8	310	63.642498025
12.9	67	65.5976815192
13.0	47	68.960886526
13.1	46	5.14803059726
13.2	47	3.2962186637
13.3	48	2.9645149415
13.4	49	2.95021721809
13.5	49	2.92529587293
13.6	49	3.11357302027
13.7	49	3.16631919404
13.8	50	3.09427342172
13.9	50	2.88486580189
14.0	51	2.64397256263
14.1	52	2.76519994296
14.2	52	2.69834600598
14.3	52	2.65792790707
14.4	52	2.73315928454
14.5	53	2.76866644606
14.6	52	2.65107016539
14.7	54	2.59163208462
14.8	54	2.70052138352
14.9	52	2.68481935336
