Time	Volt	Leap_angle
0.0	91	10.8337991786
0.1	93	10.9444365177
0.2	94	11.1757196629
0.3	97	11.3243732345
0.4	98	11.4777862818
0.5	105	11.734802723
0.6	183	12.1937375568
0.7	304	12.9115764314
0.8	306	14.531298339
0.9	308	14.5709212542
1.0	308	14.9015036509
1.1	309	15.2232480711
1.2	108	15.6429222802
1.3	52	16.4296295571
1.4	51	15.763800813
1.5	52	12.5176122498
1.6	55	7.87673929662
1.7	56	5.36264308155
1.8	60	4.28564579731
1.9	61	4.10989757298
2.0	144	4.12592457383
2.1	314	4.31311489932
2.2	316	32.6359596442
2.3	314	71.0202026981
2.4	315	72.7197559919
2.5	315	73.8853045567
2.6	150	74.6392140896
2.7	63	74.8837472777
2.8	61	21.7183437343
2.9	62	4.83533387843
3.0	66	3.24998250314
3.1	67	2.96623132081
3.2	68	3.19132311611
3.3	73	3.40628310911
3.4	124	3.38419757913
3.4	304	3.42496969123
3.5	311	32.3780301439
3.6	307	54.1812742061
3.8	305	60.1971781664
3.8	305	63.9629036338
3.9	234	66.5531870004
4.0	86	68.5412349234
4.1	62	71.4867552375
4.2	54	72.9821532622
4.3	56	69.0101745403
4.4	56	52.2717200986
4.5	56	13.8217676838
4.6	57	6.6390007903
4.7	63	4.58535158357
4.8	267	4.06187171196
4.9	300	6.93369929972
5.0	298	63.7298127828
5.1	297	73.2307369763
5.2	297	75.6481535723
5.3	298	76.659817485
5.4	275	77.4732271205
5.5	76	77.8717920887
5.6	53	78.2567657649
5.7	51	3.01343876992
5.8	51	2.32262607327
5.9	52	2.2309014009
6.0	52	2.3649645073
6.1	56	2.53056737273
6.2	57	2.48348893169
6.3	113	2.33657278658
6.4	303	2.43726860368
6.5	312	54.648431782
6.6	312	71.4641004932
6.7	311	73.1059016187
6.8	312	74.4363577379
6.9	310	75.7768597599
7.0	206	76.5348643305
7.1	60	77.4012563755
7.2	50	38.1124116895
7.3	50	6.3901896425
7.4	51	2.84454974739
7.5	52	2.30766238089
7.6	53	2.24035635927
7.7	58	2.2077962022
7.8	147	2.20318163379
7.9	306	3.78992587777
8.0	308	32.426733278
8.1	308	71.0000370219
8.2	308	72.5377886525
8.3	308	73.3237678183
8.4	309	74.2967084135
8.5	292	74.9877578389
8.6	85	75.4673136609
8.7	50	76.0057911392
8.8	50	23.9539757194
8.9	51	19.569245385
9.0	52	16.9737625539
9.1	54	14.2747344557
9.2	56	11.6435604221
9.3	72	8.9708008025
9.4	209	7.43738043149
9.5	311	7.11102314958
9.6	311	65.3695642822
9.7	311	70.6135590351
9.8	312	71.7106783216
9.9	314	72.185502158
10.0	313	72.6233164631
10.1	280	72.9913960154
10.2	67	73.2659912686
10.3	56	77.0309682164
10.4	56	7.76925327479
10.5	57	3.28187331815
10.6	57	2.20602250997
10.7	57	2.22070125929
10.8	57	2.42026456363
10.9	59	2.5188607757
11.0	179	2.54921689502
11.1	307	3.27141719366
11.2	303	55.6636924626
11.3	303	71.9903273047
11.4	302	73.6652181449
11.5	302	75.0936968506
11.6	300	75.7589388484
11.7	112	76.0383411949
11.8	55	76.9565699158
11.9	51	78.6322667407
12.0	51	70.3786372104
12.1	52	60.5351213891
12.2	53	56.4964902584
12.3	53	42.6863657775
12.4	54	11.5987354913
12.5	147	7.0929582438
12.6	309	6.35224403973
12.7	312	34.7544463112
12.8	311	57.6672629112
12.9	311	61.0115209143
13.0	312	64.7347951321
13.1	310	66.7856572342
13.2	164	68.6756238471
13.3	55	69.4605558428
13.4	52	71.629650653
13.5	51	70.4761460893
13.6	50	65.0290672457
13.7	52	54.7907526769
13.8	53	49.4659403217
13.9	53	43.6397301524
14.0	53	7.19031064368
14.1	54	4.23554067487
14.2	179	3.42222469083
14.3	295	3.80632050561
14.4	298	45.8148583474
14.5	298	57.9885181208
14.6	299	61.8492783177
14.7	299	65.0392760677
14.8	258	67.2316024968
14.9	77	68.9083611567
15.0	56	73.3474417456
15.1	54	70.9200021007
15.2	55	63.1713080854
15.3	54	58.2489303446
15.4	55	19.5333034981
15.5	57	8.41811270888
15.6	58	5.45337650905
15.7	59	3.71288376812
15.8	61	2.99669692396
15.9	62	2.87569076918
16.0	65	2.83213577773
16.1	64	2.87030808461
16.2	64	2.90999856003
16.3	64	2.93391563253
16.4	65	2.95088067774
16.5	65	2.95763947265
16.6	66	2.95717612703
16.7	66	2.97295524835
16.8	66	2.95180927094
16.9	66	2.91322571649
17.0	65	2.89563469952
17.1	65	2.90272435126
17.2	65	2.95220715013
17.3	66	2.96345821441
17.4	66	2.94231057566
17.5	65	2.96015351303
17.6	66	2.97920409299
17.7	295	3.0048514857
17.8	67	3.01512732425
17.9	68	3.02096503875
18.0	68	3.03402660628
18.1	68	3.04523278839
18.2	68	3.02982976523
18.3	68	3.02413861653
18.4	68	3.02646810604
18.5	68	2.99303648071
18.6	69	2.97821830418
18.7	69	2.98720976998
18.8	69	2.99035367476
18.9	70	2.97236257192
19.0	70	2.96464700592
19.1	70	2.94915537247
19.2	71	2.95830126918
19.3	71	2.96431683384
19.4	71	2.98235642947
19.5	72	3.00960353962
19.6	73	3.05107711667
19.7	72	3.07408871807
19.8	72	3.11834788555
19.9	110	3.14597400616
20.0	72	3.21826267466
20.1	72	3.24220237852
20.2	73	3.2441340702
20.3	74	3.25136770368
20.4	73	3.2547379034
20.5	73	3.26158791826
20.6	73	3.2582848825
20.7	73	3.24159848905
20.8	74	3.22318630628
20.9	74	3.22251810592
21.0	73	3.23319275766
21.1	74	3.24407372223
21.2	74	3.23167861816
21.3	74	3.20851480344
21.4	74	3.18899115498
21.5	74	3.17699761134
21.6	76	3.19120042375
21.7	75	3.1950016982
21.8	74	3.20778252022
21.9	75	3.19457274833
22.0	74	3.21461068328
22.1	80	3.21935746509
22.2	75	3.23246605912
22.3	74	3.24401337313
22.4	74	3.30866810263
22.5	75	3.38060882286
22.6	76	3.41649886486
22.7	76	3.43803549654
22.8	75	3.49687209492
22.9	75	3.52991857843
23.0	76	3.55462601287
23.1	75	3.59052372665
23.2	76	3.6217441031
23.3	75	3.65998103251
23.4	76	3.67354456344
23.5	76	3.71868035425
23.6	77	3.70390758945
23.7	75	3.69008407987
23.8	76	3.62919708248
23.9	78	3.58692280777
24.0	77	3.57998358989
24.1	78	3.57478404121
24.2	78	3.57396236925
24.3	127	3.57620782598
24.4	78	3.60695485996
24.5	80	3.61595478485
24.6	78	3.63345677154
24.7	79	3.63728084896
24.8	79	3.63232493593
24.9	79	3.61378817528
25.0	79	3.59335827606
25.1	80	3.59003290466
25.2	80	3.58544866361
25.3	80	3.58501176389
25.4	80	3.58517560752
25.5	79	3.61687520143
25.6	80	3.64529299989
25.7	79	3.65398428998
25.8	81	3.66708944477
25.9	80	3.66821056816
26.0	80	3.6338878544
26.1	80	3.62504042313
26.2	81	3.60347901369
26.3	80	3.6215819117
26.4	81	3.64378870325
26.5	81	3.64905103206
26.6	83	3.69559848654
26.7	82	3.70274437834
26.8	82	3.6986702626
26.9	84	3.70507043588
27.0	83	3.71320017854
27.1	83	3.73863587159
27.2	84	3.74093964366
27.3	84	3.71920686927
27.4	84	3.72741088737
27.5	85	3.72115432801
27.6	85	3.78434175763
27.7	84	3.86670122513
27.8	83	3.94168570792
27.9	83	3.98044496444
28.0	82	3.94292752524
28.1	84	3.89500816893
28.2	83	3.81382402719
28.3	84	3.75567122382
28.4	88	3.77641680675
28.5	89	3.8144400995
28.6	89	3.8975211065
28.7	87	3.93024260767
28.8	88	3.97138232185
28.9	87	4.04757558543
29.0	86	4.10484352465
29.1	86	4.20589010638
29.2	88	4.27296824129
29.3	86	4.32064627639
29.4	86	4.38717848412
29.5	87	4.45830162057
29.6	86	4.54988648928
29.7	87	4.60555575545
29.8	86	4.64013198332
29.9	87	4.66169621849
30.0	86	4.72190179532
30.1	87	4.75213141754
30.2	88	4.72650448808
