Time	Volt	Leap_angle
0.0	83	4.20914838115
0.0	76	4.20900879244
0.1	76	4.25367401141
0.2	77	4.30611620303
0.3	75	4.38195201181
0.4	76	4.47842171725
0.5	76	4.58834090914
0.6	77	4.74115356549
0.7	77	4.86050926566
0.8	78	4.99928006088
0.9	151	5.10722120041
1.0	278	5.43584815322
1.1	281	30.502876661
1.2	280	46.4647047782
1.3	281	48.0319061843
1.4	282	49.9159157542
1.5	281	52.6513568682
1.6	103	54.1683771502
1.7	55	54.9702265097
1.8	55	5.3154442145
1.9	54	4.02452821034
2.0	56	3.82141532131
2.1	56	3.60423964111
2.2	58	3.46599711018
2.3	178	3.4409386015
2.4	299	4.32359174211
2.5	299	50.0377432125
2.6	300	55.3667531963
2.7	299	58.7250499897
2.8	298	60.6771220346
2.9	299	63.0370601489
3.0	296	64.4119674718
3.1	152	65.0674401162
3.2	51	65.6271576383
3.3	51	22.4060888608
3.4	50	10.4796094243
3.5	51	6.17704665641
3.6	51	5.12009508696
3.7	52	4.63189270089
3.8	64	4.28002103974
3.9	280	3.92505740045
4.0	306	32.9526992233
4.1	305	52.3038639649
4.2	305	56.738131893
4.3	304	60.0062934853
4.4	304	62.3775355182
4.5	300	64.6881541416
4.6	141	66.712957163
4.7	52	67.7057689787
4.8	51	3.83629770703
4.9	51	2.85135441218
5.0	51	2.74252527101
5.1	52	2.83379411317
5.2	53	2.99852547143
5.3	107	3.12073258123
5.4	290	3.43148027709
5.5	311	24.0922388135
5.6	310	39.8361727581
5.7	309	42.0735097198
5.8	309	45.042906224
5.9	303	47.2181101632
6.0	442	49.1531355
6.1	52	50.2069459661
6.2	48	30.2576584627
6.3	50	12.3630455386
6.4	50	7.01123302396
6.5	51	4.38025318607
6.6	51	3.46283229618
6.7	54	3.21613284979
6.8	235	3.1081610454
6.9	303	24.5766464126
7.0	304	48.8694453974
7.1	305	54.0645598982
7.2	306	57.4206265083
7.3	306	60.1659126872
7.4	290	61.4254266404
7.5	75	63.4939632258
7.6	52	35.6511256515
7.7	51	15.1167301321
7.8	50	9.30159568573
7.9	51	6.36849002849
8.0	52	5.2395528341
8.1	54	4.74309510501
8.2	100	4.52337622003
8.3	300	4.53755728732
8.4	312	32.9776849911
8.5	311	43.735963848
8.6	311	47.8785855215
8.7	312	51.3632175524
8.8	308	54.3195648692
8.9	123	55.7743884513
9.0	54	57.9727490617
9.1	52	28.4631010922
9.2	51	12.5029501029
9.3	51	7.86898538943
9.4	52	6.01724722849
9.5	53	5.32270159097
9.6	61	4.76879739768
9.7	267	4.62592594391
9.8	309	30.7268816662
9.9	303	53.4004956267
10.0	305	57.6913767666
10.1	306	59.7415109856
10.2	305	61.5660982179
10.3	248	62.689631234
10.4	53	64.1382349159
10.5	48	33.2284520764
10.6	48	16.5264785302
10.7	48	8.54304603587
10.8	50	5.61087554639
10.9	51	4.17813923919
11.0	52	3.84277472969
11.1	96	3.75097593266
11.2	297	3.95448253842
11.3	304	41.3983600508
11.4	305	47.306525169
11.5	306	53.0692621119
11.6	308	55.5201401451
11.7	276	57.8941492336
11.8	56	60.0827889689
11.9	49	39.1437227242
12.0	51	27.847003544
12.1	51	13.9197477879
12.2	53	9.06217150265
12.3	53	5.73558862377
12.4	54	4.21389165088
12.5	73	3.84817241429
12.6	285	4.02340888661
12.7	304	33.4086405217
12.8	302	45.0470082287
12.9	304	48.7774714203
13.0	304	52.3563667226
13.1	303	54.4883790812
13.2	163	56.6401050924
13.3	52	57.9087346396
13.4	49	30.8561296662
13.5	50	17.6975448949
13.6	48	8.80925947664
13.7	50	6.27716682212
13.8	51	4.82710236823
13.9	77	4.34099706358
14.0	285	4.27764087323
14.1	308	29.4548580969
14.2	308	51.2606195043
14.3	304	61.1363048657
14.4	303	63.9676260848
14.5	304	65.7316149196
14.6	300	67.1088547863
14.7	111	68.1014302926
14.8	48	46.5415266846
14.9	48	20.8263089067
15.0	49	10.3102286839
15.1	50	6.36125071683
15.2	49	5.0420492141
15.3	50	4.36444044814
15.4	51	3.89495789366
15.5	51	3.73496785521
15.6	51	3.5690283701
15.7	52	3.49827158071
15.8	52	3.49222178524
15.9	52	3.575441243
16.0	51	3.59597280265
16.1	52	3.64625972045
16.2	52	3.68918190376
16.3	52	3.6943796622
16.4	52	3.69681690961
16.5	53	3.69347853388
16.6	52	3.67642170745
16.7	51	3.65848276714
16.8	52	3.62730828156
16.9	51	3.60076117727
17.0	51	3.5390035066
17.1	52	3.5016839816
17.2	52	3.44378240989
17.3	51	3.40559330519
17.4	53	3.39194096704
17.5	53	3.34386573421
17.6	52	3.33495435103
17.7	52	3.35392114453
17.8	52	3.42416929315
17.9	52	3.48425145904
18.0	52	3.52253373921
18.1	52	3.52758819201
18.2	52	3.5385055476
18.3	52	3.54502879707
18.4	51	3.55302827483
18.5	52	3.55688366084
18.6	51	3.56381285871
18.7	52	3.5645819392
18.8	52	3.58299041064
18.9	53	3.596299485
19.0	53	3.60092430522
19.1	52	3.60010859162
19.2	53	3.5977147662
19.3	52	3.60440261184
19.4	53	3.61422160096
19.5	52	3.64083202777
19.6	53	3.6737044638
19.7	53	3.65949951402
19.8	53	3.64432602323
19.9	53	3.60195727761
20.0	53	3.5983677854
20.1	53	3.58386464907
20.2	53	3.57314050858
20.3	53	3.57642681955
20.4	53	3.57522218915
20.5	52	3.55798443336
20.6	53	3.54640930306
20.7	54	3.55010641528
20.8	53	3.54734774064
20.9	53	3.54629888233
21.0	53	3.55082332006
21.1	53	3.54916870618
21.2	54	3.54453168346
21.3	53	3.54397925333
21.4	55	3.54685095164
21.5	52	3.54596759954
21.6	54	3.5441449914
21.7	53	3.55093360028
21.8	53	3.55490141246
21.9	54	3.56117475202
22.0	54	3.57730265993
