Time	Volt	Leap_angle
0.0	53	4.83748069153
0.0	53	4.80069139773
0.1	53	4.64818812728
0.2	54	4.54756115246
0.3	87	4.43062575066
0.4	292	4.44386816694
0.5	310	8.14507234504
0.6	309	51.0265905354
0.7	309	53.2300847353
0.8	309	55.2704170686
0.9	287	57.1599339372
1.0	71	59.0629729501
1.1	53	35.1180959459
1.2	51	10.4271884482
1.3	52	6.73929932369
1.4	52	5.0057812922
1.5	53	4.50419589363
1.6	53	4.22873803101
1.7	123	4.13270659839
1.8	301	4.53198526041
1.9	311	36.9596255448
2.0	311	55.752519536
2.1	311	60.0581364714
2.2	310	63.5433422494
2.3	179	65.8855781112
2.4	55	67.4899363755
2.5	53	27.3179114876
2.6	52	14.7637773739
2.7	54	8.49280602886
2.8	54	6.13596795339
2.9	55	4.93304328888
3.0	58	4.40744485329
3.1	158	4.23253404904
3.2	288	4.89312816606
3.3	290	43.6619247992
3.4	291	51.6616023237
3.5	291	54.4570286802
3.6	291	56.1143550045
3.7	132	57.5035777806
3.8	57	58.5716968712
3.9	266	23.1106079666
4.0	55	14.9109827196
4.1	56	9.31375806105
4.2	58	7.03528097602
4.3	60	5.46579586732
4.4	83	4.88330915363
4.5	272	4.72206773587
4.6	296	38.3809090577
4.7	294	48.1847762487
4.8	296	54.7363053563
4.9	296	58.3765557555
5.0	297	61.2603218592
5.1	141	62.7262173893
5.2	57	63.6696104394
5.3	55	24.6708640729
5.4	55	19.8026200077
5.5	55	16.6041693692
5.6	56	13.0851830416
5.7	57	10.3302446212
5.8	79	7.78694233433
5.9	289	6.53516046436
6.0	292	33.1467466611
6.1	294	51.3036892262
6.2	296	53.5192868661
6.3	295	55.1908157558
6.4	286	57.8235354901
6.5	85	60.1534163555
6.6	54	62.3047573301
6.7	54	62.5991621725
6.8	54	41.9445240192
6.9	55	12.9244848028
7.0	56	8.3381881174
7.1	56	6.16688201227
7.2	60	5.36728179154
7.3	226	5.0852301718
7.4	304	6.21993571959
7.5	301	43.2565144141
7.6	301	46.8130021041
7.7	302	51.8181072393
7.8	278	54.6654213663
7.9	70	56.9010662765
8.0	57	58.9738046343
8.1	58	50.1909522636
8.2	59	44.854786554
8.3	58	32.1827916527
8.4	58	14.7979252917
8.5	60	7.8140418502
8.6	94	5.86126860421
8.7	274	5.55174411282
8.8	301	30.8786084083
8.9	300	45.0869464335
9.0	300	49.4812926087
9.1	301	51.8960600898
9.2	298	54.1743752579
9.3	216	55.6098105706
9.4	58	57.1862163397
9.5	55	22.2837160252
9.6	56	4.0300229881
9.7	56	3.99439266068
9.8	57	4.12535494669
9.9	57	4.11294607214
10.0	69	4.10493894155
10.1	98	4.15388222006
10.2	288	4.30406898492
10.3	295	37.1512059776
10.4	296	51.3989239353
10.5	297	55.6240911575
10.6	297	58.6056378282
10.7	268	60.8725950944
10.8	57	62.1330732169
10.9	52	36.1204196744
11.0	51	20.5462668001
11.1	52	10.8772464857
11.2	53	7.6158696354
11.3	54	5.56588150248
11.4	55	4.73275863875
11.5	59	4.282857205
11.6	179	4.05134769504
11.7	284	5.43260265371
11.8	288	43.9800473952
11.9	287	54.3528351083
12.0	288	57.1601574943
12.1	286	60.0747172882
12.2	106	61.4309699278
12.3	53	63.0181343439
12.4	52	57.8289258099
12.5	51	52.2945494632
12.6	52	18.7644896492
12.7	51	9.99774575771
12.8	52	5.61297091061
12.9	51	4.42801675797
13.0	54	3.74721546986
13.1	205	3.6038050165
13.2	302	5.32976528831
13.3	303	59.8338153915
13.4	303	64.0595230911
13.5	303	64.2229055808
13.6	273	64.2913362147
13.7	72	64.3636822494
13.8	54	36.4037986431
13.9	52	22.0232608694
14.0	53	10.6907464456
14.1	55	7.34958990549
14.2	57	5.18950164822
14.3	55	4.48130738958
14.4	54	4.15623888992
14.5	54	3.99414752316
14.6	55	3.83338714404
14.7	55	3.72798869538
14.8	56	3.67546290935
14.9	56	3.64411110473
15.0	56	3.62385193163
15.1	57	3.60641197952
15.2	56	3.60630339363
15.3	57	3.63631174457
15.4	57	3.65141124672
15.5	56	3.67082519297
15.6	57	3.67407753764
15.7	57	3.69374359441
15.8	57	3.70041686069
15.9	57	3.71404380808
16.0	57	3.72509876037
16.1	236	3.72672790803
16.2	57	3.72404731967
16.3	57	3.71256733076
16.4	58	3.70136920366
16.5	58	3.70364325533
16.6	58	3.69183473443
16.7	58	3.68950034401
16.8	58	3.69702876834
16.9	59	3.70485903637
17.0	59	3.72162788032
17.1	59	3.71520348633
17.2	59	3.72893400654
17.3	59	3.74114900724
17.4	59	3.74502012528
17.5	60	3.75525410199
17.6	60	3.76431608668
17.7	61	3.76691607879
17.8	60	3.78351378065
17.9	61	3.79632716048
18.0	60	3.83083220065
18.1	61	3.83624666352
18.2	61	3.84603461384
18.3	60	3.85813317748
18.4	61	3.88241912085
18.5	61	3.9100616064
18.6	62	3.95289758157
18.7	62	4.0040880613
18.8	62	4.04404209565
18.9	63	4.04060245454
19.0	61	4.07899944405
19.1	62	4.10446183491
19.2	63	4.12198304488
19.3	62	4.14018712778
19.4	62	4.15675717829
19.5	61	4.19973906563
19.6	62	4.23433828026
19.7	63	4.25418045032
19.8	62	4.26480180093
19.9	62	4.24140902009
20.0	63	4.24242476045
20.1	63	4.2467158927
20.2	61	4.25302936574
20.3	61	4.26379138156
20.4	62	4.27365571286
20.5	63	4.27067587162
20.6	63	4.2710427333
20.7	63	4.26558241591
20.8	63	4.2692998601
20.9	63	4.26783162638
21.0	63	4.26388324774
21.1	63	4.2681069586
21.2	63	4.2753510043
21.3	63	4.28386313571
21.4	63	4.19796664372
21.5	64	4.21166018819
21.6	62	4.2510487725
21.7	63	4.28560009729
21.8	62	4.36206135799
21.9	63	4.49108738962
22.0	63	4.50006277364
22.1	63	4.64873594487
22.2	63	5.03551687165
22.3	63	4.90184858662
22.4	63	4.82661533808
22.5	63	4.79942622844
22.6	62	4.79297276968
22.7	63	4.70427897768
22.8	62	4.69994633088
22.9	63	4.68349599179
23.0	63	4.62812734344
23.1	63	4.61498811927
23.2	62	4.55951969477
23.3	62	4.5115391565
23.4	64	4.49797301912
23.5	63	4.56033586277
23.6	63	4.54527772308
23.7	62	4.56857529117
23.8	63	4.56308398848
23.9	63	4.50497858467
24.0	63	4.3138413867
24.1	63	4.46563247417
24.2	62	4.58278775585
24.3	110	4.55681240975
24.4	63	4.61575206256
24.5	62	4.6372604564
24.6	63	4.92696326028
24.7	63	5.72854483949
24.8	62	5.81446430986
24.9	64	5.74030245703
25.0	63	5.49775569255
25.1	63	5.28231060255
25.2	63	5.17343024584
25.3	63	5.11189938624
25.4	63	5.03166349458
25.5	63	4.88254685614
25.6	63	4.81792171904
25.7	64	4.77823620854
25.8	63	4.70960600664
25.9	64	4.67671539723
26.0	64	4.64063853932
26.1	62	4.63611979908
26.2	63	4.63121600791
26.3	63	4.63142748507
26.4	62	4.6557254999
26.5	61	4.7047370056
26.6	62	4.73730945615
26.7	60	4.81499324248
26.8	61	4.82486974397
26.9	61	4.86135560824
27.0	60	4.89761031682
27.1	61	4.89649016284
27.2	60	4.87929572872
27.3	60	4.88936319728
27.4	61	4.88623687727
27.5	61	4.85244148038
27.6	61	4.86300756787
27.7	61	4.84816012385
27.8	61	4.88715894827
27.9	61	4.96711991388
28.0	61	5.04647707182
28.1	61	5.10027272864
28.2	62	5.11097942482
28.3	61	5.09277622547
28.4	221	5.0677853265
28.5	62	5.06596793241
28.6	60	5.04589468038
28.7	61	5.01758728603
28.8	62	4.94359603884
28.9	61	4.90704147916
29.0	62	4.90240808485
29.1	62	4.89665020049
29.2	61	4.92007942818
29.3	61	4.94720103536
29.4	61	4.97716762425
29.5	62	4.9866844221
29.6	63	4.99465357112
29.7	62	5.01031932694
29.8	62	5.03676177884
29.9	62	5.05888549197
30.0	62	5.06871310685
30.1	62	5.07937043239
30.2	63	5.09012097913
