Time	Volt	Leap_angle
23.5	64	57.10599548
23.6	58	48.01384332
23.7	56	23.28125151
23.8	56	14.90287144
23.9	56	9.569449601
24	56	6.761032222
24.1	56	5.32877252
24.2	56	4.955905605
24.3	55	5.026521075
24.4	55	5.27611209
24.5	55	5.915131052
24.6	55	6.43154121
24.7	55	6.806020001
24.8	55	7.253796071
24.9	55	7.777484544
25	55	8.092598157
25.1	55	8.125717871
25.2	55	8.152252278
25.3	55	8.254855675
25.4	55	8.359520715
25.5	55	8.300896586
25.6	55	8.096381764
25.7	55	7.798830336
25.8	55	7.440809447
25.9	54	6.949890209
26	53	6.303193666
26.1	53	5.725567443
26.2	54	5.282681541
26.3	53	5.137286497
26.4	53	4.905524124
26.5	53	4.764893315
26.6	54	4.673321419
26.7	54	4.605683348
26.8	54	4.599171609
26.9	58	4.604194545
27	70	4.712350408
27.1	129	6.621579599
27.2	163	27.23722522
27.3	169	35.3915162
27.4	170	42.29130003
27.5	171	48.16245714
27.6	171	52.13051197
27.7	170	55.59349106
27.8	170	57.87191592
27.9	170	59.17714707
28	171	59.687029
28.1	170	59.95441946
28.2	169	59.79503809
28.3	168	59.36614946
28.4	155	58.99042171
28.5	150	58.5543335
28.6	125	58.14890247
28.7	68	57.59131097
28.8	59	49.55325369
28.9	57	30.61891983
29	55	15.11849791
29.1	54	7.888219096
29.2	53	4.526968911
29.3	53	3.54784446
29.4	52	3.447759806
29.5	52	3.491829308
29.6	53	3.479134127
29.7	53	3.395171783
29.8	53	3.486891539
29.9	53	3.619743235
30	52	3.713674744
