Time	Volt	Leap_angle
0.0	64	13.2143278763
0.0	65	13.1554117651
0.1	64	12.9068987906
0.2	65	12.649458385
0.3	64	12.662863155
0.4	65	12.6901439318
0.5	66	12.7382929681
0.6	66	12.7965366275
0.7	65	12.8399144071
0.8	65	12.7165759503
0.9	64	12.7122467914
1.0	62	12.7733570035
1.1	61	12.6025721096
1.2	61	11.7987243255
1.3	60	10.5188351275
1.4	61	9.94913945011
1.5	61	9.63833051041
1.6	62	9.25380716078
1.7	63	8.68489286449
1.8	66	8.12376057095
1.9	72	7.45766789833
2.0	80	7.51128374084
2.1	95	8.2679038877
2.2	127	12.1834177017
2.3	160	18.2593147846
2.4	180	23.4960424741
2.5	182	30.8372806134
2.6	183	34.0733657829
2.7	184	35.8643852725
2.8	180	36.8524133578
2.9	177	37.328097896
3.0	175	37.7695461276
3.1	175	37.7647172368
3.2	175	37.7041665203
3.3	176	37.4905202243
3.4	165	37.0797487126
3.5	85	36.681253468
3.6	61	29.6382410775
3.7	57	18.2182216032
3.8	55	8.90401807546
3.9	55	5.74446654828
4.0	56	3.72630755092
4.1	56	3.02679150459
4.2	56	2.63284428115
4.3	56	2.7076154459
4.4	56	2.88500150914
4.5	56	3.15554263934
4.6	56	3.68748309194
4.7	59	4.24906725775
4.8	67	4.67947904507
4.9	81	5.40131065486
5.0	133	9.68793283006
5.1	169	15.9485650199
5.2	170	22.0324301392
5.3	170	28.4888938756
5.4	171	33.2378365466
5.5	172	36.9107955738
5.6	173	39.0859958339
5.7	218	41.3091352548
5.8	173	42.6514771995
5.9	173	43.7543271248
6.0	174	44.206108725
6.1	174	44.3770273614
6.2	173	44.225521048
6.3	110	43.7097714599
6.4	62	43.0375480548
6.5	58	19.9118058025
6.6	56	13.6798188546
6.7	57	9.61629682059
6.8	55	5.9423086803
6.9	55	3.79137227203
7.0	54	2.96279756876
7.1	57	2.94490416469
7.2	57	3.02090023717
7.3	56	3.1221750657
7.4	59	3.23972571712
7.5	75	3.31788605135
7.6	153	4.66862445512
7.7	187	9.07960911682
7.8	191	22.1940048364
7.9	191	26.0753863558
8.0	190	30.1960147539
8.1	191	33.8198479594
8.2	191	37.9013405518
8.3	189	41.1734134182
8.4	191	43.0751996648
8.5	187	44.9458057289
8.6	181	45.9569456794
8.7	176	47.684563923
8.8	172	49.6369847987
8.9	168	51.882518111
9.0	75	53.661849122
9.1	56	53.4885046063
9.2	55	23.3998244936
9.3	139	3.62331157952
9.4	54	2.8192506309
9.5	55	3.16359755248
9.6	54	3.34948177438
9.7	54	3.51312762963
9.8	54	3.6274162395
9.9	58	3.63210930826
10.0	70	3.83925707098
10.1	97	5.90936215151
10.2	160	10.6425721458
10.3	161	5.67084397737
10.4	161	8.28368176454
10.5	159	11.2469449151
10.6	161	14.9646262736
10.7	161	17.5560083052
10.8	161	20.0311707842
10.9	161	21.5287234754
11.0	162	22.8753743715
11.1	164	23.9045774671
11.2	146	24.7160130366
