Time	Volt
0.0019872188568115234	57	
0.002377033233642578	58	
0.002560138702392578	59	
0.0027272701263427734	59	
0.0028831958770751953	59	
0.0030651092529296875	60	
0.0032193660736083984	60	
0.0039331912994384766	60	
0.0042111873626708984	60	
0.004453182220458984	60	
0.004706144332885742	60	
0.004882335662841797	61	
0.005033254623413086	62	
0.005237102508544922	64	
0.005538225173950195	67	
0.005698204040527344	67	
0.005923271179199219	69	
0.006091117858886719	69	
0.006292104721069336	66	
0.006459236145019531	63	
0.00670623779296875	63	
0.00697016716003418	62	
0.007138252258300781	63	
0.007304191589355469	64	
0.007451295852661133	65	
0.007642269134521484	68	
0.0077931880950927734	70	
0.008043050765991211	70	
0.008313179016113281	71	
0.008466243743896484	71	
0.008666276931762695	70	
0.008812189102172852	70	
0.009063243865966797	70	
0.009229183197021484	70	
0.009390115737915039	69	
0.009675025939941406	71	
0.009821176528930664	71	
0.010100126266479492	73	
0.010251045227050781	74	
0.010514259338378906	75	
0.010685205459594727	75	
0.010847091674804688	75	
0.01109933853149414	75	
0.0399470329284668	76	
0.07990121841430664	75	
0.11986613273620605	75	
0.1598191261291504	75	
0.19988417625427246	75	
0.23987412452697754	74	
0.27984118461608887	74	
0.31981801986694336	74	
0.35984325408935547	73	
0.3998830318450928	74	
0.43965911865234375	73	
0.4797861576080322	74	
0.519782304763794	73	
0.5597822666168213	73	
0.5997602939605713	73	
0.6397843360900879	74	
0.6797692775726318	74	
0.7197372913360596	74	
0.7597141265869141	75	
0.7997403144836426	75	
0.8397262096405029	76	
0.879730224609375	75	
0.9197173118591309	76	
0.9597413539886475	75	
0.999805212020874	76	
1.0397181510925293	77	
1.0797052383422852	76	
1.1196491718292236	76	
1.1596672534942627	77	
1.1996781826019287	76	
1.2395572662353516	77	
1.2806200981140137	75	
1.3193893432617188	77	
1.3597052097320557	76	
1.3994600772857666	77	
1.4413423538208008	77	
1.4794292449951172	77	
1.519456148147583	77	
1.5594770908355713	78	
1.600255012512207	77	
1.639348030090332	78	
1.6792402267456055	78	
1.7192792892456055	77	
1.7592802047729492	77	
1.7992541790008545	78	
1.839294195175171	77	
1.880526065826416	79	
1.9192860126495361	80	
1.9593400955200195	82	
1.9992072582244873	85	
2.0392000675201416	90	
2.07938814163208	104	
2.119725227355957	122	
2.159168004989624	142	
2.1991770267486572	158	
2.239093065261841	167	
2.2793080806732178	176	
2.3191232681274414	185	
2.359110116958618	198	
2.399078130722046	216	
2.439115047454834	239	
2.479154348373413	263	
2.519148111343384	281	
2.5610060691833496	295	
2.5990562438964844	303	
2.6390631198883057	305	
2.679075241088867	307	
2.718994379043579	308	
2.759127140045166	309	
2.798929214477539	310	
2.838963270187378	310	
2.8789713382720947	309	
2.918922185897827	310	
2.958930253982544	310	
2.9990012645721436	311	
3.0389339923858643	310	
3.0789220333099365	310	
3.118962287902832	309	
3.158961296081543	310	
3.198843240737915	309	
3.238936185836792	309	
3.2789440155029297	308	
3.3189032077789307	308	
3.3589282035827637	309	
3.3989241123199463	308	
3.438983201980591	308	
3.4797213077545166	307	
3.5190141201019287	308	
3.5589592456817627	306	
3.598860025405884	303	
3.6388161182403564	279	
3.6788041591644287	199	
3.7187840938568115	159	
3.7589802742004395	120	
3.7989532947540283	97	
3.8387231826782227	86	
3.878679037094116	74	
3.918715238571167	68	
3.958693265914917	60	
3.998674154281616	59	
4.038745164871216	56	
4.078655004501343	58	
4.118722200393677	56	
4.158813238143921	56	
4.19861912727356	56	
4.238628149032593	56	
4.278802156448364	56	
4.318763017654419	56	
4.358810186386108	55	
4.39870023727417	55	
4.438631296157837	56	
4.478592157363892	57	
4.518726348876953	55	
4.558718204498291	56	
4.598599195480347	55	
4.638535261154175	56	
4.678558349609375	55	
4.718538045883179	56	
4.758490085601807	55	
4.798489093780518	56	
4.8386549949646	55	
4.8786633014678955	56	
4.918583154678345	56	
4.958648204803467	56	
5.001643180847168	56	
5.0384790897369385	57	
5.0783891677856445	56	
5.118602991104126	55	
5.158421993255615	56	
5.198504209518433	56	
5.238763093948364	55	
5.2785563468933105	57	
5.318547248840332	59	
5.361904144287109	64	
5.398512125015259	72	
