Time	Volt	Leap_angle
0	64	6.574202461
0	66	9.021905489
0.1	82	4.414726889
0.2	163	9.96302554
0.3	170	14.46107701
0.4	172	17.43956277
0.5	171	20.28201048
0.6	171	21.91849004
0.7	133	28.8422742
0.8	72	15.31794254
0.9	60	8.376533889
1	57	6.495915031
1.1	58	5.966735359
1.2	58	5.830017692
1.3	59	6.005050693
1.4	60	6.200299105
1.5	61	6.514634124
1.6	62	6.860098058
1.7	68	9.773865372
1.8	81	15.48632366
1.9	102	26.64714825
2	144	34.59025981
2.1	154	39.00189743
2.2	153	41.85175304
2.3	154	44.25688284
2.4	153	46.56643822
2.5	153	48.416628
2.6	153	51.43148522
2.7	152	53.70278386
2.8	153	55.80027351
2.9	153	57.8597123
3	153	54.44555299
3.1	77	5.128468752
3.2	61	4.621180914
3.3	59	5.046205297
3.4	58	5.715391583
3.5	59	5.969034622
3.6	58	6.320837155
3.7	60	7.074292874
3.8	64	7.85173002
3.9	68	8.954930334
4	70	9.781466743
4.1	70	10.5327626
4.2	72	12.19648591
4.3	74	15.79695333
4.4	81	20.97659691
4.5	127	27.33018737
4.6	148	31.5819206
4.7	151	33.98333861
4.8	152	36.44204829
4.9	153	38.55802704
5	152	40.74801909
5.1	154	42.86004785
5.2	153	44.42961273
5.3	153	46.40986498
5.4	152	47.86407584
5.5	152	46.83634186
5.6	104	36.81306589
5.7	67	13.62746077
5.8	61	7.586152704
5.9	60	5.439055693
6	59	4.482487358
6.1	61	4.210357956
6.2	61	4.370673809
6.3	62	4.232719134
6.4	65	3.763327619
6.5	65	3.735754161
6.6	65	4.665728441
6.7	66	7.689011647
6.8	67	9.705289016
6.9	76	11.43287161
7	103	14.24598055
7.1	126	19.56015876
7.2	144	23.49481752
7.3	147	25.58153928
7.4	146	27.56348146
7.5	146	29.03258203
7.6	146	29.58638525
7.7	145	29.84800857
7.8	144	30.16720594
7.9	144	30.55730404
8	147	30.69409491
8.1	147	30.44720898
8.2	144	28.45460864
8.3	95	48.28297964
8.4	66	45.37931194
8.5	59	33.74515144
8.6	59	26.2823397
8.7	58	20.03284571
8.8	58	16.08925052
8.9	58	13.69653082
9	60	12.67167775
9.1	60	12.26427419
9.2	63	13.08856151
9.3	64	14.59660955
9.4	72	19.41175102
9.5	84	28.39480905
9.6	122	34.57932188
9.7	148	40.45464652
9.8	153	44.45837864
9.9	174	48.48238614
10	154	52.33345715
10.1	155	55.32001736
10.2	154	57.22416925
10.3	154	59.14303204
10.4	154	61.01369555
10.5	153	62.32807029
10.6	154	63.06351416
10.7	154	63.70872352
10.8	154	64.00984604
10.9	150	64.28326641
11	151	64.58478949
11.1	143	63.49444407
11.2	81	36.20751906
11.3	66	12.27754672
11.4	63	6.857181133
11.5	63	5.22794695
11.6	62	5.17494497
11.7	62	5.45589137
11.8	62	5.76707759
