Time	Volt	Leap_angle
23.6	251	65.35996687
23.7	241	67.13478862
23.8	238	68.26971087
23.9	238	69.55075606
24	238	70.32115712
24.1	235	71.32889463
24.2	235	72.46428903
24.3	235	73.47840659
24.4	235	73.92929528
24.5	233	74.42603065
24.6	224	74.97870078
24.7	213	75.17926682
24.8	136	58.10883762
24.9	66	20.84280487
25	55	13.388988
25.1	55	11.03094357
25.2	54	9.4034757
25.3	55	8.602040937
25.4	54	7.912195895
25.5	54	7.852229981
25.6	55	7.785404645
25.7	56	7.779301326
25.8	56	8.063872751
25.9	56	8.368676897
26	59	9.212259932
26.1	61	10.71156588
26.2	65	13.28039268
26.3	74	18.42928481
26.4	146	30.67571836
26.5	170	35.56584262
26.6	173	37.4396316
26.7	173	39.43708892
26.8	172	41.1766399
26.9	171	43.12359215
27	172	44.15595014
27.1	455	44.58606253
27.2	171	44.74222567
27.3	170	44.56159628
27.4	170	44.25673604
27.5	170	43.51820225
27.6	170	42.88330844
27.7	169	42.35923284
27.8	169	41.84925515
27.9	168	41.49494324
28	168	41.22406902
28.1	167	40.99465705
28.2	167	39.11703888
28.3	102	25.01116134
28.4	62	12.07440417
28.5	55	7.73857482
28.6	55	6.072862657
28.7	54	5.670532919
28.8	54	5.611923326
28.9	55	5.644933308
29	55	5.670014452
29.1	56	5.693298911
29.2	57	5.694021794
29.3	57	5.724882766
29.4	57	5.740985301
29.5	56	5.827831946
29.6	57	6.003581531
29.7	58	6.44022433
29.8	59	8.243454415
29.9	59	
30	68	
