Time	Volt	Leap_angle
0	64	12.90689879
0	65	12.64945839
0.1	64	12.66286316
0.2	65	12.69014393
0.3	64	12.73829297
0.4	65	12.79653663
0.5	66	12.83991441
0.6	66	12.71657595
0.7	65	12.71224679
0.8	65	12.773357
0.9	64	12.60257211
1	62	11.79872433
1.1	61	10.51883513
1.2	61	9.94913945
1.3	60	9.63833051
1.4	61	9.253807161
1.5	61	8.684892864
1.6	62	8.123760571
1.7	63	7.457667898
1.8	66	7.511283741
1.9	72	8.267903888
2	80	12.1834177
2.1	95	18.25931478
2.2	127	23.49604247
2.3	160	30.83728061
2.4	180	34.07336578
2.5	182	35.86438527
2.6	183	36.85241336
2.7	184	37.3280979
2.8	180	37.76954613
2.9	177	37.76471724
3	175	37.70416652
3.1	175	37.49052022
3.2	175	37.07974871
3.3	176	36.68125347
3.4	165	29.63824108
3.5	85	18.2182216
3.6	61	8.904018075
3.7	57	5.744466548
3.8	55	3.726307551
3.9	55	3.026791505
4	56	2.632844281
4.1	56	2.707615446
4.2	56	2.885001509
4.3	56	3.155542639
4.4	56	3.687483092
4.5	56	4.249067258
4.6	56	4.679479045
4.7	59	5.401310655
4.8	67	9.68793283
4.9	81	15.94856502
5	133	22.03243014
5.1	169	28.48889388
5.2	170	33.23783655
5.3	170	36.91079557
5.4	171	39.08599583
5.5	172	41.30913525
5.6	173	42.6514772
5.7	218	43.75432712
5.8	173	44.20610873
5.9	173	44.37702736
6	174	44.22552105
6.1	174	43.70977146
6.2	173	43.03754805
6.3	110	19.9118058
6.4	62	13.67981885
6.5	58	9.616296821
6.6	56	5.94230868
6.7	57	3.791372272
6.8	55	2.962797569
6.9	55	2.944904165
7	54	3.020900237
7.1	57	3.122175066
7.2	57	3.239725717
7.3	56	3.317886051
7.4	59	4.668624455
7.5	75	9.079609117
7.6	153	22.19400484
7.7	187	26.07538636
7.8	191	30.19601475
7.9	191	33.81984796
8	190	37.90134055
8.1	191	41.17341342
8.2	191	43.07519966
8.3	189	44.94580573
8.4	191	45.95694568
8.5	187	47.68456392
8.6	181	49.6369848
8.7	176	51.88251811
8.8	172	53.66184912
8.9	168	53.48850461
9	75	23.39982449
9.1	56	3.62331158
9.2	55	2.819250631
9.3	139	3.163597552
9.4	54	3.349481774
9.5	55	3.51312763
9.6	54	3.62741624
9.7	54	3.632109308
9.8	54	3.839257071
9.9	58	5.909362152
10	70	10.64257215
10.1	97	5.670843977
10.2	160	8.283681765
10.3	161	11.24694492
10.4	161	14.96462627
10.5	159	17.55600831
10.6	161	20.03117078
10.7	161	21.52872348
10.8	161	22.87537437
10.9	161	23.90457747
11	162	24.71601304
11.1	164	25.26361742
11.2	146	27.13508249
11.3	68	18.25646973
11.4	56	8.920683166
11.5	55	5.672640868
11.6	55	4.774955255
11.7	55	4.652863575
11.8	55	4.592949203
11.9	55	4.732468894
12	56	4.832902376
12.1	56	5.099965396
12.2	56	5.312715539
12.3	59	5.483085817
12.4	69	8.85243815
12.5	140	50.32857742
12.6	179	52.05090276
12.7	177	53.09690298
12.8	178	54.44051979
12.9	178	56.0870966
13	176	57.31355588
13.1	176	42.54554145
13.2	175	43.09403804
13.6	175	44.20584913
13.6	173	45.19817271
13.6	173	45.66929112
13.6	168	47.79246416
13.7	78	24.80976703
13.8	57	16.07916733
13.9	55	12.38191679
14	54	9.594520355
14.1	54	7.873449176
14.2	52	6.588802429
14.3	52	6.048214793
14.4	52	5.664757977
14.5	52	5.600946887
14.6	54	6.023336269
14.7	57	8.193259854
14.8	310	20.96503171
14.9	146	56.68569546
15	161	58.0877627
15.1	162	57.56893858
15.2	163	56.51253929
15.3	163	55.47362315
15.4	163	54.13033926
15.5	163	53.1409428
15.6	163	52.01635641
15.7	164	51.23218539
15.8	164	50.73109148
15.9	163	50.12186276
16	159	49.46202643
16.1	132	27.64569573
16.2	60	6.45193568
16.3	54	3.72562437
16.4	53	3.147902495
16.5	53	2.94583464
16.6	53	2.954725809
16.7	53	2.935249765
16.8	53	2.935449832
16.9	54	3.096423756
17	55	3.408811197
17.1	58	4.021169306
17.2	61	5.70427001
17.3	73	11.10588741
17.4	152	52.90291458
17.5	159	54.27592893
17.6	159	55.01626091
17.7	159	55.42129416
17.8	160	56.18214438
17.9	159	56.98809148
18	162	57.46829528
18.1	163	58.04890686
18.2	162	58.6113628
18.3	151	59.34274141
18.4	69	3.572866513
18.5	52	2.735378557
18.6	51	3.439458893
18.7	50	3.808686222
18.8	50	3.925606159
18.9	50	4.005261669
19	50	4.075829504
19.1	50	4.134933231
19.2	49	4.283588814
19.3	49	4.513015059
19.4	49	4.84419853
19.5	52	9.299715024
19.6	134	56.57163175
19.7	186	60.77995508
19.8	188	61.70192298
19.9	190	62.53163656
20	189	64.32332386
20.1	189	66.47025993
20.2	191	67.84650271
20.3	192	68.98914978
20.4	190	69.43470424
20.5	191	69.97885739
20.6	187	70.261679
20.7	102	11.72341262
20.8	52	3.876260844
20.9	51	3.201612506
21	49	3.364179325
21.1	49	3.505763314
21.2	49	3.745490664
21.3	50	3.788272181
21.4	49	3.837420493
21.5	50	3.872824118
21.6	50	4.019708039
21.7	50	4.149353668
21.8	50	4.630750724
21.9	62	44.7523936
22	177	58.7173539
22.1	182	60.16799329
22.2	186	61.24083389
22.3	188	61.83851204
22.4	190	63.1438649
22.5	190	64.69515984
22.6	190	66.01008556
22.7	192	67.05684986
22.8	192	67.98620808
22.9	186	68.6217903
23	181	69.07997491
23.1	161	68.92456448
23.2	72	4.119511735
23.3	50	2.97585108
23.4	50	3.047224971
23.5	49	3.340057852
23.6	49	3.534076166
23.7	49	3.748730554
23.8	49	3.881309333
23.9	49	3.94297719
24	50	4.006630445
24.1	50	4.099926557
24.2	50	4.268565806
24.3	55	17.1461979
24.4	141	55.41485235
24.5	153	55.30648616
24.6	154	54.85574311
24.7	155	54.44671574
24.8	157	54.72421679
24.9	159	55.30540623
25	159	56.01891447
25.1	161	56.63582811
25.2	162	57.3074854
25.3	163	57.31217627
25.4	158	57.27187385
25.5	127	28.70107134
25.6	58	8.672309047
25.7	52	6.107273792
25.8	51	4.518133575
25.9	50	4.284914539
26	51	4.363677485
26.1	50	4.378285303
26.2	49	4.382220187
26.3	50	4.372645111
26.4	50	4.421243906
26.5	49	4.429741518
26.6	51	4.526709294
26.7	50	4.749657421
26.8	50	4.875962083
26.9	50	4.973820637
27	51	5.02796304
27.1	50	5.131638772
27.2	51	5.228059388
27.3	50	5.300086438
27.4	50	5.349215764
27.5	50	5.35628118
27.6	50	5.271244697
27.7	51	5.163763461
27.8	50	5.175891449
27.9	50	5.196821294
28	50	5.195048922
28.1	49	5.199799031
28.2	51	5.205297718
28.3	51	5.214962868
28.4	50	5.22794695
28.5	50	5.212820778
28.6	50	5.146736395
28.7	50	5.142089819
28.8	50	5.118946946
28.9	50	5.120324684
29	49	5.153964546
29.1	50	5.17729192
29.2	49	5.228958806
29.3	49	5.25314775
29.4	49	5.279267928
29.5	48	5.273251646
29.6	49	5.255944543
29.7	50	5.215939671
29.8	49	5.198856893
29.9	50	
30	50	
