Time	Volt	Leap_angle
0	62	3.122488561
0.1	62	3.468425278
0.2	62	3.67279827
0.3	62	3.814491434
0.4	62	3.841500587
0.5	62	3.773408233
0.6	61	3.758225086
0.7	63	3.879745003
0.8	62	4.171994299
0.9	65	5.580123673
1	65	5.88276593
1.1	66	5.86501291
1.2	71	7.992936871
1.3	115	16.57573819
1.4	170	27.8949774
1.5	182	30.50879693
1.6	186	33.39637014
1.7	189	38.49072827
1.8	190	43.73275779
1.9	190	48.60824461
2	192	52.15105822
2.1	192	54.88215897
2.2	191	56.76096366
2.3	191	58.57122861
2.4	190	60.15141814
2.5	189	61.31356318
2.6	182	61.5303943
2.7	82	25.11946226
2.8	61	13.19005911
2.9	60	5.860700064
3	59	3.973847038
3.1	59	3.535903957
3.2	61	3.632863949
3.3	64	4.540879974
3.4	67	5.828370052
3.5	74	9.341066016
3.6	120	20.10337956
3.7	180	32.90496553
3.8	184	38.91709183
3.9	186	41.21256842
4	182	45.77035096
4.1	180	48.43165651
4.2	178	51.68381295
4.3	179	54.12327994
4.4	178	55.42866036
4.5	138	45.63209762
4.6	65	5.250871929
4.7	57	3.405823255
4.8	56	2.858827699
4.9	56	2.818278399
5	55	2.90056553
5.1	55	3.026985527
5.2	55	3.202590726
5.3	55	3.317531988
5.4	58	4.295414438
5.5	129	9.278325022
5.6	199	10.49100037
5.7	210	12.08817555
5.8	213	14.37487456
5.9	216	17.1120732
6	219	20.0589591
6.1	219	23.50776641
6.2	222	24.9464798
6.3	223	26.01298248
6.4	223	26.54869838
6.5	222	27.22883694
6.6	219	27.46464347
6.7	217	26.10823972
6.8	171	26.5874642
6.9	62	3.855543819
7	55	3.141864252
7.1	53	2.883847794
7.2	53	2.845650593
7.3	53	2.868943779
7.4	54	3.216498063
7.5	82	6.849654339
7.6	201	50.46612379
7.7	216	51.22232517
7.8	215	52.00388107
7.9	220	53.49591029
8	229	55.10193166
8.1	232	55.8222126
8.2	233	57.03373333
8.3	233	57.65639402
8.4	233	57.96223888
8.5	213	58.25957652
8.6	81	6.642603568
8.7	52	3.568754059
8.8	51	2.978809817
8.9	52	2.803375208
9	52	2.829369727
9.1	51	2.938782289
9.2	53	3.251006404
9.3	56	3.594720246
9.4	84	48.13346275
9.5	164	48.93444491
