Time	Marker
1.3466169834136963	7.766927303556101
1.380328893661499	7.48323378006039
1.4184298515319824	7.569746915778161
1.474905014038086	6.954958415869948
1.5111968517303467	8.63245210767675
1.5481979846954346	7.790864687779797
1.5774750709533691	7.691872699749808
1.6129677295684814	7.496949306747029
1.6823289394378662	7.528501083960539
1.7099790573120117	7.446017808614933
1.747649908065796	7.531609578939785
1.7744948863983154	7.436938732234105
1.8457329273223877	7.5807134419212385
1.8734471797943115	7.742974600005034
1.910003900527954	7.50190543003517
1.9402830600738525	8.373625401358677
1.9768140316009521	7.185824501629535
2.033903121948242	7.386271497723942
2.069422960281372	7.365434507376631
2.1056768894195557	7.284023654416849
2.132910966873169	6.942509942928431
2.202258825302124	7.515796547027166
2.240878105163574	7.508072319598716
2.2664828300476074	7.325541721349985
2.3069348335266113	7.380860442122234
2.3315320014953613	7.270673189246989
2.400958776473999	7.418573182849062
2.438477039337158	5.973404640468825
2.4643399715423584	5.357487145922531
2.499196767807007	4.958510349957109
2.5677170753479004	4.826535129557382
2.593322992324829	5.013033708464138
2.6307270526885986	5.3359232667456595
2.6699249744415283	4.895981736707006
2.694211959838867	3.9911116319439897
2.7647058963775635	3.5031435100220967
2.801690101623535	4.082301746382887
2.8265457153320312	3.5758529261792242
2.862675905227661	4.0354230457683355
2.932796001434326	3.011285885744352
2.9605438709259033	4.1963426780938144
2.996903896331787	3.743365229949845
3.0239648818969727	3.1268405687772005
3.0613529682159424	3.7824696325002156
3.132688045501709	3.1462549687908203
3.1576318740844727	4.210332234412001
3.1944050788879395	3.8186272649441477
3.2203118801116943	3.8393554161048447
3.2900331020355225	4.127857666051002
3.326652765274048	5.170322332846147
3.3533248901367188	6.446109237923441
3.389862060546875	6.668853971008412
3.4284889698028564	8.360216147129933
3.4955899715423584	10.712626006062491
3.520289897918701	12.196205331338842
3.5565621852874756	13.924502414333862
3.594397783279419	16.0083363457101
3.654343843460083	17.7364241317633
3.6902339458465576	18.370054048052157
3.715001106262207	18.553373291869264
3.7526588439941406	19.289883751845974
3.787806987762451	19.162318261378264
3.859079122543335	20.07405399863101
3.884558916091919	20.081344449735276
3.922991991043091	21.861988634335383
3.947572946548462	21.903754831069307
3.984830856323242	22.48323905945699
4.055559158325195	22.640864747418238
4.080857992172241	23.950641752019962
4.117632865905762	24.32635352251515
4.154659032821655	24.62940419330105
4.212733745574951	25.002420583317605
4.250036954879761	25.01079216429893
4.285800933837891	25.89771404037001
4.311316967010498	26.3551902907754
4.348956108093262	28.055483461892244
4.41823673248291	28.858811280299278
4.445070028305054	29.276973477285466
4.4800519943237305	30.00862146695752
4.5178327560424805	31.583668511095755
4.57654595375061	32.87868702883199
