Time	Volt
14944	15
14968	15
14993	14
15017	15
15041	14
15065	15
15090	14
15114	16
15139	15
15163	15
15188	14
15212	15
15237	15
15261	15
15286	15
15310	15
15335	15
15359	14
15384	14
15408	14
15433	15
15457	14
15482	14
15506	15
15531	15
15555	14
15580	15
15604	14
15629	14
15653	15
15677	15
15702	15
15727	14
15751	14
15776	15
15801	15
15825	15
15849	14
15874	14
15898	15
15923	14
15947	15
15972	15
15997	15
16022	15
16047	14
16072	15
16097	15
16122	15
16146	14
16170	15
16199	15
16223	14
16247	14
16272	14
16297	15
16321	14
16345	15
16369	15
16394	15
16418	15
16442	15
16467	15
16492	15
16517	14
16542	15
16566	15
16591	14
16616	15
16640	14
16664	14
16688	15
16712	15
16736	15
16761	14
16785	15
16809	15
16833	14
16857	14
16881	14
16906	14
16930	15
16954	14
16979	15
17004	15
17028	15
17052	15
17077	15
17102	15
17126	14
17151	14
17176	15
17201	15
17225	14
17250	15
17275	15
17300	14
17324	14
17349	15
17374	14
17398	15
17422	15
17451	15
17476	15
17501	14
17526	13
17551	12
17582	13
17607	14
17631	14
17655	14
17680	14
17705	14
17729	14
17753	14
17778	15
17803	14
17828	14
17852	14
17877	15
17902	15
17926	14
17951	14
17976	13
18001	14
18026	14
18050	13
18075	14
18100	14
18124	15
18149	15
18174	14
18199	15
18224	14
18248	14
18273	13
18298	14
18323	14
18347	15
18372	15
18397	15
18422	14
18447	16
18472	20
18497	23
18522	21
18547	26
18572	22
18597	19
18621	19
18646	29
18671	22
18696	23
18720	23
18749	19
18774	24
18799	19
18824	19
18849	19
18874	25
18899	25
18924	25
18949	22
18974	21
18999	21
19024	20
19049	19
19074	19
19099	17
19124	19
19149	18
19174	19
19199	19
19224	20
19249	21
19274	21
19299	20
19324	20
19349	21
19374	18
19399	19
19424	18
19449	19
19474	19
19499	18
19524	18
19549	18
19574	19
19599	22
19624	25
19649	24
19674	20
19699	18
19724	18
19749	19
19774	19
19799	19
19824	18
19849	18
19874	19
19899	19
19924	20
19949	20
19974	20
19999	21
20028	20
20052	21
20077	20
20101	21
20125	21
20149	18
20174	18
20199	18
20224	18
20248	18
20272	18
20296	18
20320	20
20344	22
20368	24
20392	23
20417	23
20442	21
20467	20
20491	19
20515	19
20539	20
20564	18
20588	18
20613	19
20637	19
20662	21
20856	21
21034	20
21216	21
21241	20
21265	19
21289	19
21313	18
21337	20
21371	21
21396	21
21420	20
21444	19
21468	19
21492	21
21516	19
21540	20
21564	19
21589	19
21613	17
21637	18
21661	18
21685	18
21709	20
21733	20
21762	19
21786	20
21810	22
21834	21
21858	20
21882	20
21906	20
21930	20
21954	18
21979	19
22003	17
22027	18
22051	20
22075	20
22099	21
22123	20
22147	20
22171	20
22195	19
22219	19
22243	19
22267	18
22291	19
22315	18
22340	18
22364	19
22388	20
22412	19
22437	19
22461	19
22485	20
22509	21
22534	20
22558	20
22582	19
22606	20
22630	18
22654	18
22678	19
22702	19
22726	18
22750	18
22774	19
22798	20
22823	19
22847	20
22871	20
22895	18
22919	17
22943	18
22967	18
22996	19
23020	20
23044	18
23068	17
23092	15
23117	14
23141	14
23165	14
23190	14
23215	15
23240	16
23264	18
23288	17
23313	16
23337	18
23361	19
23385	18
23410	16
23434	17
23458	16
23482	16
23506	14
23530	13
23554	14
23578	14
23602	15
23627	15
23651	15
23675	15
23699	14
23723	14
23747	16
23772	17
23797	16
23822	17
23846	17
23871	16
23896	16
23920	16
23944	19
23968	46
23993	65
24017	71
24042	229
24066	230
24091	297
24115	312
24139	291
24164	282
24195	303
24220	306
24249	309
24274	312
24299	284
24324	219
24348	219
24373	204
24398	286
24423	263
24448	177
24473	171
24498	203
24523	213
24548	205
24573	234
24598	233
24623	171
24648	155
24673	139
24698	108
24723	87
24748	74
24773	75
24798	74
24823	67
24848	56
24873	51
24898	53
24923	51
24948	50
24973	52
24998	51
25023	68
25048	125
25073	103
25098	102
25123	114
25148	92
25173	101
25198	102
25223	100
25248	102
25273	115
25298	118
25323	107
25348	99
25373	96
25398	91
25423	84
25452	81
25476	81
25500	80
25524	83
25548	90
25572	91
25596	102
25620	119
25645	128
25669	128
25693	135
25718	162
25742	186
25766	191
25790	182
25814	157
25838	174
25862	185
25886	195
25910	191
25934	188
25958	193
25982	216
26006	249
26030	285
26054	297
26078	301
26102	297
26126	299
26150	300
26174	301
26198	302
26222	301
26246	299
26270	270
26295	178
26319	131
26343	100
26367	83
26391	75
26415	71
26439	70
26463	71
26487	73
26511	78
26535	82
26559	88
26583	98
26612	105
26636	108
26660	110
26684	109
26708	109
26732	110
26756	110
26780	112
26804	111
26829	108
26853	108
26877	109
26901	110
26925	110
26949	111
26973	110
26997	109
27021	108
27045	108
27069	105
27093	103
27117	102
27141	101
27165	97
27189	98
27223	97
27254	97
27278	96
27302	97
27326	99
27350	98
27374	101
27398	119
27422	129
27446	131
27470	128
27494	120
27528	104
27553	92
27577	87
27601	85
27625	84
27649	83
27673	85
27697	87
27721	88
27745	92
27769	98
27798	102
27832	103
27856	102
27880	101
27904	101
27928	103
27952	105
27976	106
28000	106
28024	107
28048	106
28072	107
28096	108
28120	108
28144	109
28168	111
28192	110
28216	109
28240	109
28264	110
28288	109
28312	107
28336	104
28360	102
28384	98
28408	93
28432	91
28456	89
28480	86
28504	84
28528	83
28552	83
28576	82
28600	82
28624	81
28648	81
28672	82
28696	81
28720	79
28744	81
28768	84
28792	86
28816	85
28840	78
28864	76
28888	80
28912	84
28936	90
28960	103
28988	117
29012	133
29036	142
29060	152
29084	162
29108	167
29132	173
29156	174
29180	162
29204	148
29228	138
29252	131
29276	131
29300	140
29324	146
29348	150
29372	152
29396	154
29420	158
29444	169
29468	180
29492	178
29516	179
29540	188
29564	193
29588	197
29612	199
29636	197
29660	193
29684	190
29708	189
29732	188
29756	188
29780	189
29804	193
29828	201
29852	205
29876	214
29900	226
29924	243
29948	252
29972	255
29996	265
30020	268
30044	266
30068	263
30096	258
30120	255
30144	251
30168	251
30192	249
30216	246
30240	243
30264	242
30288	242
30312	241
30336	242
30360	243
30384	244
30408	244
30432	243
30456	242
30480	242
30504	240
30528	241
30552	240
30576	238
30600	239
30624	240
30648	240
30672	241
30696	241
30720	240
30744	238
30768	236
30792	234
30816	234
30840	238
30864	237
30888	235
30912	232
30936	232
30960	234
30984	231
31008	231
31032	232
31056	240
31080	244
31104	242
31128	242
31152	243
31176	244
31200	245
31228	242
31252	245
31276	244
31300	244
31324	243
31348	246
31372	249
31396	249
31420	243
31444	241
31468	245
31492	249
31516	251
31540	253
31564	255
31588	255
31612	250
31636	247
31660	246
31684	244
31708	243
31732	239
31756	234
31780	233
31804	230
31828	228
31852	224
31876	220
31900	216
31924	200
31948	174
31972	148
31996	135
32020	124
32044	114
32068	110
32092	105
32116	100
32140	96
32164	92
32188	87
32212	83
32236	82
32260	81
32284	78
32308	76
32332	74
32360	70
32384	69
32408	68
32432	66
32456	66
32480	64
32504	63
32528	63
32552	64
32576	71
32600	82
32624	98
32648	116
32672	133
32696	145
32720	151
32751	145
32775	133
32799	120
32823	111
32847	103
32871	103
32895	121
32919	131
32943	134
32967	135
32991	134
33015	130
33039	125
33063	121
33087	120
33111	121
33135	126
33159	130
33183	134
33207	134
33231	135
33255	135
33279	135
33303	141
33327	143
33351	156
33375	148
33399	146
33423	147
33447	148
33471	150
33495	151
33523	154
33547	153
33578	153
33612	156
33636	156
33660	157
33684	155
33708	152
33732	145
33756	131
33789	115
33813	108
33837	102
33861	101
33885	100
33909	103
33933	104
33957	104
33981	103
34005	100
34029	96
34053	93
34077	90
34101	89
34125	90
34149	92
34173	91
34197	92
34221	91
34245	91
34269	89
34293	85
34317	80
34341	75
34365	72
34389	71
34413	66
34437	64
34461	62
34485	62
34509	61
34533	61
34557	59
34581	57
34605	57
34629	58
34653	57
34677	59
34701	60
34729	59
34753	60
34777	61
34801	60
34825	60
34849	60
34873	60
34897	59
34921	58
34945	56
34969	56
34993	56
35017	57
35041	59
35065	63
35089	65
35113	66
35137	67
35161	67
35185	67
35209	67
35233	66
35257	66
35281	66
35305	65
35329	66
35353	67
35377	67
35401	69
35425	69
35449	70
35473	72
35497	73
35521	76
35545	77
35569	81
35593	88
35617	91
35641	94
35665	99
35689	105
35713	106
35737	105
35761	101
35785	100
35809	98
35833	94
35857	97
35881	98
35905	92
35929	95
35957	105
35981	111
36005	119
36029	129
36053	142
36077	143
36101	141
36125	139
36149	139
36173	141
36197	144
36221	149
36245	152
36269	153
36293	156
36317	159
36341	163
36365	165
36389	168
36413	170
36437	169
36461	171
36485	171
36509	172
36533	173
36557	176
36581	177
36605	179
36629	182
36653	184
36677	188
36701	189
36725	191
36749	192
36773	191
36797	189
36821	184
36845	175
36869	152
36893	129
36917	108
36941	96
36965	90
36989	91
37013	94
37037	98
37061	110
37089	120
37113	130
37137	132
37161	133
37185	133
37209	140
37233	151
37257	154
37281	154
37305	155
37329	156
37353	160
37377	164
37401	170
37425	173
37449	180
37473	188
37497	193
37521	199
37545	205
37569	213
37593	223
37617	232
37641	239
37665	247
37689	249
37713	252
37737	253
37761	254
37785	252
37809	253
37833	253
37857	254
37881	255
37905	257
37929	259
37953	261
37977	265
38001	264
38025	260
38049	260
38073	259
38097	259
38121	257
38145	255
38169	256
38197	257
38221	257
38245	255
38269	255
38293	254
38317	254
38341	255
38365	256
38389	257
38413	254
38437	253
38461	253
38485	252
38509	254
38533	255
38557	256
38581	258
38605	258
38629	258
38653	259
38677	260
38701	261
38725	262
38749	262
38773	262
38797	262
38828	261
38852	261
38876	260
38900	261
38924	263
38948	263
38972	265
38996	266
39020	267
39044	270
39068	272
39092	272
39116	272
39140	272
39164	272
39188	272
39212	272
39236	272
39260	272
39284	270
39308	270
39336	267
39360	266
39384	267
39408	267
39432	267
39456	268
39487	267
39511	268
39535	267
39559	267
39583	268
39607	268
39631	267
39655	266
39689	262
39722	255
39746	251
39770	250
39794	246
39818	244
39842	242
39866	238
39890	234
39914	233
39938	234
39962	235
39986	235
40010	234
40034	233
40058	231
40082	223
40106	215
40130	210
40154	205
40178	200
40202	195
40226	193
40250	193
40274	191
40298	191
40322	190
40346	193
40370	197
40394	201
40418	204
40442	203
40470	205
40494	206
40518	206
40542	208
40566	210
40590	212
40614	215
40638	218
40662	220
40686	220
40710	220
40734	222
40758	225
40782	227
40806	228
40830	227
40854	227
40878	225
40902	227
40926	228
40950	229
40974	229
40998	231
41022	233
41046	235
41070	235
41094	233
41118	231
41142	232
41166	234
41190	235
41214	233
41238	226
41262	216
41286	209
41310	203
41334	195
41358	181
41382	166
41406	161
41430	161
41454	163
41478	162
41502	160
41526	155
41550	145
41574	135
41602	122
41626	104
41650	90
41674	80
41698	72
41722	66
41746	64
41770	68
41794	76
41818	85
41842	96
41866	115
41890	125
41914	124
41938	125
41962	129
41986	133
42010	137
42034	141
42058	143
42082	147
42106	149
42130	150
42154	153
42178	156
42202	158
42226	158
42250	158
42274	159
42298	159
42322	159
42346	158
42370	156
42394	157
42418	157
42442	156
42466	157
42490	157
42514	157
42538	156
42562	156
42586	157
42610	159
42634	162
42658	161
42682	161
42706	162
42734	163
42758	163
42782	164
42806	166
42830	168
42854	169
42878	169
42902	170
42926	172
42950	177
42974	179
42998	180
43022	180
43046	181
43070	183
43094	182
43118	183
43142	184
43166	183
43190	183
43214	185
43238	190
43262	191
43286	193
43310	194
43334	196
43358	198
43382	198
43406	198
43430	199
43454	200
43478	202
43502	202
43526	201
43550	202
43574	202
43598	203
43622	203
43646	203
43670	202
43694	203
43718	204
43742	204
43766	203
43790	203
43814	205
43838	205
43866	205
43890	204
43914	203
43938	202
43962	202
43986	200
44010	197
44034	197
44058	196
44082	196
44106	197
44130	196
44154	196
44178	195
44202	196
44226	196
44250	196
44274	196
44298	197
44322	196
44346	196
44370	196
44394	197
44418	197
44442	198
44466	199
44490	199
44514	199
44538	200
44562	200
44586	200
44610	201
44634	200
44658	199
44682	199
44706	200
44730	199
44754	199
44778	198
44802	199
44826	199
44850	198
44874	199
44905	200
44929	199
44953	199
44981	200
45005	199
45029	199
45053	199
45077	198
45101	199
45125	198
45149	199
45173	199
45197	198
45221	199
45245	198
45269	199
45293	197
45317	195
45341	188
45365	185
45396	185
45420	185
45444	184
45468	185
45492	184
45516	184
45540	184
45564	184
45588	183
45612	185
45722	185
45898	185
46078	188
46182	190
46206	191
46240	190
46264	189
46288	187
46312	189
46336	191
46360	194
46384	192
46408	192
46432	192
46456	193
46480	193
46504	192
46528	190
46552	191
46576	190
46604	188
46628	193
46652	199
46676	199
46700	209
46724	236
46748	255
46772	262
46796	265
46820	266
46844	267
46868	267
46892	264
46916	263
46940	260
46964	257
46988	253
47012	244
47036	215
47060	170
47084	130
47108	69
47132	67
47156	55
47180	45
47204	42
47228	41
47252	40
47276	40
47300	42
47324	43
47348	44
47372	44
47396	45
47420	43
47444	44
47468	45
47492	47
47516	49
47540	52
47564	56
47588	61
47612	65
47636	71
47660	76
47684	82
47708	88
47732	94
47756	103
47784	110
47808	113
47832	108
47856	101
47880	97
47904	100
47928	102
47952	95
47976	84
48000	81
48024	87
48048	93
48072	90
48096	86
48120	85
48144	87
48168	86
48192	85
48216	88
48240	90
48264	96
48288	100
48312	104
48336	107
48360	111
48384	115
48408	115
48432	115
48456	116
48480	115
48504	115
48528	117
48552	117
48576	118
48600	117
48624	115
48648	114
48672	113
48696	112
48720	111
48744	110
48768	110
48792	110
48816	110
48840	109
48864	110
48888	113
48912	114
48940	115
48964	115
48988	116
49012	117
49036	118
49060	120
49084	119
49108	121
49132	124
49156	126
49180	131
49204	139
49228	147
49252	152
49276	158
49300	172
49324	191
49348	199
49372	206
49396	214
49420	221
49444	224
49468	228
49492	231
49516	236
49540	241
49564	244
49588	248
49612	254
49636	258
49660	261
49684	262
49708	263
49732	264
49756	261
49780	259
49804	259
49828	258
49852	255
49876	254
49900	252
49924	246
49948	243
49972	241
49996	239
50020	235
50048	229
50072	227
50096	223
50120	227
50144	230
50168	233
50192	234
50216	233
50240	228
50264	218
50288	215
50312	210
50336	207
50360	204
50384	198
50408	191
50432	190
50456	189
50480	187
50504	179
50528	169
50552	155
50576	145
50600	137
50624	128
50648	119
50672	115
50696	109
50720	107
50744	104
50768	97
50792	77
50816	57
50840	46
50864	41
50888	39
50912	37
50936	37
50960	38
50984	38
51008	37
51032	36
51056	36
51080	36
51104	35
51128	36
51152	37
51176	39
51200	41
51228	41
51252	45
51276	47
51300	48
51324	52
51348	56
51372	62
51396	67
51420	69
51451	68
51475	67
51499	67
51523	68
51547	76
51571	86
51595	97
51619	108
51643	119
51667	125
51691	131
51715	133
51739	134
51770	130
51794	129
51818	129
51842	123
51866	114
51890	106
51914	103
51938	101
51962	97
51986	93
52019	89
52043	88
52067	88
52091	89
52115	89
52139	90
52163	93
52187	93
52211	94
52235	94
52259	95
52283	95
52317	94
52341	95
52365	92
52389	92
52413	93
52441	96
52465	99
52489	104
52513	108
52537	109
52561	108
52585	108
52609	106
52633	109
52657	111
52681	114
52705	118
52729	118
52753	119
52777	120
52801	119
52825	117
52849	115
52873	114
52897	112
52921	112
52945	113
52969	115
52993	116
53017	119
53041	121
53065	122
53089	121
53113	121
53137	121
53161	120
53185	118
53209	117
53233	117
53257	116
53281	115
53305	116
53329	116
53353	116
53377	114
53401	113
53425	111
53449	109
53473	109
53497	109
53521	106
53545	105
53573	101
53597	95
53621	91
53645	89
53669	89
53693	91
53717	92
53741	93
53765	92
53789	90
53813	87
53837	86
53861	84
53885	81
53909	78
53933	77
53957	74
53981	73
54005	71
54029	69
54053	66
54077	64
54101	63
54125	63
54149	64
54173	66
54197	73
54221	86
54245	95
54269	96
54293	97
54317	104
54341	111
54365	113
54389	109
54413	105
54437	101
54461	97
54485	95
54509	90
54533	89
54557	88
54581	88
54605	89
54629	88
54653	89
54677	97
54701	103
54725	107
54749	111
54777	117
54801	128
54825	143
54849	146
54873	145
54897	140
54921	137
54945	140
54969	142
54993	152
55017	155
55041	155
55065	150
55089	147
55113	145
55137	143
55161	142
55185	140
55209	138
55233	138
55257	136
55281	133
55305	132
55329	131
55353	129
55377	129
55401	130
55425	130
55449	130
55473	143
55497	142
55521	145
55545	147
55569	149
55593	147
55617	146
55641	145
55665	143
55689	142
55713	141
55737	139
55761	137
55785	138
55809	136
55833	136
55857	135
55881	135
55909	134
55933	134
55957	133
55981	134
56005	137
56029	137
56053	143
56077	148
56101	144
56125	135
56149	122
56173	110
56197	107
56221	109
56245	113
56269	119
56293	129
56317	138
56341	138
56365	127
56389	120
56413	115
56437	111
56461	110
56485	110
56509	109
56533	105
56557	98
56581	92
56605	86
56629	81
56653	78
56677	75
56701	73
56725	74
56749	74
56773	76
56797	79
56821	85
56845	89
56869	95
56893	97
56917	103
56941	106
56965	109
56989	111
57013	113
57037	116
57065	118
57089	125
57113	137
57137	144
57161	145
57185	143
57209	146
57233	148
57257	137
57281	152
57305	145
57329	135
57353	132
57377	132
57401	135
57425	131
57449	131
57473	134
57497	140
57528	147
57552	156
57576	162
57600	163
57624	158
57648	154
57679	154
57703	153
57727	159
57751	169
57775	181
57799	185
57823	185
57847	183
57871	183
57895	185
57928	187
57952	188
57976	185
58000	184
58024	179
58048	175
58072	172
58096	167
58120	167
58144	168
58168	170
58196	172
58220	174
58244	176
58268	177
58292	177
58316	178
58340	176
58364	176
58398	176
58422	175
58446	175
58470	174
58494	172
58518	169
58542	171
58566	169
58590	168
58614	166
58638	156
58662	131
58686	109
58710	98
58734	100
58758	108
58782	123
58806	132
58830	137
58854	136
58878	133
58902	129
58926	123
58950	117
58974	112
58998	111
59022	111
59046	115
59070	125
59094	139
59118	156
59142	171
59166	181
59190	189
59214	191
59238	189
59262	183
59286	179
59310	177
59338	176
59362	175
59386	175
59410	176
59434	177
59458	177
59482	177
59506	176
59530	175
59554	174
59578	172
59602	168
59626	165
59650	162
59674	161
59698	159
59722	158
59746	157
59770	157
59794	155
59818	153
59842	153
59866	153
59890	154
59914	155
59938	154
59962	155
59986	154
60010	153
60034	153
60058	153
60082	153
60106	152
60130	152
60154	151
60178	151
60202	150
60226	151
60250	151
60274	149
60298	140
60322	130
60346	114
60370	99
60394	95
60418	95
60442	116
60470	130
60494	137
60518	140
60542	139
60566	137
60590	131
60614	127
60638	119
60662	113
60686	113
60710	106
60734	100
60758	99
60782	100
60806	105
60830	122
60854	136
60878	148
60902	163
60926	181
60950	198
60974	223
60998	252
61022	265
61046	278
61070	280
61094	280
61118	281
61142	282
61166	283
61190	284
61214	287
61238	288
61262	286
61286	281
61310	278
61334	277
61358	279
61382	283
61406	287
61430	286
61454	289
61478	289
61502	294
61526	297
61550	300
61578	302
61602	303
61626	305
61650	306
61674	309
61698	309
61722	309
61746	310
61770	311
61794	312
61818	313
61842	315
61866	316
61890	319
61914	320
61938	320
61962	319
61986	319
62010	320
62034	319
62058	320
62082	320
62106	322
62130	322
62154	322
62178	323
62202	321
62226	322
62250	323
62274	323
62298	323
62322	323
62346	321
62370	322
62394	321
62418	321
62442	320
62466	321
62490	320
62514	320
62538	321
62562	321
62586	320
62610	320
62634	321
62658	321
62682	322
62710	321
62734	321
62758	321
62782	321
62806	321
62830	321
62854	320
62878	321
62902	320
62926	320
62950	320
62974	319
62998	321
63022	321
63046	321
63070	321
63094	320
63118	322
63142	321
63166	320
63190	320
63214	320
63238	320
63262	321
63286	320
63310	319
63334	320
63358	320
63382	319
63406	319
63430	318
63454	317
63478	317
63502	316
63526	314
63550	310
63581	303
63612	289
63636	276
63660	271
63684	271
63708	272
63732	268
63756	261
63780	252
63804	243
63837	186
63859	140
63883	98
63907	65
63931	50
63955	44
63979	40
64003	35
64027	31
64051	30
64075	29
64099	28
64123	30
64147	29
64171	28
64195	29
64219	30
64243	30
64267	31
64291	32
64315	32
64339	34
64363	34
64387	36
64411	38
64435	40
64469	43
64493	48
64517	53
64541	56
64565	56
64589	56
64613	57
64637	57
64661	57
64685	58
64709	59
64733	59
64757	58
64781	59
64805	61
64829	62
64853	62
64877	63
64901	62
64925	62
64949	62
64973	62
64997	61
65021	62
65045	62
65069	60
65090	63
65114	63
65138	63
65162	63
65186	63
65210	63
65234	63
65258	64
65282	63
65306	62
65330	64
65354	64
65378	64
65402	64
65426	64
65450	64
65474	63
65498	64
65522	64
65546	64
65570	65
65594	66
65618	67
65642	67
65666	66
65690	66
65714	65
65738	66
65762	66
65786	66
65810	66
65834	67
65858	68
65882	68
65906	66
65930	68
65954	67
65978	66
66002	66
66026	64
66050	65
66074	66
66098	66
66122	67
66146	67
66170	68
66194	68
66218	67
66242	68
66266	68
66290	70
66318	68
66342	70
66366	71
66390	72
66414	70
66438	65
66462	61
66486	55
66510	47
66534	40
66558	40
66582	44
66606	70
66630	115
66654	94
66678	92
66702	99
66726	106
66750	115
66774	119
66798	121
66822	121
66846	121
66870	120
66894	121
66918	121
66942	120
66966	116
66990	112
67014	108
67038	104
67062	103
67086	102
67110	99
67134	96
67158	94
67182	92
67206	92
67230	96
67254	100
67278	103
67302	108
67326	106
67350	104
67374	99
67398	93
67422	92
67446	91
67470	91
67498	91
67522	99
67546	115
67570	116
67594	91
67618	68
67642	51
67666	38
67690	32
67714	30
67738	30
67762	31
67786	30
67810	30
67834	31
67858	31
67882	32
67906	32
67930	33
67954	34
67978	34
68002	35
68026	37
68050	37
68074	40
68098	43
68122	49
68146	53
68170	59
68194	63
68218	63
68242	65
68266	76
68290	88
68314	94
68338	103
68362	125
68386	150
68410	177
68434	202
68458	223
68482	234
68506	224
68530	201
68554	183
68578	163
68602	148
68626	136
68650	123
68678	107
68702	95
68726	93
68750	92
68774	93
68798	93
68822	94
68846	98
68870	104
68894	111
68918	116
68942	115
68966	117
68990	120
69014	124
69038	125
69062	124
69086	127
69110	129
69134	132
69158	134
69182	137
69206	140
69230	140
69254	140
69278	139
69302	139
69326	140
69350	140
69374	138
69398	136
69422	133
69446	131
69470	130
69494	129
69525	126
69549	126
69573	120
69597	114
69621	115
69645	117
69676	123
69700	128
69724	132
69748	134
69781	135
69805	136
69829	134
69851	132
69875	114
69899	98
69923	82
69947	71
69971	63
69995	60
70019	58
70043	58
70067	58
70091	58
70115	58
70139	58
70163	58
70187	59
70211	61
70235	61
70259	62
70283	62
70307	66
70331	66
70355	67
70379	67
70403	67
70427	66
70451	67
70475	67
70499	66
70610	64
70786	63
70966	63
71070	63
71094	63
71118	63
71142	65
71166	67
71190	67
71214	68
71238	68
71262	70
71286	70
71310	71
71334	73
71358	76
71382	78
71406	79
71430	79
71454	79
71478	78
71502	79
71530	79
71554	79
71578	79
71602	79
71626	78
71650	79
71674	79
71698	79
71722	79
71746	79
71770	79
71794	79
71818	78
71842	79
