Time	Volt
136575	257
136598	258
136621	257
136644	258
136667	258
136690	258
136713	258
136736	258
136759	258
136782	258
136805	258
136828	258
136851	258
136874	258
136904	258
136927	258
136954	259
136977	257
137000	258
137023	258
137046	258
137069	258
137092	257
137115	256
137138	254
137161	249
137184	235
137207	219
137230	200
137253	184
137276	171
137299	161
137322	153
137345	151
137368	149
137391	147
137414	149
137437	150
137460	149
137483	149
137506	151
137529	150
137552	150
137575	151
137598	151
137621	149
137644	151
137667	151
137690	150
137713	150
137736	151
137759	151
137782	150
137805	151
137828	151
137851	149
137874	150
137897	151
137924	151
137947	152
137970	149
137993	150
138016	153
138039	152
138062	151
138085	153
138108	153
138131	152
138154	152
138177	153
138200	152
138223	151
138246	153
138269	154
138292	154
138315	156
138338	156
138361	155
138384	155
138407	156
138430	155
138453	155
138476	157
138499	156
138522	155
138545	155
138568	156
138591	155
138614	156
138637	157
138660	156
138683	155
138706	156
138729	156
138752	154
138775	155
138798	157
138821	155
138844	155
138867	156
138890	155
138917	156
138940	155
138963	154
138986	156
139009	156
139032	155
139055	157
139078	157
139112	157
139135	158
139158	159
139181	160
139204	160
139227	162
139250	162
139273	162
139296	164
139319	164
139342	163
139365	165
139388	165
139411	165
139434	166
139457	167
139480	166
139503	166
139526	168
139549	168
139572	167
139595	167
139618	168
139641	167
139664	167
139687	168
139710	169
139733	167
139763	168
139786	169
139809	169
139832	168
139855	168
139878	169
139901	168
139928	169
139951	168
139974	167
139997	170
140020	168
140043	168
140066	169
140089	169
140112	167
140135	168
140158	169
140181	169
140204	168
140227	170
140250	170
140273	169
140296	170
140319	171
140342	172
140365	174
140388	176
140411	178
140434	179
140457	184
140480	184
140503	184
140526	188
140549	190
140572	189
140595	192
140618	193
140641	193
140664	193
140687	195
140710	194
140733	193
140756	196
140779	196
140802	195
140825	194
140848	196
140871	196
140908	197
140931	195
140954	195
140977	197
141000	196
141023	195
141046	195
141069	196
141092	195
141115	195
141138	196
141161	196
141184	195
141207	197
141230	196
141253	195
141276	196
141299	197
141322	195
141345	196
141368	197
141391	197
141414	195
141437	197
141460	196
141483	196
141506	196
141529	198
141552	197
141575	196
141598	197
141621	196
141644	196
141667	198
141690	197
141713	195
141736	197
141759	197
141782	197
141805	197
141828	197
141851	197
141874	198
141901	197
141936	197
141959	197
141982	197
142005	197
142028	198
142051	196
142074	197
142097	197
142120	198
142143	196
142166	197
142189	198
142212	197
142235	197
142258	198
142281	198
142304	196
142327	199
142350	199
142373	197
142396	198
142419	198
142442	198
142465	198
142488	199
142511	198
142534	197
142557	199
142580	199
142763	198
142939	199
143120	199
143143	199
143166	198
143189	200
143212	198
143235	199
143258	199
143281	199
143304	198
143327	199
143350	199
143377	200
143400	200
143423	198
143446	199
143469	200
143492	199
143515	199
143538	200
143561	200
143584	199
143607	200
143630	201
143653	199
143676	199
143699	201
143722	200
143745	199
143768	201
143791	200
143814	199
143837	200
143860	201
143883	200
143906	200
143929	201
143952	200
143975	199
143998	201
144021	200
144044	199
144067	201
144090	201
144113	200
144136	200
144159	202
144182	200
144205	200
144228	201
144251	200
144274	200
144297	201
144320	201
144347	200
144370	200
144393	200
144416	201
144439	201
144462	201
144485	200
144508	200
144531	201
144554	200
144577	201
144600	201
144623	200
144646	201
144669	201
144692	201
144715	200
144738	201
144761	202
144784	200
144807	201
144830	202
144853	200
144876	199
144899	202
144922	201
144945	201
144968	202
144991	202
145014	201
145037	202
145060	204
145083	227
145106	269
145129	298
145152	306
145175	311
145198	319
145233	323
145256	324
145279	327
145302	328
145325	328
145352	325
145375	315
145398	299
145421	258
145444	200
145467	157
145490	127
145513	108
145536	93
145559	88
145582	82
145605	77
145628	75
145651	76
145674	71
145697	71
145720	72
145743	70
145766	67
145789	66
145812	63
145835	60
145858	59
145881	58
145904	53
145934	52
145957	51
145980	52
146003	51
146026	51
146049	52
146072	51
146095	49
146118	50
146141	51
146164	50
146187	52
146210	56
146233	53
146256	53
146279	63
146302	82
146325	69
146348	63
146371	57
146394	54
146421	54
146444	54
146467	55
146490	58
146513	61
146536	64
146559	74
146582	86
146605	96
146628	109
146651	128
146674	143
146697	157
146720	179
146743	203
146766	217
146789	236
146812	254
146835	265
146858	274
146881	282
146904	287
146927	293
146950	297
146973	298
146996	295
147019	293
147042	289
147065	284
147088	280
147111	280
147134	278
147157	278
147180	278
147203	278
147226	277
147249	276
147272	277
147295	277
147318	278
147341	277
147364	277
147387	276
147414	275
147437	275
147460	273
147483	273
147506	274
147529	274
147552	274
147575	274
147598	273
147621	274
147644	274
147667	274
147690	274
147713	274
147736	274
147759	274
147782	274
147805	274
147828	274
147851	275
147874	274
147897	274
147920	275
147943	274
147966	274
147989	274
148012	274
148047	274
148070	273
148093	274
148116	273
148139	274
148162	274
148185	273
148208	274
148231	273
148254	273
148277	273
148300	274
148323	274
148346	273
148369	274
148392	274
148419	273
148442	273
148465	273
148488	273
148511	273
148534	273
148557	272
148580	272
148603	273
148626	272
148649	272
148672	273
148695	273
148718	273
148741	272
148764	273
148794	273
148817	273
148840	274
148863	273
148886	272
148909	273
148932	273
148955	274
148978	273
149001	274
149024	274
149047	275
149070	275
149093	274
149116	273
149139	270
149162	264
149185	251
149208	232
149231	211
149254	187
149277	167
149300	153
149323	139
149346	127
149369	119
149392	111
149413	108
149436	102
149459	100
149482	99
149505	96
149528	95
149551	96
149574	95
149597	94
149620	95
149643	96
149666	94
149689	95
149712	97
149735	96
149758	96
149781	99
149804	99
149827	98
149850	100
149873	102
149896	100
149919	102
149942	103
149965	102
149988	103
150011	104
150034	104
150057	103
150080	105
150103	107
150126	105
150149	107
150172	107
150195	108
150218	107
150241	108
150264	109
150287	108
150310	110
150333	111
150356	110
150379	110
150402	109
150423	113
150446	113
150469	113
150492	115
150515	115
150538	114
150561	115
150584	115
150607	115
150630	115
150653	115
150676	114
150699	114
150722	116
150745	116
150768	115
150791	116
150814	116
150837	115
150872	116
150895	116
150918	115
150941	116
150964	116
150987	115
151010	115
151033	116
151056	115
151079	115
151102	116
151125	116
151148	115
151171	115
151194	115
151217	114
151240	114
151263	116
151286	115
151309	114
151332	116
151355	115
151378	115
151405	115
151428	115
151451	115
151474	116
151497	115
151520	115
151543	116
151566	115
151589	115
151612	115
151635	115
151665	115
151688	114
151711	115
151734	116
151757	115
151780	115
151803	116
151826	115
151849	115
151872	115
151895	115
151918	114
151941	115
151964	116
151987	115
152010	115
152033	117
152056	115
152079	114
152102	115
152125	116
152148	113
152171	115
152194	116
152217	115
152240	114
152263	116
152286	115
152309	114
152332	116
152355	115
152378	116
152405	115
152428	114
152451	114
152474	115
152497	115
152520	115
152543	115
152566	116
152589	113
152612	115
152635	115
152658	114
152681	114
152704	116
152727	114
152750	114
152773	115
152796	114
152819	113
152842	115
152865	114
152888	114
152911	115
152934	115
152957	114
152980	113
153003	115
153026	114
153049	114
153072	115
153095	116
153118	114
153141	114
153164	115
153187	115
153210	114
153233	115
153256	115
153279	115
153302	115
153325	116
153348	114
153371	112
153392	115
153415	116
153438	114
153461	115
153484	115
153507	115
153530	114
153553	115
153576	115
153599	115
153622	115
153645	116
153680	114
153703	116
153726	114
153749	114
153772	114
153795	116
153818	115
153841	115
153864	116
153887	116
153910	115
153933	115
153956	116
153979	115
154002	116
154025	116
154048	115
154071	114
154094	116
154117	115
154140	115
154163	116
154186	114
154209	115
154232	115
154255	117
154278	115
154301	115
154324	117
154347	115
154374	117
154397	116
154420	116
154443	116
154466	117
154489	115
154519	115
154542	116
154565	117
154588	116
154611	115
154634	116
154657	116
154680	115
154703	115
154726	116
154749	115
154772	115
154795	117
154818	116
154841	115
154864	116
154887	117
154910	115
154933	115
154956	116
154979	115
155002	115
155025	117
155048	117
155071	115
155094	116
155117	117
155140	115
155163	115
155186	117
155209	115
155232	114
155255	118
155278	116
155301	115
155324	116
155347	116
155374	116
155397	116
155420	116
155443	116
155466	118
155489	116
155512	115
155535	117
155558	115
155581	116
155604	116
155627	117
155650	115
155673	116
155696	117
155719	115
155742	115
155765	117
155788	115
155811	116
155834	116
155857	117
155880	115
155903	115
155926	118
155949	115
155972	115
155995	117
156018	116
156041	115
156064	116
156087	117
156110	116
156133	115
156156	117
156179	116
156202	115
156225	117
156248	116
156271	115
156294	116
156317	117
156340	115
156361	114
156384	117
156407	116
156430	115
156453	115
156476	116
156511	115
156534	116
156557	117
156580	116
156603	115
156626	117
156649	116
156672	116
156695	117
156718	117
156741	116
156764	116
156787	117
156810	115
156833	115
156856	117
156879	116
156902	115
156925	116
156948	116
156971	115
156994	115
157017	117
157040	115
157063	116
157086	116
157109	116
157132	115
157155	116
157178	117
157201	115
157224	115
157247	117
157270	115
157293	116
157316	117
157343	115
157366	116
157396	116
157419	116
157442	114
157465	116
157488	116
157511	116
157534	117
157557	116
157580	115
157603	116
157626	117
157649	116
157672	115
157695	117
157718	116
157741	116
157764	116
157787	116
157810	115
157833	115
157856	117
157879	117
157902	115
157925	116
157948	116
157971	115
157994	116
158017	116
158040	115
158063	115
158086	117
158109	117
158132	115
158155	115
158178	117
158201	116
158224	116
158247	116
158270	116
158293	115
158316	116
158343	116
158366	117
158389	117
158412	115
158435	116
158458	116
158481	116
158504	116
158527	116
158550	116
158573	116
158596	116
158619	117
158642	115
158665	117
158688	117
158711	116
158734	116
158757	118
158780	117
158803	119
158826	125
158849	129
158872	130
158895	134
158918	139
158941	140
158964	143
158987	145
159010	146
159033	147
159056	149
159079	149
159102	148
159125	149
159148	151
159171	150
159194	149
159217	150
159240	149
159263	149
159286	150
159321	147
159342	149
159365	150
159388	150
159411	149
159434	148
159457	151
159480	150
159503	149
159526	150
159549	149
159572	149
159595	149
159618	150
159641	149
159664	148
159687	150
159710	149
159733	148
159756	149
159779	150
159802	148
159825	149
159848	150
159871	149
159894	148
159917	149
159940	149
159963	148
159986	148
160009	150
160032	148
160055	148
160078	149
160101	148
160124	147
160147	149
160170	149
160193	148
160216	149
160239	149
160269	148
160292	149
160319	150
160342	147
160365	148
160388	149
160411	149
160434	148
160457	149
160480	148
160503	148
160526	149
160549	150
160572	149
160595	149
160618	150
160641	149
160664	148
160687	149
160710	149
160733	149
160756	148
160779	149
160802	149
160825	149
160848	149
160871	149
160894	148
160917	150
160940	149
160963	149
160986	149
161009	149
161032	148
161055	148
161078	150
161101	148
161124	148
161147	150
161170	149
161193	148
161216	149
161239	151
161262	148
161285	149
161312	149
161335	148
161358	149
161381	148
161404	147
161427	149
161450	149
161473	148
161496	148
161519	149
161542	148
161565	148
161588	149
161611	149
161634	148
161657	149
161680	149
161703	148
161726	148
161749	150
161772	148
161795	148
161818	150
161841	149
161864	149
161887	149
161910	150
161933	148
161956	148
161979	149
162002	148
162025	148
162048	149
162071	147
162094	147
162117	149
162152	148
162175	147
162198	149
162221	148
162244	148
162267	149
162290	147
162311	149
162334	147
162357	149
162380	149
162403	147
162426	148
162449	149
162472	149
162495	149
162518	150
162541	149
162564	147
162587	150
162610	150
162633	148
162656	148
162679	150
162702	149
162725	148
162748	149
162771	149
162794	148
162817	149
162840	149
162863	148
162886	149
162909	150
162932	149
162955	148
162978	150
163001	149
163024	148
163047	150
163070	150
163093	148
163123	148
163146	149
163169	149
163192	149
163215	149
163238	149
163261	149
163288	150
163311	149
163334	148
163357	149
163380	149
163403	148
163426	149
163449	150
163472	149
163495	148
163518	149
163541	149
163564	148
163587	150
163610	149
163633	148
163656	149
163679	150
163702	150
163725	147
163748	150
163771	149
163794	148
163817	150
163840	150
163863	149
163886	149
163909	149
163932	149
163955	148
163978	150
164001	149
164024	150
164047	149
164070	150
164093	149
164116	148
164139	150
164162	150
164185	148
164208	151
164231	150
164254	151
164281	150
164304	148
164327	150
164350	150
164373	149
164396	150
164419	150
164442	150
164465	148
164488	151
164511	150
164534	149
164557	149
164580	151
164603	149
164626	149
164649	151
164672	149
164695	149
164718	150
164741	150
164764	149
164787	150
164810	150
164833	149
164856	149
164879	150
164902	149
164925	148
164960	150
164983	149
165006	149
165029	150
165052	150
165075	149
165098	150
165121	150
165144	149
165167	150
165190	150
165213	149
165236	149
165259	147
165280	150
165303	149
165326	150
165349	152
165372	158
165395	168
165418	181
165441	195
165464	215
165487	232
165510	245
165533	246
165556	245
165579	246
165602	244
165625	242
165648	241
165671	240
165694	239
165717	239
165740	240
165763	240
165786	242
165809	244
165832	251
165855	258
165878	265
165901	268
165924	270
165947	274
165970	277
166000	279
166023	279
166046	281
166069	283
166092	284
166115	286
166138	287
166161	289
166184	290
166207	292
166230	294
166257	295
166280	298
166303	300
166326	301
166349	301
166372	299
166395	298
166418	297
166441	295
166464	294
166487	292
166510	292
166533	289
166556	287
166579	287
166602	285
166625	283
166648	280
166671	277
166694	271
166717	251
166740	233
166763	219
166786	210
166809	202
166832	194
166855	186
166878	181
166901	178
166924	176
166947	180
166970	182
166993	184
167016	184
167039	188
167062	188
167085	188
167108	191
167131	193
167154	195
167177	199
167200	205
167223	211
167250	219
167273	227
167296	236
167319	250
167342	260
167365	265
167388	270
167411	274
167434	276
167457	280
167480	283
167503	289
167526	295
167549	301
167572	303
167595	304
167618	305
167641	305
167664	304
167687	304
167710	305
167733	305
167756	305
167867	311
168042	328
168221	328
168325	314
168348	303
168371	281
168394	262
168417	237
168440	207
168463	177
168486	153
168509	136
168532	121
168555	110
168578	104
168601	99
168624	95
168647	94
168670	95
168693	99
168720	107
168743	132
168766	178
168789	247
168812	288
168835	309
168858	315
168881	325
168904	326
168927	329
168950	330
168973	330
168996	329
169019	318
169042	295
169065	217
169088	108
169111	63
169134	53
169157	51
169180	53
169203	51
169226	50
169249	52
169272	51
169295	56
169325	141
169348	266
169371	304
169394	311
169417	316
169440	324
169463	325
169486	325
169509	324
169532	309
169555	291
169578	222
169601	121
169624	75
169647	60
169670	54
169693	51
169716	52
169743	55
169766	62
169789	87
169812	137
169835	204
169858	279
169881	306
169904	309
169927	315
169950	322
169973	327
169996	328
170019	329
170042	328
170065	329
170088	328
170111	329
170134	330
170157	329
170180	331
170203	330
170226	331
170249	332
170272	332
170295	332
170318	333
170341	332
170364	333
170387	311
170410	234
170433	79
170456	48
170479	48
170502	48
170525	46
170548	46
170571	49
170594	46
170617	47
170640	48
170663	49
170686	49
170709	52
170732	52
170759	54
170782	55
170805	56
170828	59
170851	63
170874	64
170897	66
170920	69
170943	79
170966	150
170989	257
171012	302
171035	309
171070	315
171093	317
171116	319
171139	321
171162	321
171185	322
171208	321
171231	311
171254	250
171277	98
171300	56
171323	53
171346	52
171369	53
171392	53
171415	52
171438	53
171461	54
171484	53
171507	52
171530	53
171553	54
171576	55
171599	80
171622	175
171645	268
171668	308
171691	317
171714	319
171737	322
171760	325
171783	325
171804	328
171827	327
171850	327
171873	328
171896	328
171919	326
171942	323
171965	299
171988	262
172011	180
172034	92
172057	57
172080	51
172103	50
172126	51
172149	52
172179	51
172202	52
172225	53
172248	51
172271	53
172294	52
172317	52
172340	61
172363	77
172386	141
172409	238
172432	292
172455	329
172478	332
172501	333
172524	334
172547	333
172570	334
172593	334
172616	335
172639	336
172662	337
172685	337
172708	336
172731	331
172754	308
172777	273
172804	264
172827	258
172850	252
172873	241
172896	228
172919	218
172942	208
172965	196
172988	188
173011	174
173034	161
173057	148
173080	137
173103	128
173126	122
173149	117
173172	115
173195	116
173218	114
173241	111
173264	111
173287	113
173310	113
173333	108
173356	103
173379	101
173402	100
173425	97
173448	97
173471	103
173494	110
173517	121
173540	134
173563	146
173586	155
173609	166
173632	173
173655	181
173678	205
173701	240
173724	263
173747	268
173770	293
173797	311
173820	322
173843	325
173878	326
173901	326
173924	327
173947	325
173970	321
173993	304
174016	277
174039	248
174062	218
174085	158
174108	115
174131	97
174154	92
174177	93
174200	99
174223	104
174246	102
174269	99
174292	102
174315	95
174338	83
174361	79
174384	78
174407	77
174430	72
174453	70
174476	74
174499	84
174522	97
174545	103
174568	104
174591	110
174614	114
174637	113
174660	115
174683	122
174706	164
174729	235
174752	290
174775	318
174798	325
174825	324
174848	322
174871	321
174894	322
174917	325
174940	326
174963	327
174986	326
175009	324
175039	322
175062	262
175085	146
175108	91
175131	75
175154	63
175177	57
175200	55
175223	55
175246	52
175269	53
175292	55
175315	57
175338	61
175361	70
175384	78
175407	93
175430	119
175453	147
175476	180
175499	241
175522	285
175545	315
175568	319
175591	329
175614	332
175637	332
175660	333
175683	333
175706	332
175729	325
175752	317
175775	225
175798	104
175821	68
175848	60
175871	59
175894	58
175917	55
175940	57
175963	56
175986	54
176009	54
176032	56
176055	56
176078	61
176101	75
176124	80
176147	83
176170	92
176193	104
176216	118
176239	133
176262	148
176285	162
176308	174
176331	192
176354	201
176377	208
176400	214
176423	219
176446	222
176469	226
176492	233
176515	243
176538	260
176561	271
176584	282
176607	305
176630	310
176653	317
176688	332
176711	334
176734	336
176757	337
176780	337
176803	338
176826	338
176849	339
176876	338
176899	339
176922	338
176945	338
176968	331
176991	326
177014	321
177037	320
177060	318
177083	317
177106	316
177129	315
177152	315
177175	316
177198	315
177221	316
177244	316
177267	318
177290	317
177313	318
177336	318
177359	319
177382	319
177405	317
177428	316
177451	314
177474	311
177497	308
177520	307
177543	305
177566	297
177589	283
177612	263
177635	243
177658	210
177681	181
177704	150
177727	123
177750	108
177773	98
177796	90
177819	89
177842	94
177869	97
177899	114
177922	139
177945	167
177968	196
177991	237
178014	243
178037	245
178060	249
178083	253
178106	259
178129	262
178152	264
178175	266
178198	271
178221	275
178244	277
178267	277
178290	279
178313	281
178336	281
178359	283
178382	286
178405	288
178428	294
178451	303
178474	307
178497	308
178520	308
178543	311
178566	312
178589	314
178612	316
178635	317
178658	319
178681	319
178704	321
178727	321
178750	321
178773	322
178796	322
178819	323
178842	323
178869	323
178892	322
178915	318
178938	313
178961	284
178984	237
179007	163
179030	116
179053	103
179076	93
179099	84
179122	83
179145	80
179168	78
179191	79
179214	80
179237	79
179260	79
179283	79
179306	81
179329	82
179352	85
179375	81
179398	78
179421	79
179444	78
179467	74
179502	73
179525	73
179548	71
179571	72
179594	74
179617	74
179640	78
179663	85
179686	88
179709	93
179732	99
179755	103
179778	107
179801	114
179824	123
179847	132
179870	143
179893	157
179920	166
179943	174
179966	180
179989	182
180012	187
180035	189
180058	191
180081	191
180104	188
180127	181
180150	171
180173	163
180196	154
180219	144
180242	139
180265	133
180288	127
180311	124
180334	121
180357	119
180380	119
180403	121
180426	120
180449	121
180472	123
180495	127
180518	131
180541	137
180564	143
180587	147
180610	150
180633	155
180656	156
180679	156
180702	160
180725	160
180748	152
180778	151
180801	151
180824	152
180847	152
180870	151
180893	152
180913	160
180936	175
180959	200
180982	241
181005	280
181028	297
181051	306
181074	314
181097	318
181120	318
181143	317
181166	318
181189	318
181212	322
181235	324
181258	326
181281	327
181304	327
181327	328
181350	328
181373	328
181396	328
181419	327
181442	327
181465	326
181488	324
181511	325
181534	325
181557	325
181580	325
181603	325
181626	325
181649	327
181672	328
181695	329
181718	328
181741	329
181764	330
181787	330
181810	330
181833	330
181856	330
181883	331
181906	331
181929	330
181952	326
181975	303
181998	237
182021	157
182044	111
182067	89
182090	77
182113	73
182136	70
182159	64
182182	63
182205	63
182228	60
182251	60
182274	62
182321	61
182344	63
182367	62
182390	61
182413	63
182436	62
182459	62
182482	64
182505	66
182528	65
182551	68
182574	72
182597	71
182620	71
182643	77
182666	77
182689	78
182712	81
182735	81
182758	81
182781	81
182804	84
182827	83
182850	82
182873	85
182896	84
182919	82
182942	85
182969	84
182992	86
183015	87
183038	86
183061	87
183084	89
183107	91
183130	91
183153	93
183176	94
183199	93
183222	95
183245	97
183268	96
183291	96
183314	99
183337	98
183360	97
183383	101
183406	100
183429	100
183452	102
183475	105
183498	104
183521	106
183544	109
183567	110
183590	109
183613	113
183643	115
183666	115
183689	115
183712	118
183735	120
183758	121
183781	121
183804	126
183827	129
183850	130
183873	136
183896	140
183919	142
183942	147
183965	150
183992	151
184015	153
184038	154
184061	155
184084	157
184107	157
184130	155
184153	158
184176	158
184199	156
184222	157
184245	158
184268	157
184291	156
184314	158
184337	158
184360	157
184383	158
184406	159
184429	157
184452	158
184475	159
184498	157
184521	156
184544	159
184567	158
184590	157
184613	159
184636	158
184659	157
184682	157
184705	158
184728	157
184751	156
184774	157
184797	157
184820	156
184843	158
184866	157
184889	157
184912	157
184935	158
184958	157
184985	158
185008	156
185031	155
185054	157
185077	156
185112	157
185135	157
185158	156
185181	155
185204	157
185227	157
185250	155
185273	157
185296	156
185319	155
185342	155
185365	157
185388	157
185411	156
185434	157
185457	156
185480	155
185503	156
185526	156
185549	155
185572	155
185595	157
185618	156
185641	154
185664	156
185687	156
185710	155
185733	155
185756	156
185779	154
185802	154
185825	156
185848	155
185871	154
185894	155
185917	155
185940	153
185963	152
185984	155
186007	155
186030	154
186053	154
186076	155
186099	154
186122	154
186145	156
186168	154
186191	154
186214	155
186237	154
186260	153
186283	154
186306	154
186329	154
186352	153
186375	154
186398	154
186421	153
186444	154
186467	153
186490	153
186520	153
186543	153
186566	154
186589	153
186612	153
186635	155
186658	153
186681	153
186704	154
186727	153
186750	152
186773	153
186796	154
186819	152
186842	153
186865	153
186888	153
186911	152
186934	153
186961	153
186984	154
187007	153
187030	152
187053	153
187076	154
187099	153
187122	153
187145	154
187168	153
187191	152
187214	154
187237	153
187260	152
187283	154
187306	154
187329	153
187352	152
187375	154
187398	153
187421	152
187444	154
187467	153
187490	151
187513	153
187536	154
187559	153
187582	152
187605	153
187628	152
187651	151
187674	153
187697	153
187720	153
187743	153
187766	153
187789	153
187812	153
187835	156
187858	154
187881	153
187904	155
187939	155
187966	156
187989	154
188012	154
188035	155
188058	155
188081	154
188104	156
188127	156
188150	154
188173	154
188196	156
188219	154
188242	155
188265	155
188288	154
188311	154
188334	155
188357	156
188380	155
188403	154
188426	155
188449	154
188472	154
188495	155
188518	155
188541	154
188564	155
188587	154
188610	154
188633	154
188656	155
188679	155
188702	154
188725	156
188748	155
188771	154
188794	155
188817	155
188840	154
188863	155
188886	155
188909	155
188932	153
188953	155
188976	156
188999	155
189022	155
189045	155
189068	155
189091	155
189114	154
189137	157
189160	155
189183	155
189206	156
189229	155
189252	155
189275	156
189298	155
189321	154
189344	155
189374	155
189397	156
189420	155
189443	154
189466	156
189489	155
189512	155
189535	156
189558	155
189581	155
189604	155
189627	156
189650	154
189673	155
189696	156
189719	156
189742	155
189765	156
189788	156
189811	154
189834	156
189857	156
189880	155
189903	155
189930	156
189953	155
189976	157
189999	155
190022	155
190045	156
190068	156
190091	156
190114	156
190137	161
190160	163
190183	170
190206	182
190229	205
190252	237
190275	267
190298	282
190321	301
190344	302
190367	301
190390	303
190413	305
190436	309
190459	311
190482	311
190505	311
190528	302
190551	307
190574	287
190597	266
190620	238
190643	205
190666	178
190689	159
190712	151
190824	154
191000	172
191179	310
191283	321
191306	321
191329	321
191352	322
191375	317
191402	293
191425	263
191448	208
191471	150
191494	121
191517	110
191540	101
191563	97
191586	97
191609	94
191632	93
191655	96
191678	101
191701	107
191724	116
191747	127
191770	139
191793	159
191816	183
191839	214
191862	261
191885	284
191908	290
191931	294
191954	296
191977	296
192000	293
192023	289
192046	287
192069	284
192092	283
192115	282
192138	282
192161	278
192184	276
192207	271
192230	262
192253	246
192276	238
192299	237
192322	237
192345	239
192368	238
192395	240
192418	244
192441	245
192464	247
192487	249
192510	248
192533	254
192556	265
192579	271
192602	273
192625	276
192648	280
192671	284
192701	295
192724	301
192747	305
192770	306
192793	306
192816	306
192839	307
192862	306
192885	295
192908	284
192931	277
192954	273
192977	269
193000	268
193023	267
193046	265
193069	266
193092	270
193115	279
193138	281
193161	280
193184	270
193207	259
193230	247
193253	231
193276	214
193299	195
193322	179
193345	170
193368	156
193395	146
193418	137
193441	127
193464	120
193487	116
193510	111
193533	109
193556	113
193579	113
193602	116
193625	121
193648	125
193671	132
193694	150
193717	171
193740	193
193763	230
193786	277
193809	300
193832	317
193855	319
193878	320
193901	324
193924	329
193947	330
193970	329
194005	331
194028	331
194051	332
194074	332
194097	331
194120	328
194143	329
194166	330
194189	317
194212	297
194235	278
194258	258
194281	242
194304	227
194327	220
194350	214
194377	214
194400	213
194423	213
194446	215
194469	217
194492	217
194515	221
194538	223
194561	227
194584	238
194607	253
194630	281
194653	305
194676	323
194699	320
194722	321
194745	323
194768	328
194791	331
194814	333
194837	333
194860	334
194883	334
194906	333
194929	326
194952	324
194975	294
194998	251
195021	210
195044	183
195067	168
195090	158
195113	153
195136	155
195159	159
195182	163
195205	169
195228	183
195251	199
195274	214
195297	234
195320	263
195343	307
195370	320
195393	322
195416	323
195439	324
195462	325
195485	325
195508	326
195531	326
195561	326
195584	324
195607	323
195630	325
195653	318
195676	295
195699	276
195722	256
195745	238
195768	223
195791	207
195814	197
195837	188
195860	179
195883	169
195906	163
195929	156
195952	148
195975	141
195998	135
196021	124
196044	116
196067	112
196090	106
196113	100
196136	97
196159	96
196182	96
196205	99
196228	104
196251	108
196274	109
196297	110
196320	109
196343	106
196370	100
196393	93
196416	86
196439	80
196462	72
196485	68
196508	65
196531	63
196554	62
196577	65
196600	67
196623	73
196646	80
196669	89
196692	98
196715	105
196738	112
196761	120
196784	132
196819	163
196842	201
196865	251
196888	291
196911	325
196934	331
196957	324
196980	323
197003	322
197026	324
197049	322
197072	323
197095	323
197118	323
197141	322
197164	321
197187	321
197210	284
197233	218
197256	142
197279	104
197302	84
197325	73
197348	66
197371	60
197398	58
197421	56
197444	53
197467	53
197490	53
197513	51
197536	52
197559	57
197582	87
197605	152
197628	247
197651	322
197674	324
197697	325
197720	328
197743	329
197766	329
197789	330
197812	331
197835	331
197858	329
197881	327
197904	301
197927	203
197950	149
197973	114
197996	88
198019	75
198042	68
198065	66
198088	69
198111	71
198134	74
198157	82
198180	92
198203	106
198226	130
198249	157
198272	181
198295	214
198318	274
198341	321
198364	331
198387	328
198421	331
198444	334
198467	333
198490	334
198513	335
198536	335
198559	336
198582	334
198605	335
198628	328
198651	327
198674	301
198697	277
198720	251
198743	214
198766	183
198789	163
198812	148
198835	140
198858	136
198881	134
198904	131
198927	134
198950	140
198973	151
198996	165
199019	185
199042	207
199065	233
199088	256
199111	269
199134	278
199157	291
199180	318
199203	329
199226	327
199249	329
199272	331
199295	333
199318	334
199341	335
199364	336
199387	336
199414	337
199437	336
199460	336
199483	331
199506	332
199529	316
199552	281
199575	257
199610	204
199633	177
199656	157
199679	146
199702	138
199725	134
199748	133
199771	132
199794	132
199817	133
199840	139
199863	149
199886	170
199909	203
199932	230
199955	257
199978	284
200001	317
200024	329
200047	326
200070	325
200093	326
200116	329
200139	332
200162	332
200185	332
200208	332
200231	332
200254	328
200277	331
200300	324
200323	306
200346	289
200369	278
200392	270
200419	265
200442	262
200465	258
200488	256
200511	250
200534	239
200557	227
200580	215
200603	205
200626	191
200649	167
200672	145
200695	126
200718	106
200741	86
200764	74
200787	66
200810	60
200833	55
200856	54
200879	54
200902	54
200925	55
200948	57
200971	60
200994	65
201017	69
201040	76
201063	81
201086	88
201109	96
201132	105
201155	125
201178	158
201201	217
201224	274
201247	318
201270	329
201300	329
201323	329
201346	331
201369	331
201392	333
201415	333
201442	333
201465	334
201488	335
201511	333
201534	325
201557	301
201580	279
201603	259
201626	232
201649	202
201672	170
201695	140
201718	111
201741	97
201764	87
201787	81
201810	76
201833	69
201856	64
201879	60
201902	57
201925	55
201948	56
201971	59
201994	63
202017	65
202040	65
202063	63
202086	63
202109	64
202132	64
202155	66
202178	71
202201	82
202224	107
202247	142
202270	182
202293	241
202316	287
202339	319
202362	329
202385	324
202420	322
202443	319
202470	321
202493	321
202516	321
202539	320
202562	310
202585	253
202608	169
202631	131
202654	106
202677	91
202700	82
202723	76
202746	72
202769	71
202792	70
202815	68
202838	70
202861	89
202884	153
202907	268
202930	323
202953	323
