Time	Volt
14418	56
14443	55
14467	53
14491	52
14516	53
14540	52
14564	53
14589	54
14614	57
14639	60
14663	66
14692	73
14716	86
14740	101
14764	118
14788	141
14812	164
14836	220
14861	294
14885	294
14910	302
14935	310
14959	313
14983	316
15008	317
15032	315
15056	314
15080	311
15104	307
15128	298
15152	283
15176	224
15201	169
15225	140
15250	119
15274	106
15298	94
15322	86
15346	82
15371	81
15396	78
15420	75
15444	74
15468	73
15493	74
15518	72
15543	71
15567	71
15592	70
15616	70
15640	70
15664	69
15688	70
15713	73
15738	73
15762	76
15787	77
15812	75
15836	70
15861	61
15890	57
15924	53
15948	53
15972	52
15996	51
16020	58
16044	64
16068	70
16092	76
16116	89
16140	114
16164	158
16188	253
16212	295
16236	292
16260	297
16284	305
16308	307
16332	309
16356	308
16380	306
16404	301
16435	297
16459	286
16483	256
16507	218
16531	187
16555	168
16579	156
16603	146
16627	139
16651	131
16675	126
16699	123
16723	120
16747	119
16771	118
16795	116
16819	117
16843	117
16867	119
16891	121
16915	125
16939	129
16963	133
16987	138
17011	142
17035	143
17057	147
17081	149
17105	151
17129	154
17153	157
17177	159
17201	162
17225	162
17249	161
17273	157
17297	149
17321	139
17345	130
17369	120
17393	112
17417	103
17441	94
17465	87
17489	80
17513	72
17537	67
17561	65
17585	64
17609	64
17633	64
17657	67
17681	71
17705	84
17729	103
17753	124
17777	135
17801	146
17825	167
17849	201
17873	233
17897	266
17921	283
17945	295
17969	295
17993	293
18017	293
18041	294
18065	297
18089	301
18113	303
18137	306
18161	307
18189	308
18213	305
18237	299
18261	289
18285	218
18309	154
18333	122
18357	103
18381	91
18405	84
18429	80
18453	75
18477	72
18501	71
18525	71
18549	72
18573	83
18597	119
18621	159
18645	220
18669	285
18693	295
18717	297
18741	305
18765	311
18789	314
18813	317
18837	317
18861	317
18885	315
18909	311
18933	257
18957	167
18981	127
19005	100
19029	86
19053	80
19077	77
19101	79
19125	81
19149	82
19173	84
19197	87
19221	93
19245	105
19269	146
19293	257
19317	299
19355	298
19379	305
19403	309
19427	311
19451	313
19475	313
19499	312
19523	294
19547	196
19571	154
19595	125
19619	107
19643	97
19667	96
19691	99
19715	102
19739	103
19763	105
19787	107
19811	108
19835	121
19859	146
19883	205
19907	296
19931	298
19955	303
19979	309
20003	314
20027	314
20051	316
20075	316
20099	315
20123	313
20147	305
20171	216
20195	146
20219	102
20243	77
20267	67
20291	63
20315	61
20339	60
20363	61
20387	61
20411	61
20435	61
20459	62
20483	62
20511	61
20535	60
20559	60
20583	61
20607	60
20631	60
20655	59
20679	59
20703	58
20727	58
20751	60
20775	64
20799	66
20823	68
20847	70
20871	80
20895	91
20919	96
20943	100
20967	101
20991	104
21015	106
21039	107
21063	112
21087	124
21111	145
21135	187
21159	251
21183	288
21207	294
21231	295
21255	304
21279	310
21303	316
21327	315
21351	315
21375	312
21399	306
21423	301
21447	285
21471	236
21495	182
21519	150
21543	132
21567	118
21591	107
21615	100
21639	95
21667	91
21691	89
21715	87
21739	87
21924	108
22102	52
22284	70
22309	74
22333	78
22366	89
22390	110
22414	143
22438	198
22462	275
22486	298
22510	296
22534	303
22558	307
22582	312
22606	314
22630	315
22654	315
22678	314
22702	310
22726	304
22750	270
22774	193
22798	146
22822	115
22846	97
22870	86
22894	77
22918	73
22942	73
22973	72
22997	72
23021	70
23045	72
23069	71
23093	73
23117	75
23141	77
23165	77
23189	78
23213	80
23237	82
23261	88
23285	120
23309	210
23337	298
23361	294
23385	303
23409	307
23433	311
23457	314
23481	314
23505	313
23529	310
23553	305
23577	288
23601	226
23625	162
23649	126
23673	101
23697	86
23721	76
23745	72
23769	68
23793	67
23817	66
23841	66
23865	68
23889	69
23913	72
23937	74
23961	79
23985	86
24009	121
24033	200
24057	298
24081	295
24105	305
24129	310
24153	313
24177	314
24201	316
24225	316
24249	317
24273	317
24297	317
24321	316
24345	316
24369	316
24393	316
24417	316
24441	316
24465	316
24493	316
24517	315
24541	315
24565	316
24589	316
24613	316
24637	316
24661	316
24685	315
24709	313
24733	309
24757	305
24781	286
24805	247
24829	205
24853	171
24877	142
24901	121
24925	107
24949	96
24973	88
24997	81
25021	77
25045	73
25069	70
25093	69
25117	69
25141	69
25165	68
25189	68
25213	68
25237	70
25261	72
25285	97
25309	151
25333	248
25357	298
25381	294
25405	295
25429	302
25453	304
25477	307
25501	309
25525	309
25549	311
25573	312
25597	312
25621	312
25649	312
25673	311
25697	312
25721	310
25745	311
25769	311
25793	311
25817	312
25841	311
25865	312
25899	312
25923	312
25947	312
25971	313
25995	313
26019	313
26043	313
26067	312
26091	313
26115	313
26139	312
26163	308
26187	305
26211	276
26235	193
26259	147
26283	118
26307	101
26331	95
26355	91
26379	90
26403	90
26427	92
26451	93
26475	94
26499	95
26523	96
26547	97
26571	98
26595	98
26619	99
26643	99
26667	100
26691	102
26715	101
26739	103
26763	103
26787	103
26815	103
26839	104
26863	104
26887	104
26911	105
26935	105
26959	104
26983	105
27007	105
27031	105
27055	105
27079	106
27103	106
27127	107
27151	107
27175	108
27199	107
27223	107
27247	108
27271	108
27295	107
27319	108
27343	108
27367	107
27391	103
27415	100
27439	98
27463	96
27487	94
27511	93
27535	91
27559	90
27583	90
27607	89
27631	90
27655	90
27679	98
27703	133
27727	187
27751	281
27775	292
27799	295
27823	304
27847	307
27871	309
27895	310
27919	309
27947	308
27971	303
27995	290
28019	230
28043	172
28067	143
28091	122
28115	108
28146	100
28170	97
28194	94
28218	93
28242	92
28266	93
28299	93
28323	93
28347	93
28371	93
28395	95
28419	94
28443	94
28467	95
28491	96
28515	96
28539	96
28563	98
28587	99
28611	98
28635	98
28659	99
28683	99
28707	100
28731	100
28755	103
28779	141
28803	254
28827	296
28851	294
28875	303
28899	308
28923	311
28947	311
28971	309
28995	302
29019	295
29050	242
29074	195
29098	165
29122	149
29150	140
29174	133
29198	129
29222	126
29246	125
29270	124
29294	123
29318	122
29342	121
29366	123
29390	121
29414	121
29438	121
29462	122
29486	121
29510	122
29534	121
29558	122
29582	122
29606	120
29630	122
29654	122
29678	121
29702	121
29726	122
29750	122
29774	123
29798	122
29822	122
29846	122
29870	122
29894	122
29918	122
29942	123
29966	122
29990	124
30014	123
30038	124
30062	124
30086	124
30110	125
30134	125
30158	124
30182	124
30206	125
30230	124
30254	125
30275	125
30299	126
30323	126
30347	126
30371	127
30395	126
30419	125
30443	126
30467	127
30491	127
30515	127
30539	126
30563	127
30587	127
30611	126
30635	126
30659	125
30683	121
30707	116
30731	108
30755	104
30779	102
30803	100
30827	99
30851	100
30875	106
30899	121
30923	144
30947	189
30971	264
30995	295
31019	294
31043	303
31067	310
31091	313
31115	314
31139	315
31163	316
31187	313
31211	306
31235	287
31259	229
31283	169
31307	135
31331	114
31355	103
31383	98
31407	98
31431	99
31455	100
31479	101
31503	103
31527	103
31551	105
31575	105
31599	108
31623	108
31647	109
31671	111
31695	111
31719	113
31743	112
31767	114
31791	113
31815	113
31839	113
31863	114
31887	114
31911	115
31935	114
31969	115
31993	116
32017	115
32041	115
32065	116
32089	116
32113	117
32137	117
32161	117
32185	116
32209	117
32233	116
32257	116
32281	117
32305	116
32329	116
32353	116
32377	116
32401	117
32425	116
32449	115
32473	115
32497	114
32525	110
32549	106
32573	104
32597	103
32621	100
32645	99
32669	99
32693	97
32717	95
32741	92
32765	87
32789	83
32813	75
32837	71
32861	70
32885	71
32909	71
32933	70
32957	67
32981	89
33005	136
33029	255
33053	296
33077	300
33101	309
33125	313
33149	314
33173	311
33197	309
33221	264
33245	166
33269	107
33293	80
33317	72
33341	71
33365	71
33389	73
33413	73
33437	74
33461	74
33485	73
33509	74
33533	73
33557	72
33581	72
33605	73
33629	73
33653	73
33677	73
33705	74
33729	74
33753	71
33777	72
33801	71
33825	72
33849	72
33873	72
33897	73
33921	74
33945	74
33969	77
33993	79
34017	88
34041	113
34072	178
34096	288
34120	295
34144	306
34168	311
34192	313
34216	315
34249	315
34273	310
34297	302
34321	261
34345	191
34369	153
34393	125
34417	109
34441	101
34465	94
34489	91
34513	90
34537	89
34561	89
34585	89
34609	88
34633	86
34657	89
34681	90
34705	101
34729	118
34753	137
34777	157
34801	187
34825	205
34849	210
34873	212
34901	206
34925	199
34949	186
34973	185
34997	182
35021	173
35045	160
35069	149
35093	141
35124	130
35148	116
35172	103
35196	92
35220	83
35244	85
35268	84
35292	84
35316	84
35340	82
35364	79
35388	75
35412	73
35436	82
35460	98
35484	121
35508	146
35532	198
35556	271
35580	295
35604	294
35628	303
35652	309
35676	311
35700	312
35724	312
35748	311
35772	306
35796	294
35820	212
35844	133
35868	94
35892	74
35916	65
35940	62
35964	61
35988	63
36012	67
36036	72
36060	78
36082	89
36106	104
36130	128
36154	149
36178	169
36202	220
36226	288
36250	294
36274	301
36298	307
36322	311
36346	313
36370	313
36394	313
36418	309
36442	305
36466	290
36490	204
36514	143
36538	106
36562	89
36586	80
36610	75
36634	75
36658	76
36682	81
36706	87
36730	93
36754	98
36778	103
36802	107
36826	110
36850	113
36874	116
36898	117
36922	125
36946	146
36970	182
36994	269
37018	297
37042	299
37066	306
37090	311
37114	315
37138	316
37162	317
37186	317
37214	318
37238	317
37262	311
37286	305
37310	279
37334	218
37358	171
37382	146
37406	123
37430	112
37454	106
37478	104
37502	102
37526	102
37550	101
37574	102
37598	104
37622	105
37646	107
37670	108
37694	110
37718	113
37742	117
37766	119
37790	122
37814	123
37838	126
37862	127
37886	128
37910	129
37934	148
37958	211
37982	294
38006	295
38040	302
38064	310
38088	316
38112	318
38136	318
38160	318
38184	317
38208	316
38232	310
38256	304
38280	292
38304	234
38328	171
38356	138
38380	118
38404	106
38428	97
38452	92
38476	88
38500	86
38524	84
38548	83
38572	83
38596	86
38620	87
38644	91
38668	103
38692	132
38716	159
38740	224
38764	286
38788	296
38812	296
38836	303
38860	305
38884	311
38908	314
38932	315
38956	317
38980	317
39004	317
39028	315
39052	307
39076	296
39100	219
39124	152
39148	110
39172	83
39196	67
39220	60
39244	59
39268	60
39292	60
39316	59
39340	59
39364	60
39388	60
39412	60
39436	60
39460	61
39484	60
39512	60
39536	60
39560	60
39584	59
39608	60
39632	59
39656	59
39680	59
39704	58
39728	59
39752	58
39776	61
39800	66
39824	79
39848	112
39872	148
39896	207
39920	285
39944	292
39968	297
39999	306
40023	310
40047	313
40071	314
40095	315
40119	315
40143	316
40167	315
40200	308
40224	299
40248	234
40272	179
40296	146
40320	121
40344	104
40368	95
40392	90
40416	88
40440	83
40464	81
40488	82
40512	82
40536	81
40560	84
40584	81
40608	83
40632	85
40656	87
40680	88
40708	88
40732	88
40756	90
40780	91
40804	91
40828	92
40852	94
40876	95
40900	97
40924	100
40948	103
40972	107
40996	111
41020	114
41044	115
41068	117
41092	117
41116	117
41140	117
41164	117
41195	115
41219	116
41243	116
41267	115
41291	115
41315	116
41339	115
41363	116
41387	116
41411	116
41435	115
41459	116
41483	117
41507	117
41531	117
41555	118
41579	118
41603	120
41627	122
41651	124
41675	125
41699	128
41723	130
41747	131
41771	133
41795	134
41819	134
41843	134
41871	134
41895	134
41919	134
41943	134
41967	135
41991	134
42015	135
42039	135
42063	135
42087	135
42111	135
42135	135
42159	135
42183	136
42207	136
42231	135
42255	135
42279	136
42303	135
42327	135
42351	135
42375	135
42399	134
42423	135
42447	135
42471	134
42495	135
42519	135
42543	135
42567	135
42591	135
42615	135
42639	135
42663	135
42687	134
42711	134
42735	133
42759	134
42783	133
42807	133
42831	134
42855	134
42879	134
42903	133
42927	133
42951	133
42979	132
43003	132
43027	133
43051	133
43075	133
43099	143
43123	197
43147	279
43171	293
43195	296
43219	306
43243	311
43267	313
43291	314
43315	314
43339	315
43363	315
43387	316
43411	315
43435	315
43459	312
43483	308
43507	298
43531	246
43555	150
43579	95
43603	63
43627	54
43651	59
43675	61
43699	62
43723	61
43747	62
43771	62
43795	61
43819	62
43843	61
43867	61
43891	59
43915	58
43939	57
43963	56
43987	56
44011	57
44035	59
44059	62
44083	65
44117	83
44141	130
44169	181
44193	286
44217	293
44241	300
44265	305
44289	307
44313	311
44337	316
44361	318
44385	319
44409	317
44433	312
44457	269
44481	176
44505	121
44529	88
44553	73
44577	65
44601	63
44625	64
44649	66
44673	68
44697	69
44721	69
44745	69
44769	67
44793	65
44817	70
44841	132
44865	243
44889	300
44913	299
44937	308
44961	311
44985	313
45009	315
45033	315
45057	314
45081	309
45105	303
45129	301
45153	298
45177	290
45201	270
45225	234
45249	183
45273	145
45297	119
45325	106
45349	96
45373	92
45397	90
45421	88
45445	87
45469	87
45493	88
45517	90
45541	95
45565	105
45589	122
45613	138
45637	150
45661	155
45685	163
45709	170
45733	185
45757	211
45781	260
45805	288
45829	298
45853	295
45877	300
45909	306
45933	311
45957	315
45981	316
46005	316
46029	316
46053	317
46077	317
46187	317
46363	316
46543	316
46647	317
46671	318
46695	318
46719	317
46743	317
46767	318
46791	318
46815	318
46839	317
46863	318
46887	318
46911	317
46939	318
46963	318
46987	317
47011	309
47035	301
47059	197
47083	118
47107	79
47131	58
47155	54
47179	55
47203	54
47227	56
47251	55
47275	55
47299	54
47323	54
47347	55
47371	55
47395	57
47419	63
47443	69
47467	76
47491	104
47515	142
47539	219
47563	293
47587	293
47611	301
47635	308
47659	314
47683	315
47707	316
47738	318
47762	318
47786	318
47810	317
47834	318
47858	319
47882	319
47906	318
47930	318
47954	319
47978	318
48002	318
48026	318
48050	318
48074	317
48102	315
48126	313
48150	312
48174	310
48198	307
48222	304
48246	282
48270	205
48294	139
48318	99
48342	78
48366	66
48390	61
48414	58
48438	59
48462	58
48486	58
48510	58
48534	58
48558	57
48582	57
48606	57
48630	57
48654	59
48678	68
48702	77
48726	89
48750	101
48774	117
48798	135
48822	157
48846	180
48870	217
48894	265
48918	292
48942	296
48966	294
48990	303
49014	310
49038	316
49062	317
49086	317
49110	318
49134	319
49158	318
49182	316
49206	310
49230	289
49258	172
49282	118
49306	85
49330	70
49354	63
49378	60
49402	59
49426	57
49450	57
49474	58
49498	57
49522	58
49546	57
49570	58
49594	57
49618	60
49642	62
49666	68
49690	83
49714	130
49738	213
49762	294
49786	294
49810	300
49834	307
49858	311
49882	314
49906	315
49930	315
49954	314
49978	314
50002	311
50026	309
50050	307
50074	305
50098	297
50122	252
50146	169
50170	117
50194	85
50218	68
50242	61
50266	58
50290	57
50314	58
50338	59
50362	58
50386	59
50410	59
50438	58
50462	57
50486	58
50510	58
50534	58
50558	56
50582	55
50606	55
50630	58
50664	90
50688	143
50712	258
50736	297
50760	298
50784	305
50808	310
50832	312
50856	313
50880	314
50904	314
50928	314
50952	313
50976	315
51000	310
51024	276
51048	177
51072	119
51096	88
51120	71
51144	63
51168	61
51192	60
51216	60
51240	61
51264	60
51288	60
51312	59
51336	60
51360	59
51384	60
51408	59
51432	60
51456	62
51480	64
51504	70
51528	79
51552	90
51576	102
51600	112
51624	117
51646	125
51670	129
51694	129
51718	128
51742	128
51766	127
51790	126
51814	125
51838	124
51862	123
51886	123
51910	124
51934	124
51958	126
51982	129
52006	143
52030	191
52054	284
52078	294
52102	303
52126	310
52150	311
52174	312
52198	314
52222	315
52246	315
52270	315
52301	316
52325	316
52349	316
52373	317
52397	315
52421	316
52445	316
52469	315
52503	316
52527	316
52551	316
52575	313
52599	304
52623	238
52647	118
52671	70
52695	57
52719	60
52743	60
52771	60
52795	60
52819	61
52843	60
52867	60
52891	60
52915	60
52939	59
52963	59
52987	59
53011	58
53035	57
53059	58
53083	57
53107	57
53131	56
53155	56
53179	55
53203	56
53227	63
53251	77
53275	129
53299	252
53323	299
53347	299
53371	303
53395	308
53419	311
53443	312
53467	312
53491	312
53515	313
53539	313
53563	314
53587	313
53611	313
53635	314
53659	314
53683	314
53707	313
53731	310
53755	305
53779	216
53810	96
53834	66
53858	60
53882	62
53906	62
53930	62
53958	61
53982	61
54006	61
54030	59
54054	59
54078	58
54102	57
54126	58
54150	57
54174	57
54198	56
54222	56
54246	57
54270	58
54294	57
54318	58
54342	60
54366	62
54390	63
54414	68
54438	80
54462	112
54486	150
54510	244
54534	296
54558	297
54582	303
54606	308
54630	313
54654	315
54678	315
54702	315
54726	316
54750	317
54774	317
54798	317
54822	318
54846	318
54870	318
54894	318
54918	318
54942	318
54966	319
54990	318
55014	312
55038	253
55062	160
55086	93
55110	67
55138	65
55162	66
55186	66
55210	65
55234	66
55258	65
55282	63
55306	64
55330	64
55354	63
55378	62
55402	62
55426	62
55450	61
55474	60
55498	61
55522	61
55546	61
55570	63
55594	63
55618	64
55642	66
55666	69
55690	72
55714	76
55738	78
55762	81
55786	84
55810	86
55834	90
55858	94
55882	98
55906	104
55930	110
55954	123
55978	149
56002	189
56026	225
56050	253
56074	279
56098	293
56122	294
56146	297
56170	306
56194	314
56218	317
56242	318
56266	319
56290	319
56314	318
56336	319
56360	316
56384	309
56408	300
56432	240
56456	171
56480	139
56504	119
56528	108
56552	102
56576	99
56600	97
56624	98
56648	97
56672	99
56696	100
56730	100
56754	102
56778	99
56802	100
56826	100
56850	99
56874	99
56898	99
56922	97
56946	95
56970	95
56994	93
57018	93
57042	92
57066	91
57090	91
57114	89
57138	87
57162	88
57186	87
57210	88
57234	87
57258	83
57282	83
57306	83
57330	82
57354	83
57378	82
57402	81
57426	82
57450	81
57474	83
57498	87
57526	88
57550	88
57574	86
57598	77
57622	69
57646	53
57670	45
57694	45
57718	51
57742	56
57766	48
57790	41
57814	40
57838	32
57862	21
57886	21
57910	27
57934	51
57958	88
57982	116
58006	132
58030	239
58054	340
58078	346
58102	344
58126	343
58150	337
58174	334
58198	337
58229	335
58253	334
58277	335
58301	334
58325	335
58349	335
58373	335
58397	334
58430	334
58454	334
58478	335
58502	336
58526	339
58550	342
58574	343
58598	342
58622	338
58646	335
58670	335
58698	332
58722	333
58746	334
58770	337
58794	344
58818	336
58842	336
58866	329
58890	339
58914	334
58938	332
58962	331
58986	318
59010	316
59034	311
59058	322
59082	329
59106	319
59130	299
59154	288
59178	292
59202	306
59226	330
59250	336
59274	334
59298	331
59322	329
59346	327
59370	320
59394	310
59418	317
59442	319
59466	324
59490	331
59514	332
59538	332
59562	332
59586	331
59610	328
59634	315
59658	295
59682	289
59706	310
59730	338
59754	332
59778	337
59802	336
59830	336
59854	332
59885	326
59909	320
59933	313
59957	305
59981	306
60005	318
60029	326
60053	326
60077	326
60101	327
60125	329
60149	330
60173	330
60197	331
60221	330
60245	331
60269	330
60293	327
60317	325
60341	320
60365	318
60389	324
60413	324
60437	324
60461	325
60485	326
60509	325
60533	326
60557	328
60581	328
60605	329
60629	328
60653	328
60677	328
60701	327
60725	325
60749	321
60773	321
60797	321
60821	323
60845	322
60869	323
60893	325
60917	325
60941	325
60963	327
60987	327
61011	327
61035	328
61059	327
61083	326
61107	326
61131	323
61155	322
