Time	Volt
9156	11
9180	11
9204	11
9228	12
9252	12
9276	12
9300	12
9324	12
9348	12
9372	12
9396	12
9420	12
9444	11
9468	12
9492	11
9516	12
9540	12
9564	12
9592	11
9616	11
9640	12
9664	11
9688	12
9712	12
9736	12
9760	11
9784	11
9808	12
9832	12
9856	11
9880	12
9904	12
9928	11
9952	12
9976	12
10000	12
10024	12
10048	12
10072	11
10096	11
10120	12
10144	11
10168	11
10192	12
10216	12
10240	12
10264	11
10288	11
10312	12
10336	12
10360	12
10384	11
10408	11
10432	11
10456	12
10480	12
10504	12
10528	11
10552	12
10576	11
10600	12
10624	12
10648	12
10672	12
10696	12
10720	11
10744	11
10768	12
10792	11
10816	12
10840	12
10868	12
10892	11
10916	12
10940	12
10964	11
10988	11
11012	12
11036	12
11060	11
11084	12
11108	11
11132	12
11156	12
11180	11
11204	11
11228	12
11252	12
11276	11
11300	12
11324	11
11348	11
11372	11
11396	11
11420	12
11444	11
11468	12
11492	12
11516	12
11540	11
11564	11
11588	12
11612	11
11636	12
11660	11
11684	11
11708	12
11732	12
11756	12
11780	12
11804	12
11828	12
11852	12
11876	11
11900	12
11924	11
11948	12
11972	11
11996	11
12020	11
12044	11
12068	12
12096	12
12120	12
12144	11
12168	11
12192	11
12216	11
12240	11
12264	12
12288	11
12312	11
12336	12
12360	12
12384	12
12408	11
12432	11
12456	12
12480	12
12504	12
12528	12
12552	11
12576	11
12600	12
12624	11
12648	12
12672	11
12696	12
12720	12
12744	12
12768	12
12792	11
12816	11
12840	11
12880	11
12904	11
12928	12
12952	12
12976	13
13000	12
13024	12
13048	12
13072	12
13096	11
13120	12
13144	12
13168	12
13192	11
13216	11
13240	11
13270	11
13301	12
13325	12
13349	10
13370	12
13394	11
13418	13
13442	11
13466	12
13500	11
13524	12
13548	12
13572	11
13596	11
13620	11
13644	12
13668	11
13692	12
13716	12
13740	12
13764	11
13788	11
13812	11
13836	12
13860	11
13884	11
13908	12
13932	11
13956	12
13980	12
14004	13
14028	11
14052	12
14076	11
14100	12
14124	12
14148	11
14172	11
14196	11
14220	12
14244	11
14268	12
14292	12
14316	12
14340	11
14364	11
14388	11
14412	11
14436	12
14460	11
14484	12
14508	11
14532	12
14556	12
14580	12
14608	11
14632	12
14656	12
14680	12
14704	12
14728	11
14752	11
14776	11
14800	12
14824	12
14848	11
14872	11
14896	12
14920	12
14944	12
14968	11
14992	11
15016	12
15040	11
15064	11
15088	12
15112	11
15136	11
15160	12
15184	11
15208	11
15232	11
15256	12
15280	12
15304	11
15328	11
15352	12
15376	11
15400	11
15424	12
15448	11
15472	11
15496	12
15520	11
15544	11
15568	12
15592	11
15616	12
15640	12
15664	11
15688	12
15712	11
15736	11
15760	12
15784	12
15808	13
15836	11
15860	12
15884	11
15908	11
15932	11
15956	11
15980	11
16004	12
16028	12
16052	12
16076	10
16100	12
16124	11
16148	11
16172	12
16196	12
16220	11
16244	12
16268	11
16292	11
16316	10
16340	12
16364	12
16388	11
16412	12
16436	12
16460	11
16484	12
16508	12
16532	12
16556	12
16580	12
16604	11
16628	11
16652	11
16676	11
16700	11
16724	11
16748	12
16772	12
16796	12
16820	11
16844	12
16868	12
16892	11
16916	11
16940	12
16964	12
16988	11
17012	12
17036	11
17064	12
17088	11
17112	12
17136	12
17160	12
17184	12
17208	11
17232	11
17256	12
17280	12
17304	12
17328	11
17352	12
17376	12
17400	12
17424	12
17448	11
17472	12
17496	11
17520	12
17544	12
17568	12
17592	11
17616	11
17640	12
17664	12
17688	12
17712	12
17736	11
17760	12
17784	11
17808	11
17832	11
17856	12
17880	11
17904	12
17928	13
17952	11
17976	11
18000	11
18024	11
18048	11
18072	11
18096	11
18120	12
18144	12
18168	11
18192	11
18216	12
18240	11
18264	12
18292	12
18316	12
18340	12
18364	12
18388	12
18412	12
18436	11
18460	11
18484	12
18524	12
18548	12
18572	11
18596	11
18620	12
18644	11
18668	12
18692	12
18716	12
18740	11
18764	11
18788	12
18812	12
18836	12
18860	11
18884	12
18908	12
18932	12
18956	12
18980	11
19004	11
19028	12
19052	11
19076	12
19100	12
19124	11
19148	11
19172	12
19196	12
19380	11
19557	12
19738	12
19762	11
19786	12
19816	12
19840	12
19864	12
19888	11
19912	13
19936	12
19960	12
19984	12
20008	10
20039	11
20063	12
20087	11
20111	12
20135	11
20159	11
20183	12
20207	12
20231	11
20255	12
20279	12
20303	12
20327	11
20351	12
20375	12
20399	11
20423	12
20447	12
20471	12
20495	11
20519	11
20543	11
20567	12
20591	11
20615	12
20639	12
20663	12
20687	11
20711	12
20735	12
20759	12
20783	11
20807	11
20831	11
20855	12
20879	12
20903	11
20927	12
20951	12
20975	11
20999	11
21023	11
21047	11
21071	12
21095	12
21119	12
21143	12
21167	12
21191	11
21215	11
21239	12
21267	12
21291	11
21315	11
21339	11
21363	12
21387	12
21411	12
21435	12
21459	11
21483	11
21507	11
21531	11
21555	11
21579	12
21603	12
21627	12
21651	12
21675	12
21699	12
21723	12
21747	12
21771	12
21795	11
21819	12
21843	11
21867	11
21891	11
21915	11
21939	11
21963	11
21987	11
22011	11
22035	12
22059	11
22083	12
22107	12
22131	12
22155	11
22179	12
22203	11
22227	12
22251	12
22275	11
22299	11
22323	12
22347	12
22371	13
22395	12
22419	11
22443	12
22467	13
22495	12
22519	12
22543	11
22567	12
22591	12
22615	12
22639	11
22663	11
22687	11
22711	11
22735	12
22759	11
22783	11
22807	11
22831	12
22855	12
22879	11
22903	11
22927	12
22951	11
22975	11
22999	12
23023	12
23047	11
23071	11
23095	12
23119	11
23143	12
23167	12
23191	12
23215	10
23239	12
23263	12
23287	11
23311	11
23335	11
23359	11
23383	12
23407	11
23431	11
23455	12
23479	12
23503	11
23527	12
23551	10
23575	12
23599	12
23623	12
23647	12
23671	12
23695	12
23723	12
23747	11
23771	12
23795	12
23819	13
23843	11
23867	12
23891	12
23915	12
23939	11
23963	11
23987	12
24011	11
24035	11
24059	12
24083	12
24107	12
24131	11
24155	12
24179	12
24203	11
24227	11
24251	12
24275	11
24299	12
24323	12
24347	12
24371	11
24395	11
24419	11
24443	11
24467	12
24491	11
24515	11
24539	11
24563	11
24587	11
24611	12
24651	11
24675	12
24699	11
24723	11
24747	12
24771	12
24795	11
24819	12
24843	12
24867	11
24891	12
24915	11
24939	11
24967	11
24991	12
25015	11
25039	11
25063	11
25087	12
25111	12
25135	12
25159	12
25183	12
25207	12
25231	11
25255	12
25279	11
25303	12
25327	11
25351	11
25375	12
25399	12
25423	11
25447	11
25471	11
25495	11
25519	12
25543	11
25567	12
25591	12
25622	11
25646	12
25670	11
25694	11
25718	12
25742	12
25766	12
25790	12
25814	12
25838	12
25862	12
25892	12
25916	12
25940	12
25964	11
25988	11
26012	11
26036	11
26060	12
26084	11
26118	11
26142	12
26166	11
26190	11
26214	10
26235	11
26259	12
26283	12
26307	11
26331	11
26355	12
26379	12
26403	12
26427	11
26451	13
26475	11
26499	12
26523	11
26547	12
26571	11
26595	11
26619	12
26643	12
26667	11
26691	11
26715	11
26739	12
26763	11
26787	12
26811	11
26835	12
26859	12
26883	12
26907	12
26931	11
26955	12
26979	12
27003	11
27027	12
27051	11
27075	11
27099	11
27123	11
27147	11
27171	12
27195	13
27219	12
27243	11
27267	11
27291	12
27315	11
27339	12
27363	12
27387	12
27411	12
27435	12
27463	12
27487	11
27511	11
27535	12
27559	12
27583	11
27607	12
27631	11
27655	11
27679	11
27703	12
27727	12
27751	12
27775	12
27799	12
27823	12
27847	12
27871	11
27895	12
27919	11
27943	11
27967	11
27991	11
28015	12
28039	12
28063	11
28087	11
28111	11
28135	12
28159	11
28183	11
28207	12
28231	12
28255	11
28279	12
28303	12
28327	12
28351	12
28375	11
28399	11
28423	11
28447	12
28471	11
28495	10
28519	12
28543	11
28567	12
28591	11
28615	11
28639	11
28663	11
28691	12
28715	11
28739	12
28763	12
28787	11
28811	12
28835	12
28859	12
28883	12
28907	11
28931	12
28955	12
28979	12
29003	11
29027	11
29051	12
29075	12
29099	11
29123	11
29147	12
29171	13
29195	12
29219	12
29243	12
29267	11
29291	11
29315	12
29339	11
29363	12
29387	11
29411	12
29435	12
29459	12
29483	11
29507	11
29531	12
29555	12
29579	12
29603	11
29627	12
29651	12
29675	11
29699	12
29723	11
29747	11
29771	12
29795	11
29819	12
29843	11
29867	11
29891	12
29919	13
29943	12
29967	12
29991	11
30015	12
30039	12
30063	11
30087	11
30111	12
30135	12
30159	11
30183	11
30207	12
30231	11
30255	12
30295	11
30319	12
30343	12
30367	11
30391	11
30415	12
30439	11
30463	12
30487	12
30511	11
30535	11
30559	11
30583	12
30607	11
30631	11
30655	11
30679	11
30703	11
30727	12
30751	11
30775	12
30799	12
30823	11
30847	11
30871	12
30895	11
30919	11
30943	11
30967	11
30991	11
31015	11
31039	11
31063	12
31087	12
31111	11
31135	11
31163	10
31187	11
31211	11
31235	11
31259	11
31283	12
31307	12
31331	12
31355	11
31379	11
31403	12
31427	12
31451	11
31475	12
31499	11
31523	11
31554	12
31578	12
31602	12
31626	12
31650	11
31674	11
31698	11
31722	11
31746	12
31770	12
31794	13
31818	12
31842	11
31866	12
31890	12
31914	12
31938	11
31968	12
31992	11
32016	11
32040	11
32064	11
32088	12
32112	12
32136	12
32160	12
32194	12
32218	10
32242	12
32266	11
32290	11
32314	11
32338	12
32362	12
32386	11
32410	9
32431	11
32455	11
32479	11
32503	12
32527	11
32551	12
32575	11
32599	12
32623	11
32647	12
32671	12
32695	12
32719	12
32743	11
32767	12
32791	12
32815	11
32839	12
32863	11
32887	12
32911	11
32935	11
32959	12
32983	11
33007	11
33031	12
33055	12
33079	12
33103	12
33127	12
33151	12
33175	12
33199	12
33223	11
33247	11
33271	11
33295	11
33319	12
33343	12
33367	12
33391	12
33415	12
33439	12
33463	11
33487	12
33511	11
33535	12
33559	12
33583	12
33607	11
33631	13
33659	11
33683	11
33707	12
33731	11
33755	11
33779	12
33803	12
33827	11
33851	11
33875	12
33899	11
33923	11
33947	11
33971	11
33995	12
34019	11
34043	12
34067	11
34091	11
34115	12
34139	12
34163	11
34187	12
34211	11
34235	12
34259	11
34283	12
34307	11
34331	11
34355	11
34379	11
34403	11
34427	12
34451	11
34475	12
34499	12
34523	11
34547	11
34571	11
34595	12
34619	12
34643	12
34667	12
34691	12
34715	10
34739	12
34763	11
34787	11
34811	12
34835	12
34859	12
34887	11
34911	11
34935	11
34959	12
34983	11
35007	12
35031	12
35055	12
35079	13
35103	11
35127	12
35151	11
35175	11
35199	11
35223	11
35247	12
35271	11
35295	11
35319	12
35343	11
35367	12
35391	12
35415	11
35439	12
35463	12
35487	12
35511	12
35535	12
35559	12
35583	11
35607	12
35631	11
35655	12
35679	12
35703	11
35727	12
35751	11
35775	11
35799	11
35823	11
35847	11
35871	12
35895	11
35919	12
35959	12
35983	11
36007	11
36031	12
36055	11
36079	11
36103	12
36131	11
36155	11
36179	12
36203	11
36227	11
36251	12
36275	11
36299	12
36323	12
36347	12
36371	11
36395	11
36419	11
36443	11
36467	12
36491	12
36515	12
36539	12
36563	12
36587	13
36611	12
36635	12
36659	12
36683	11
36707	12
36731	12
36755	12
36779	11
36803	11
36827	12
36851	11
36875	11
36899	11
36923	12
36947	12
36971	11
36995	12
37019	12
37043	11
37067	12
37091	11
37115	11
37139	11
37163	11
37187	12
37211	11
37235	12
37259	12
37283	11
37307	11
37331	12
37359	11
37383	11
37407	12
37431	12
37455	11
37486	12
37510	11
37534	11
37558	11
37582	11
37606	12
37630	11
37654	12
37678	11
37702	11
37726	11
37750	12
37774	11
37798	11
37822	11
37846	11
37870	12
37894	12
37918	12
37942	11
37966	11
37990	12
38014	12
38044	12
38068	12
38092	12
38116	11
38140	11
38164	11
38188	11
38212	11
38236	12
38270	12
38294	12
38318	12
38342	11
38366	12
38390	12
38414	12
38438	12
38462	11
38486	12
38510	11
38534	11
38558	12
38582	12
38606	12
38634	11
38658	11
38682	12
38706	11
38730	12
38754	11
38778	11
38802	11
38826	12
38850	11
38874	11
38898	12
38922	11
38946	12
38970	11
38994	11
39018	11
39042	11
39066	11
39090	12
39114	11
39138	11
39162	11
39186	10
39210	11
39234	11
39258	12
39282	12
39306	11
39330	11
39354	12
39378	11
39402	12
39426	11
39450	11
39474	11
39498	11
39522	12
39546	11
39570	12
39594	11
39618	11
39642	11
39666	11
39690	11
39714	12
39738	11
39762	12
39786	12
39810	11
39834	12
39862	11
39886	12
39910	11
39934	11
39958	12
39982	12
40006	12
40030	13
40054	11
40078	12
40102	11
40126	12
40150	12
40174	11
40198	11
40222	11
40246	11
40270	11
40294	11
40318	11
40342	11
40366	11
40390	11
40414	12
40438	11
40462	11
40486	11
40510	11
40534	11
40558	11
40582	12
40606	11
40630	12
40654	11
40678	11
40702	12
40726	11
40750	12
40774	12
40798	11
40822	12
40846	11
40870	11
40894	11
40918	12
40942	10
40966	12
40990	11
41014	11
41038	11
41062	12
41090	11
41114	11
41138	11
41162	11
41186	11
41210	12
41234	11
41258	11
41282	12
41306	11
41330	11
41354	12
41378	12
41402	12
41426	12
41450	12
41474	12
41498	12
41522	11
41546	12
41586	12
41610	11
41634	12
41658	12
41682	12
41706	12
41729	12
41753	11
41777	11
41800	11
41823	12
41847	11
41871	12
41895	11
41919	12
41943	12
41966	11
41989	12
42013	11
42037	12
42061	12
42085	11
42109	11
42133	12
42157	11
42181	11
42205	12
42229	11
42253	12
42277	12
42301	12
42328	11
42352	11
42376	11
42400	11
42424	11
42448	11
42472	12
42496	11
42520	11
42544	12
42568	11
42592	11
42616	12
42640	11
42664	11
42687	11
42711	11
42735	11
42759	11
42783	12
42807	12
42831	11
42855	12
42879	11
42903	12
42927	11
42951	12
42975	11
42999	12
43023	12
43047	11
43071	12
43095	12
43119	11
43142	11
43166	11
43190	12
43214	11
43238	12
43262	12
43286	12
43310	11
43334	11
43358	11
43382	12
43413	12
43437	11
43461	12
43485	12
43509	11
43532	11
43559	12
43583	12
43607	11
43631	12
43655	11
43679	12
43703	13
43727	12
43751	11
43775	11
43799	12
43823	12
43847	11
43871	12
43895	12
43919	12
43943	11
43967	12
43991	12
44015	12
44039	12
44063	11
44087	11
44194	12
44369	12
44548	11
44652	11
44676	11
44700	12
44724	11
44748	11
44772	12
44806	12
44830	12
44854	11
44878	11
44902	12
44926	11
44950	11
44974	11
44998	11
45022	12
45046	12
45070	12
45094	11
45118	13
45142	12
45166	10
45190	11
45214	11
45238	11
45262	12
45290	12
45314	11
45338	11
45362	11
45386	12
45410	12
45434	12
45458	11
45482	12
45506	12
45530	11
45554	11
45578	12
45602	12
45626	11
45650	12
45674	12
45698	12
45722	12
45746	11
45770	12
45794	11
45818	12
45842	12
45866	11
45890	11
45914	11
45938	11
45962	12
45986	12
46010	11
46034	12
46058	11
46082	12
46106	12
46130	12
46154	11
46178	12
46202	11
46226	12
46250	12
46274	12
46298	12
46322	12
46346	11
46370	12
46394	11
46418	11
46442	11
46466	12
46490	12
46518	11
46542	11
46566	11
46590	11
46614	12
46638	11
46662	12
46686	11
46710	11
46734	11
46758	11
46782	11
46806	11
46830	11
46854	12
46878	11
46902	12
46926	11
46950	12
46974	12
46998	12
47022	12
47046	12
47070	11
47094	12
47118	11
47142	11
47166	11
47190	11
47214	11
47238	12
47262	12
47286	11
47310	11
47334	11
47358	11
47382	11
47406	12
47430	11
47454	13
47478	11
47502	13
47526	12
47550	12
47574	12
47598	11
47622	11
47646	12
47687	12
47711	11
47735	12
47763	11
47787	12
47811	12
47835	11
47859	11
47883	12
47907	11
47931	11
47955	11
47979	12
48003	12
48027	12
48051	12
48075	12
48099	12
48123	12
48147	12
48171	11
48195	11
48219	11
48243	12
48267	12
48291	12
48315	12
48339	12
48363	11
48387	12
48411	11
48435	12
48459	11
48483	12
48507	12
48531	11
48555	12
48579	12
48603	11
48627	12
48651	12
48675	11
48699	12
48723	12
48747	12
48771	12
48795	12
48819	11
48843	12
48867	11
48891	11
48915	12
48939	12
48963	11
48991	12
49015	11
49039	12
49063	12
49087	11
49111	12
49135	11
49159	11
49183	11
49207	11
49231	11
49255	11
49279	11
