Time	Volt	Leap_angle
21.6	391	69.8303909451
21.7	152	66.2668566801
21.8	145	56.0086877855
21.9	139	54.8150001235
22.0	130	54.8620618161
22.1	119	54.0543309773
22.2	114	53.5440490841
22.3	121	53.4251598156
22.4	138	53.1869664306
22.5	147	53.581205181
22.6	151	54.6645924848
22.7	159	55.8429863075
22.8	169	56.9724432279
22.9	180	58.7287539593
23.0	189	60.9045326299
23.1	194	62.3979658583
23.2	198	63.7532818422
23.3	203	64.5263416013
23.4	206	64.8762120394
23.5	209	65.756426931
23.6	207	66.4499749629
23.7	215	67.4779842959
23.8	216	69.3022554483
23.9	217	71.1276354389
24.0	220	73.0083142865
24.1	221	73.8811276596
24.2	221	75.081514731
24.3	219	76.3063525252
24.4	219	77.0792037107
24.5	219	77.545839667
24.6	219	77.6979676516
24.7	207	77.6438382453
24.8	189	77.7344321609
24.9	182	77.3688371868
25.0	171	76.0662297922
25.1	158	73.5122139376
25.2	149	66.8239780511
25.3	133	62.1556949471
25.4	112	60.8957581733
25.5	96	59.6704877962
25.6	82	58.5070261841
25.7	74	57.6112270318
25.8	73	56.596245822
25.9	72	55.7148035794
26.0	70	54.3541673106
26.1	71	53.2613837242
26.2	70	51.8173947189
26.3	69	51.005493382
26.4	68	50.5217925428
26.5	89	50.3708517509
26.6	129	50.0974225863
26.7	159	53.6422006071
26.8	170	57.3720159492
26.9	177	61.4066461211
27.0	183	62.7765644264
27.1	187	63.9669704641
27.2	190	65.040537985
27.3	194	66.6951226936
27.4	195	68.3152793259
27.5	195	69.7681343019
27.6	194	70.4770501334
27.7	403	70.7258114572
27.8	194	71.4006458086
27.9	194	72.0530695724
28.0	194	72.3417269328
28.1	194	72.3952078261
28.2	193	72.364704035
28.3	192	72.2953534536
28.4	192	72.1271521969
28.5	187	72.0206671869
28.6	165	72.0089189339
28.7	122	71.3058168746
28.8	88	65.8711084459
28.9	76	61.022276501
29.0	76	56.5392537725
29.1	77	51.4093671738
29.2	75	6.14934054544
29.3	76	4.00853617557
29.4	75	3.40938550167
29.5	74	3.13687551924
29.6	75	2.97545635959
29.7	74	2.7307231711
29.8	75	2.73595098091
29.9	74	2.74252527101
30.0	74	2.73208479618
30.1	74	2.74694690293
30.2	74	2.78227824846
