Time	Marker
1.3620121479034424	15.298552874789086
1.3843848705291748	14.683353360067747
1.4075608253479004	16.045908411458036
1.4457881450653076	16.411861561890046
1.512267827987671	16.22357197438799
1.550529956817627	16.989745273735114
1.5819649696350098	16.168709971441814
1.615623950958252	15.533914928374415
1.6809990406036377	16.68576791987284
1.7076950073242188	16.680265838028863
1.742556095123291	15.528276468467888
1.7735438346862793	15.920825082541183
1.8103117942810059	16.858398767738294
1.8776860237121582	19.62663351078612
1.9063720703125	17.690448235209786
1.940519094467163	19.270823307378887
1.975381851196289	18.736999557580017
2.0389161109924316	17.595791867329964
2.0716500282287598	18.382109874383737
2.1083030700683594	18.900621480830324
2.1374330520629883	17.572940736920987
2.1730659008026123	18.668989802831877
2.2442867755889893	17.96348165486974
2.275244951248169	16.853234875488695
2.3065760135650635	17.20214463387959
2.3353357315063477	19.82975427434603
2.403036117553711	17.098332158582938
2.431450128555298	16.550540891150263
2.470989942550659	18.91286039982737
2.5087268352508545	17.0068345833483
2.5333800315856934	18.225881225604724
2.600069999694824	18.359371683854295
2.637950897216797	17.25688985587626
2.6658458709716797	17.46616556206665
2.704025983810425	18.50116117347003
2.7601640224456787	18.018888326278216
2.795238971710205	19.293591826631765
2.832009792327881	18.490200280735955
2.864071846008301	18.548519464417232
2.8981659412384033	19.22450000488767
2.9691109657287598	18.579165592496754
3.002581834793091	18.261777982184054
3.028773069381714	17.854036821211455
3.06305193901062	18.31647749108827
3.131650924682617	18.570671828262846
3.1608810424804688	18.812401017942992
3.199022054672241	20.037071924524092
3.233488082885742	18.447671261469072
3.2624409198760986	18.36306871108977
3.326200008392334	18.567407363109414
3.3616490364074707	17.265063248339278
3.388434886932373	17.498242458980354
3.427828788757324	17.056261844233024
3.4958550930023193	18.365216338433186
3.523305892944336	17.613042778298237
3.5579240322113037	17.101121668072256
3.5871710777282715	17.70014321004339
3.6237339973449707	18.13075540587386
3.6872098445892334	18.343247370155535
3.725681781768799	16.968679195185178
3.754446029663086	17.24785354140805
3.79012393951416	16.406338239424528
3.8590750694274902	16.112027452084995
3.8907220363616943	15.578754401704083
3.9215569496154785	15.439356755973362
3.957284927368164	13.181570468789502
3.9846150875091553	11.159825066336719
4.053724765777588	11.122314363649721
4.08306097984314	9.488958807957697
4.124428033828735	7.39263050150057
4.154868841171265	7.092599753537519
4.183248996734619	6.400594259813567
4.248840808868408	7.090776973021507
4.288817882537842	5.112255024295016
4.316967725753784	5.9232683420125465
4.357043981552124	4.952286946649595
4.412872791290283	5.697414242911158
4.448430061340332	5.578473972331661
4.480376958847046	5.786138646587187
4.51149582862854	4.74448621230044
4.547756910324097	6.296128876302822
4.616434812545776	5.10996484536579
4.645831108093262	5.340909608090608
4.677909851074219	5.381483079675012
4.713315010070801	5.394585247183499
4.774313926696777	6.3709086347945805
4.812617778778076	5.707349837936688
4.8464508056640625	6.096305716862984
4.872236013412476	4.805299635673026
4.909237861633301	5.845025996985309
4.978643894195557	6.4397568982372375
5.006367921829224	6.038551164978295
5.047527074813843	5.867922343258537
5.08319878578186	6.319231278053638
5.139317989349365	6.729025201898492
5.17758584022522	9.485093265783984
5.2037880420684814	14.865190529984243
5.241163015365601	21.707743552562917
5.268767833709717	25.79845306847901
5.336358070373535	42.150824763727144
5.374367952346802	39.472533208351
5.405509948730469	41.18975326532427
5.440710067749023	39.86616161921413
5.497273921966553	42.56248636821177
5.533756732940674	42.38986622714073
5.5719969272613525	42.20837131172838
5.60037088394165	42.932350537307855
5.6416308879852295	44.03296336986346
5.700155973434448	43.462563328216554
5.740733861923218	43.304238682819175
5.7648398876190186	41.46987386267874
5.803704023361206	42.555598092902784
5.874764919281006	43.489289198576756
5.9015538692474365	42.19760645322059
5.931169033050537	43.29864539467388
5.969639778137207	42.55232354938469
6.001039981842041	42.760762351751396
6.070261001586914	42.74618301278
6.100712776184082	41.632971506282594
6.134730815887451	41.80287533199959
6.160256862640381	42.35981922610216
6.226002931594849	39.121548261936205
6.261425733566284	31.93002392169342
6.298090934753418	25.86245851630909
6.331230878829956	22.048478562369663
6.365290880203247	16.212513675319247
6.433153867721558	9.759653947461159
6.459758043289185	6.820322586379424
6.494251012802124	4.6759585440899665
6.52140212059021	4.721175914460358
6.592575788497925	5.83178164896056
6.629410982131958	4.720068641582785
6.6561119556427	5.309771035873243
6.691136837005615	4.748015742664899
6.727263927459717	5.188134888815137
6.789562940597534	5.848036356899632
6.821652889251709	6.169634855144198
6.858990907669067	5.605244865520582
6.8854780197143555	5.9824779996349
6.952433824539185	7.542898007428439
6.988554000854492	6.817941525456869
7.028288841247559	6.006086005766678
7.050655841827393	6.968567722701924
7.090051889419556	7.465529099837332
7.157912969589233	5.600236628340002
7.184510946273804	4.700822498531805
7.2223217487335205	6.966513682806967
7.2599568367004395	7.1969336002769575
7.315154075622559	8.997223942580197
