Time	Volt
0.0020189285278320312	75	
0.002225160598754883	77	
0.002380847930908203	79	
0.0026559829711914062	83	
0.0028388500213623047	85	
0.0029938220977783203	86	
0.0031998157501220703	87	
0.003368854522705078	87	
0.003598928451538086	88	
0.003770112991333008	90	
0.003977775573730469	93	
0.00414586067199707	94	
0.004359722137451172	96	
0.004678964614868164	93	
0.0048580169677734375	93	
0.00506591796875	93	
0.005235910415649414	94	
0.005444049835205078	93	
0.005612850189208984	93	
0.005769968032836914	95	
0.006030082702636719	95	
0.006172895431518555	96	
0.006443977355957031	97	
0.006621837615966797	96	
0.0067789554595947266	97	
0.006926059722900391	98	
0.007071971893310547	97	
0.007315874099731445	97	
0.007459878921508789	98	
0.007615804672241211	97	
0.007763862609863281	93	
0.007900714874267578	94	
0.00807499885559082	94	
0.008210182189941406	93	
0.00836491584777832	94	
0.008506059646606445	93	
0.008707046508789062	92	
0.008873939514160156	93	
0.009113073348999023	93	
0.009268999099731445	93	
0.009479045867919922	93	
0.009735822677612305	93	
0.00988006591796875	93	
0.010170936584472656	93	
0.01035308837890625	93	
0.010523080825805664	93	
0.010715007781982422	93	
0.010859966278076172	92	
0.011029958724975586	93	
0.011169910430908203	93	
0.011333942413330078	92	
0.011471033096313477	90	
0.011665105819702148	89	
0.011803150177001953	89	
0.011968851089477539	89	
0.012220144271850586	88	
0.012352943420410156	88	
0.012547016143798828	88	
0.012696027755737305	87	
0.03805685043334961	88	
0.0780189037322998	86	
0.1181039810180664	87	
0.15802597999572754	87	
0.19788479804992676	88	
0.2380220890045166	84	
0.2780001163482666	83	
0.31803202629089355	79	
0.3577749729156494	77	
0.3979167938232422	78	
0.437654972076416	79	
0.4776279926300049	78	
0.5179340839385986	76	
0.5578060150146484	78	
0.5977458953857422	78	
0.6376817226409912	76	
0.67771315574646	73	
0.7176799774169922	72	
0.7576050758361816	73	
0.7975668907165527	73	
0.8375499248504639	72	
0.8774991035461426	72	
0.9174618721008301	72	
0.957305908203125	73	
0.9974179267883301	72	
1.0374209880828857	73	
1.0772290229797363	73	
1.1171250343322754	73	
1.1571807861328125	72	
1.1970798969268799	73	
1.237036943435669	72	
1.2769279479980469	73	
1.3169257640838623	72	
1.3569047451019287	72	
1.3994410037994385	72	
1.4371528625488281	72	
1.4768187999725342	73	
1.5168581008911133	72	
1.5567798614501953	72	
1.5967278480529785	73	
1.6367509365081787	72	
1.6766250133514404	72	
1.7166268825531006	73	
1.7565789222717285	81	
1.7971208095550537	88	
1.8366858959197998	89	
1.8764379024505615	88	
1.9164159297943115	87	
1.9564259052276611	88	
1.9963791370391846	87	
2.036262035369873	87	
2.0764708518981934	88	
2.1163768768310547	88	
2.1561949253082275	86	
2.196429967880249	87	
2.236172914505005	87	
2.276078939437866	88	
2.3160600662231445	85	
2.356174945831299	85	
2.395975112915039	84	
2.4359729290008545	84	
2.476017713546753	84	
2.5159730911254883	84	
2.5559070110321045	84	
2.5958340167999268	85	
2.635776996612549	83	
2.675974130630493	85	
2.71577787399292	84	
2.7556798458099365	84	
2.795750141143799	84	
2.8358449935913086	84	
2.87568998336792	85	
2.9156410694122314	84	
2.955549955368042	85	
2.9955179691314697	84	
3.035507917404175	84	
3.075403928756714	85	
3.1153619289398193	84	
3.1558079719543457	84	
3.1953001022338867	85	
3.2354578971862793	85	
3.2754039764404297	85	
3.315220832824707	85	
3.3551599979400635	84	
3.3953518867492676	84	
3.435170888900757	84	
3.475165843963623	85	
3.5150389671325684	84	
3.555001974105835	83	
3.5949769020080566	83	
3.6349170207977295	84	
3.675482988357544	84	
3.717859983444214	84	
3.7548530101776123	81	
3.7950730323791504	76	
3.834995985031128	72	
3.874861001968384	66	
3.914746046066284	59	
3.954669952392578	56	
3.99465274810791	54	
4.034738779067993	53	
4.074656009674072	53	
4.1146159172058105	52	
4.154546737670898	53	
4.194580793380737	53	
4.234477996826172	51	
4.274554014205933	51	
4.314413070678711	51	
4.3543620109558105	51	
4.394518852233887	52	
4.434387922286987	51	
4.474423885345459	51	
4.51432204246521	52	
4.5541980266571045	51	
4.59437108039856	52	
4.637155055999756	51	
4.674101829528809	51	
4.714012145996094	51	
4.7541728019714355	51	
4.794037818908691	51	
4.834851980209351	52	
4.873982906341553	51	
4.914000988006592	52	
4.95399284362793	51	
4.993901968002319	51	
5.033820152282715	51	
5.073916912078857	51	
5.113874912261963	53	
5.153817892074585	69	
5.196434736251831	101	
5.233735799789429	128	
5.273658990859985	192	
5.313646078109741	216	
5.353709936141968	224	
5.398524761199951	238	
5.433504819869995	247	
5.473467111587524	248	
5.513447046279907	249	
5.553443908691406	250	
5.593470811843872	250	
5.634090900421143	251	
5.67353892326355	250	
5.713550090789795	250	
5.757550001144409	250	
5.796036958694458	249	
5.833223819732666	249	
5.8731369972229	248	
5.913182973861694	248	
5.953362941741943	248	
5.993835926055908	248	
6.033235788345337	249	
6.073022842407227	248	
6.112972974777222	246	
6.152982950210571	229	
6.193014860153198	177	
6.233057975769043	110	
6.27311897277832	72	
6.312823057174683	53	
6.354069948196411	48	
6.3929219245910645	48	
6.43271803855896	48	
6.472892761230469	48	
6.514027833938599	47	
6.5526769161224365	47	
6.592702865600586	49	
6.6326329708099365	48	
6.672551870346069	48	
6.712496042251587	48	
6.7525389194488525	48	
6.792405843734741	47	
6.8324809074401855	48	
6.872955083847046	47	
6.91239595413208	47	
6.952316045761108	48	
6.992460012435913	48	
7.032244920730591	48	
7.072216033935547	48	
7.11225700378418	48	
7.15213680267334	48	
7.19235897064209	49	
7.2321131229400635	49	
7.272227048873901	50	
7.312053918838501	49	
7.3520097732543945	50	
7.392072916030884	51	
7.432028770446777	53	
7.471926927566528	67	
7.512037992477417	96	
7.551931142807007	144	
7.591973066329956	237	
7.631959915161133	271	
7.6718010902404785	277	
7.711846113204956	280	
7.75203800201416	282	
7.791907072067261	283	
7.831723928451538	283	
7.871649980545044	284	
7.911586046218872	284	
7.951584815979004	284	
7.99177098274231	284	
8.031538724899292	282	
8.071486949920654	283	
8.11166000366211	282	
8.151444911956787	283	
8.191457986831665	283	
8.233158111572266	282	
8.271346807479858	283	
8.311311960220337	284	
8.35126805305481	283	
8.391254901885986	283	
8.431205987930298	283	
8.471159934997559	283	
8.511322975158691	283	
8.551117897033691	284	
8.591124773025513	287	
8.633868932723999	281	
8.671042919158936	258	
8.71092700958252	157	
8.750963926315308	93	
8.794087886810303	59	
8.830863952636719	52	
8.870804786682129	52	
8.911021947860718	51	
8.950803756713867	50	
8.99313497543335	50	
9.032783031463623	50	
9.070748090744019	49	
9.110610008239746	50	
9.150604009628296	50	
9.19061279296875	50	
9.230545997619629	50	
9.270494937896729	50	
9.3107008934021	50	
9.353393793106079	50	
9.390375852584839	50	
9.430407762527466	50	
9.470503091812134	51	
9.510448932647705	49	
9.550343036651611	50	
9.590245962142944	50	
9.630234003067017	50	
9.670390844345093	50	
9.710109949111938	49	
9.753647089004517	49	
9.790045738220215	51	
9.83003306388855	51	
9.870054006576538	50	
9.910393953323364	51	
9.95094084739685	67	
9.989870071411133	124	
10.029937028884888	209	
10.069890975952148	260	
10.11008882522583	270	
10.14980697631836	277	
10.18973684310913	279	
10.22998595237732	279	
10.269629955291748	278	
10.312731981277466	278	
10.349574089050293	278	
10.389792919158936	280	
10.42963695526123	280	
10.469475030899048	278	
10.509620904922485	279	
10.549481868743896	279	
10.58945083618164	279	
10.629467964172363	280	
10.669323921203613	279	
10.70925498008728	279	
10.749372005462646	279	
10.789464950561523	280	
10.829155921936035	279	
10.869174003601074	280	
10.909071922302246	279	
10.949151992797852	280	
10.9890878200531	280	
11.0289888381958	280	
11.068998098373413	279	
11.109108924865723	280	
11.148882150650024	280	
11.188843011856079	280	
11.228819847106934	280	
11.271109104156494	280	
11.308763027191162	279	
11.348732709884644	280	
11.3887779712677	280	
11.428667068481445	280	
11.46862506866455	279	
11.508759021759033	279	
11.548526048660278	278	
11.588536024093628	277	
11.628518104553223	278	
11.668423891067505	277	
11.708351850509644	275	
11.748440027236938	265	
11.788356065750122	247	
11.828317880630493	213	
11.868217945098877	186	
11.908370018005371	164	
11.948188066482544	123	
11.988149881362915	95	
12.02817988395691	74	
12.068053960800171	66	
12.108041763305664	55	
12.148210763931274	54	
12.187968015670776	54	
12.22828984260559	52	
12.267892837524414	52	
12.307986736297607	52	
12.347810983657837	47	
12.387876987457275	52	
12.427753925323486	52	
12.46787977218628	51	
12.507781028747559	52	
12.54776906967163	51	
12.587589025497437	52	
12.627569913864136	51	
12.66757607460022	50	
12.7076997756958	50	
12.747503995895386	50	
12.787437915802002	51	
12.827664136886597	50	
12.867401838302612	51	
12.907386064529419	51	
12.948916912078857	51	
12.987244844436646	51	
13.027225971221924	51	
13.067197799682617	51	
13.107270956039429	52	
13.147088050842285	51	
13.18713092803955	51	
13.227132081985474	52	
13.266982078552246	51	
13.306972742080688	51	
13.34941577911377	51	
13.38685393333435	51	
13.427007913589478	51	
13.466904878616333	51	
13.506804943084717	50	
13.546996831893921	50	
13.586782932281494	50	
13.626727819442749	51	
13.66667103767395	51	
13.706677913665771	51	
13.74655795097351	51	
13.786763906478882	51	
13.826512098312378	51	
13.866642951965332	51	
13.906487941741943	51	
13.94638991355896	51	
13.986532926559448	52	
14.026563882827759	52	
14.066405057907104	51	
14.106356859207153	51	
14.14623498916626	51	
14.186195850372314	51	
14.226409912109375	50	
14.266499042510986	51	
14.30772590637207	50	
14.346041917800903	50	
14.386023044586182	50	
14.426004886627197	51	
14.467123746871948	51	
14.506993770599365	51	
14.545878887176514	51	
14.586083889007568	51	
14.625833988189697	51	
14.66572880744934	51	
14.70582389831543	52	
14.745868921279907	51	
14.785819053649902	51	
14.825654029846191	51	
14.86558985710144	51	
14.90553092956543	51	
