Time	Volt	Leap_angle
0.0	108	6.17571349698
0.0	108	6.16201613979
0.1	107	6.13657497611
0.2	107	6.09860074364
0.3	108	6.02275042504
0.4	120	5.9562460942
0.5	285	5.93640099703
0.6	304	7.0350021429
0.7	305	7.53499413689
0.8	304	8.65746130025
0.9	304	9.93592690141
1.0	301	11.4057906935
1.1	97	12.7309960233
1.2	64	44.7117157783
1.3	71	44.197805983
1.4	79	40.2332632082
1.5	83	13.1315471408
1.6	84	8.94768729334
1.7	151	6.74697771501
1.8	313	6.2454467192
1.9	312	7.47007676719
2.0	308	53.9993167363
2.1	308	57.3707264433
2.2	309	60.1204829581
2.3	184	61.2727068859
2.4	58	62.3055402943
2.5	56	68.7798870579
2.6	59	13.8943989943
2.7	60	5.68351377663
2.8	63	4.26094254932
2.9	66	3.76067308222
3.0	69	3.5281986799
3.1	115	3.41099304009
3.2	304	3.58872371826
3.3	306	33.0183255139
3.4	303	56.3065503848
3.5	302	59.8969287353
3.6	302	62.9188222408
3.7	160	65.3899589282
3.8	62	66.7086609717
3.9	58	66.9292073062
4.0	58	9.39590614727
4.1	59	6.57283019388
4.2	60	4.08648227172
4.3	62	3.38893816855
4.4	63	3.18020030773
4.5	67	3.07440711208
4.6	159	3.08057745038
4.7	311	3.73863587159
4.8	311	44.2031306566
4.9	310	56.4136177658
5.0	309	59.536290241
5.1	308	62.6104361467
5.2	170	64.3517570608
5.3	58	65.4079278038
5.4	55	68.7931116679
5.5	55	65.5249122926
5.6	56	7.29874508134
5.7	57	3.79080411143
5.8	59	3.12054438198
5.9	65	3.06279626574
6.0	75	3.1300030425
6.1	131	3.47750174807
6.2	301	4.12620935795
6.3	310	32.425784311
6.4	309	53.5001630319
6.5	309	56.9760765421
6.6	309	60.5910947494
6.7	254	62.4373724381
6.8	59	63.8668987377
6.9	52	26.0810497242
7.0	53	6.84338049425
7.1	52	8.85490109497
7.2	54	5.77183370917
7.3	55	3.70046977506
7.4	58	3.26992073516
7.5	65	3.06158160846
7.6	217	2.97104509027
7.7	304	4.07458006348
7.8	305	48.2785186866
7.9	305	53.7378609538
8.0	304	57.9193597989
8.1	165	61.367386368
8.2	58	63.6416728726
8.3	55	68.6937991834
8.4	54	59.3938293062
8.5	55	53.3767171416
8.6	55	43.0118515183
8.7	56	7.92991462873
8.8	57	4.57354610126
8.9	65	3.1921818307
9.0	115	3.1737300023
9.1	282	3.29699070671
9.2	301	6.12797523292
9.3	299	52.7786237145
9.4	298	56.4569221546
9.5	296	59.0365995954
9.6	137	61.1270294171
9.7	59	59.890363795
9.8	56	52.9451197484
9.9	57	38.7941372906
10.0	59	30.8101877239
10.1	61	25.1366164463
10.2	62	20.2463162957
10.3	63	16.0831865483
10.4	67	11.4599925163
10.5	256	8.4799161704
10.6	301	6.47968457582
10.7	303	54.4819891419
10.8	302	59.3687967491
10.9	299	61.6828171467
11.0	159	63.6106672669
11.1	57	65.1460921279
11.2	54	68.1889040858
11.3	53	6.75522810314
11.4	55	4.13772667183
11.5	55	3.07166784608
11.6	57	2.76059480868
11.7	57	2.55098228013
11.8	84	2.45837826821
11.9	269	2.53751914358
12.0	308	6.12445514403
12.1	307	52.8069408452
12.2	308	57.0012164403
12.3	309	61.0098498916
12.4	204	63.3066241436
12.5	60	65.4962548363
12.6	55	69.3060448478
12.7	56	7.41518570321
12.8	55	4.93895718649
12.9	56	2.99009180884
13.0	56	2.59367050261
13.1	56	2.51668403493
13.2	58	2.50990855262
13.3	197	2.54468270167
13.4	310	3.27524501518
13.5	313	43.1819579327
13.6	312	53.5082939995
13.7	313	57.7769620995
13.8	277	61.3293769352
13.9	80	63.6704754016
14.0	56	67.331443683
14.1	55	22.0195174535
14.2	56	9.77289969925
14.3	56	6.27688570776
14.4	56	4.08739270751
14.5	58	3.33383875517
14.6	62	2.9586982761
14.7	235	2.79386273985
14.8	309	3.76504426519
14.9	310	48.2652438171
15.0	310	54.9601581124
15.1	311	58.5144391761
15.2	358	62.2429181933
15.3	163	64.3848419819
15.4	54	66.1442452641
15.5	53	68.1749585229
15.6	53	65.5033123855
15.7	53	59.3515424206
