Time	Volt	Leap_angle
23.7	76	20.3585990431
23.8	75	18.4154848013
23.9	74	15.9986879321
24.0	73	11.9473168678
24.1	72	8.03675540332
24.2	71	5.3345059718
24.3	71	3.41753022067
24.4	71	2.78740944196
24.5	71	2.60338759643
24.6	70	2.50592820653
24.7	70	2.44584635873
24.8	73	2.49873194941
24.9	83	3.91646682372
25.0	119	4.81930399363
25.1	134	6.95161163892
25.2	144	10.1960709013
25.3	153	14.4174284903
25.4	156	17.5510260137
25.5	163	21.0099510928
25.6	167	23.5360387286
25.7	173	29.2094994958
25.8	176	34.2670701599
25.9	176	39.8010543492
26.0	175	44.5088662864
26.1	164	48.321509346
26.2	126	51.1103460239
26.3	89	53.2350299981
26.4	77	41.0413384458
26.5	75	18.1550981972
26.6	73	13.8978828754
26.7	74	10.8051270446
26.8	73	8.30817911665
26.9	73	6.32021673867
27.0	70	4.32087292183
27.1	69	3.37742206063
27.2	69	2.83476102787
27.3	68	2.46672397513
27.4	69	2.23887072535
27.5	70	2.19124548154
27.6	68	2.20318163379
27.7	73	2.27434429879
27.8	100	3.05684624179
27.9	126	4.74131883378
28.0	140	9.07296291596
28.1	167	12.2995293868
28.2	178	15.0902941931
28.3	185	19.4735660271
28.4	185	23.2538027972
28.5	185	24.2720977997
28.6	186	22.9873474039
28.7	185	20.1370647834
28.8	185	19.5112497511
28.9	185	19.8314705005
29.0	182	20.5193642387
29.1	153	21.4732179468
29.2	108	24.052862834
29.3	84	27.5958192129
29.4	75	24.1496244906
29.5	74	20.3649787854
29.6	73	16.959016626
29.7	72	12.8190593674
29.8	72	8.34388524305
29.9	72	5.04764165364
30.0	71	3.53202570009
30.1	71	2.97710068262
30.2	72	2.83261955911
