Time	Volt	Leap_angle
0.0	70	23.8839798368
0.1	70	23.8409093949
0.2	71	23.9584502481
0.3	71	24.0642473188
0.4	72	24.1735286609
0.5	77	24.2384375561
0.6	87	24.2213870126
0.7	113	25.1248276392
0.8	140	27.218736491
0.9	159	31.6757159429
1.0	182	39.1751544609
1.1	190	48.3732210822
1.2	189	60.5199541705
1.3	193	64.3820260769
1.4	191	66.2476781659
1.5	189	66.8261215228
1.6	193	67.1358690102
1.7	189	67.3925446612
1.8	160	67.7896754236
1.9	133	68.9403506833
2.0	110	68.9825335523
2.1	97	66.6225442718
2.2	90	62.005139512
2.3	84	59.2079742086
2.4	78	57.4215100189
2.5	75	56.184466816
2.6	74	54.985318441
2.7	73	53.8014932913
2.8	72	52.788079662
2.9	72	50.8825680297
3.0	76	49.202632845
3.1	101	47.9712153895
3.2	105	47.1678086625
3.3	117	48.95790381
3.4	148	50.7335132015
3.5	365	53.3994874554
3.6	188	55.8890846151
3.7	198	59.6132940515
3.8	198	63.3269254487
3.9	198	65.2929860713
4.0	198	66.040696091
4.1	200	66.3449406933
4.2	199	66.4851080093
4.3	189	66.3529433742
4.4	167	66.2342994751
4.5	147	65.8943294629
4.6	129	63.5828260294
4.7	108	60.522857163
4.8	88	56.8207243754
4.9	79	50.0439184334
5.0	73	43.5575968421
5.1	70	40.0058709112
5.2	69	35.5783176801
5.3	70	31.6969112183
5.4	71	29.6076199742
5.5	70	27.1662749357
5.6	77	25.3132319037
5.7	94	24.1019500028
5.8	109	23.3588588796
5.9	98	23.0829153134
6.0	116	23.1412587726
6.1	141	24.967734119
6.2	154	28.6566872178
6.3	163	35.3504490477
6.4	176	41.9948411299
6.5	187	48.9844276539
6.6	190	55.090434378
6.7	190	58.1971036028
6.8	190	59.786739385
6.9	190	60.9888582959
7.0	190	61.8177956648
7.1	190	62.1464309024
7.2	167	62.6263546873
7.3	152	62.5695870456
7.4	144	61.2894360262
7.5	122	58.1526374328
7.6	102	54.5953466516
7.7	90	44.6468902722
7.8	83	36.9187273902
7.9	77	33.1185551286
8.0	73	29.2843335717
8.1	72	26.5286649804
8.2	71	23.542315218
8.3	71	21.0228254869
8.4	71	19.4378030472
8.5	72	17.9309505139
8.6	91	17.1559373759
8.7	117	17.1390954703
8.8	133	20.017507186
8.9	146	23.0454484941
9.0	159	26.0689913563
9.1	170	32.0791682138
9.2	184	38.7672839787
9.3	190	46.3998162842
9.4	190	52.3738450222
9.5	192	56.2848055965
9.6	190	58.5470918012
9.7	191	59.4334007253
9.8	192	59.8832772754
9.9	192	60.0749241615
10.0	190	59.9827697389
10.1	176	59.6439313555
10.2	157	59.3329470082
10.3	134	58.0543000172
10.4	117	54.5756056858
10.5	101	50.400646924
10.6	86	42.8005399375
10.7	81	35.4734911814
10.8	80	28.8687612145
10.9	78	25.3160273076
11.0	79	23.3890904796
11.1	78	21.9443206589
11.2	78	21.0417425192
11.3	86	20.6882828602
11.4	96	20.5632400286
11.5	101	22.1406757964
11.6	125	23.8881209404
11.7	145	25.9377542001
11.8	164	31.7255761554
11.9	170	37.7773292386
12.0	180	40.8529711472
12.1	184	46.2212531663
12.2	185	50.6102167858
12.3	185	53.7981415016
12.4	184	55.464673164
12.5	186	56.4566066513
12.6	186	56.8477035413
12.7	179	57.1007771705
12.8	171	57.3151221329
12.9	148	57.3828016548
13.0	122	56.5861735514
13.1	106	53.6823107026
13.2	95	51.3900569137
13.3	89	45.2891111309
13.4	85	40.6332999328
13.5	78	37.6481290213
13.6	76	34.9315999664
13.7	74	31.2496255245
13.8	74	27.556019042
13.9	74	23.4400443135
14.0	76	21.2008290986
14.1	73	18.6822612466
14.2	70	16.4420012923
14.3	93	14.6766727491
14.4	122	14.1486219252
14.5	121	18.0067468332
14.6	128	21.7390992827
14.7	154	23.6421250904
14.8	172	26.2874758179
14.9	183	31.4498861102
15.0	187	35.9685546484
15.1	191	38.4076219037
15.2	190	41.3259512803
15.3	192	43.9747111125
15.4	192	45.9135057087
15.5	192	47.3753240705
15.6	191	48.3521602105
15.7	187	49.0585915694
15.8	169	49.5593520457
15.9	138	49.7297120582
16.0	111	49.3853426185
16.1	92	47.9381412521
16.2	85	44.9130298031
16.3	81	39.8084748312
16.4	78	32.8230947154
16.5	76	27.303962883
16.6	74	24.0117812641
16.7	73	19.6183714571
16.8	71	16.333169444
16.9	76	13.8918104138
17.0	107	12.9268817671
17.1	119	12.6559442967
17.2	116	12.9102008276
17.3	118	14.1658800322
17.4	145	15.6709641357
17.5	164	18.5290247565
17.6	170	25.2195067861
17.7	175	33.8870132318
17.8	183	39.615240626
17.9	189	46.151138021
18.0	188	51.2178567451
18.1	188	53.9003193389
18.2	187	55.9233666502
18.3	188	57.2214681515
18.4	187	57.8233902375
18.5	186	58.2617369311
18.6	177	58.4544295243
18.7	145	58.7356620534
18.8	114	58.5021519519
18.9	97	55.4132096703
19.0	87	51.7733352542
19.1	86	45.6748862532
19.2	83	34.8001295505
19.3	79	28.4846980074
19.4	75	24.5304262191
19.5	73	21.1095031203
19.6	73	17.9217524425
19.6	74	16.1879578235
19.7	75	14.9736697687
19.8	86	14.013009274
20.0	98	13.2104280905
20.1	121	12.7851526022
20.1	146	14.7593275109
20.2	162	18.8622448662
20.3	171	23.5212048904
20.4	177	28.245679145
20.5	183	31.8184802926
20.7	187	35.5957646554
20.7	186	39.1525129801
20.8	187	41.4032090853
20.9	187	42.6371502834
21.0	186	43.4840844988
21.1	186	43.8576406021
21.2	172	44.2268479302
21.3	134	44.4371250849
21.4	98	43.8652798961
21.5	85	39.7742755417
21.6	80	32.1489532486
21.7	77	24.0601850046
21.8	73	20.4559029648
21.9	71	18.431996093
22.0	68	15.7258054159
22.1	68	13.2274533315
22.2	67	11.4925365214
22.3	65	9.15826100886
22.4	65	7.63609680425
22.5	64	6.45509563597
22.6	64	5.98513756827
22.7	70	5.81277855627
22.8	77	5.82389554369
22.9	88	7.24185852724
23.0	111	8.68152235794
23.1	121	11.4741129666
23.2	130	14.9809905608
23.3	140	17.8336234082
23.4	157	21.6861214136
23.5	171	24.3155360478
23.6	176	28.8691643983
23.7	177	32.301932311
23.8	179	34.7206440639
23.9	180	36.0952573336
24.0	177	36.9751404345
24.1	157	37.4695184088
24.2	112	37.5247459313
24.3	90	35.3398289082
24.4	80	28.108264296
24.5	75	22.8976699838
24.6	73	20.9521138597
24.7	70	17.6953091622
24.8	67	15.1667782975
24.9	67	13.0711622734
25.0	67	11.6689826412
25.1	67	10.2363519621
25.2	72	9.53594784181
25.3	89	9.16012755458
25.4	107	9.45307201306
25.5	131	12.0064630684
25.6	159	17.0976288886
25.7	171	21.8406403154
25.8	181	26.8069378192
25.9	189	33.905684146
26.0	188	39.3781025112
26.1	188	43.5660957123
26.2	188	46.3541917397
26.3	187	48.4530200049
26.4	188	49.4960215688
26.5	188	50.8423820638
26.6	187	52.271538748
26.7	184	53.2188757132
26.8	175	53.8403500368
26.9	154	54.0751797029
27.0	114	53.9819905123
27.1	88	51.8731891784
27.2	81	49.6122037071
27.3	79	41.5369036357
27.4	71	30.898192893
27.5	67	26.0383637154
27.6	68	22.7808793714
27.7	68	18.8660684565
27.8	69	14.4038158358
27.9	68	12.4785545437
28.0	68	10.6665662485
28.1	68	9.82190900327
28.2	68	9.07138183838
28.3	68	8.27459830482
28.4	68	7.68870534573
28.5	67	7.3848519148
28.6	67	7.1572204841
28.7	67	6.66562132355
28.8	68	6.16821707308
28.9	67	5.72036184949
29.0	67	5.35247506459
29.1	67	4.94292228722
29.2	67	4.69122730359
29.3	67	4.41348446358
29.4	67	4.27580907601
29.5	67	4.19992559292
29.6	67	4.14803191123
29.7	68	4.09251612293
29.8	67	4.03551029646
29.9	68	3.96417659362
30.0	67	3.91836636015
30.1	69	3.8445068868
30.2	68	3.80261469553
