Time	Volt	Leap_angle
0.0	74	16.2024429525
0.0	74	16.1525306087
0.1	74	15.9252694439
0.2	75	15.5333603427
0.3	75	15.2487707406
0.4	78	14.9540820096
0.5	87	14.7159530611
0.6	109	14.9763659183
0.7	119	16.6662972204
0.8	131	18.9506934246
0.9	146	21.3760410116
1.0	159	25.9110699301
1.1	170	31.0777041061
1.2	183	39.4444966685
1.3	187	48.0468184319
1.4	187	52.5806080557
1.5	187	56.7990305782
1.6	188	59.0886265293
1.7	187	61.0032319078
1.8	187	62.4174541864
1.9	174	63.2553225254
2.0	158	63.5773309568
2.1	140	63.4554338436
2.2	112	61.2538463985
2.3	87	55.6360194364
2.4	73	37.6856404831
2.5	69	28.174922243
2.6	69	22.7445143338
2.7	69	19.8303430259
2.8	71	16.9033615442
2.9	70	13.2468865625
3.0	70	9.44202434629
3.1	69	6.48080417358
3.2	66	4.5968711507
3.3	63	3.8137213388
3.4	64	3.6365809661
3.5	73	3.77169538812
3.6	86	4.31638313142
3.7	101	6.08344160573
3.8	123	8.85494546613
3.9	150	12.079333618
4.0	167	18.1281057378
4.1	180	25.7804746153
4.2	186	36.491480013
4.3	186	44.3395520453
4.4	187	49.6801819936
4.5	186	53.0556579803
4.6	186	54.8885131931
4.7	184	56.7370577423
4.8	184	58.5880886612
4.9	165	59.9977009644
5.0	135	60.5793450198
5.1	104	59.4584919459
5.2	88	56.6632118824
5.3	81	52.5827752217
5.4	77	30.6642497423
5.5	76	22.8843776342
5.6	69	18.4244770141
5.7	68	15.3924858377
5.8	68	13.0393683964
5.9	68	11.5304070766
6.0	68	10.7054455909
6.1	67	9.89880710281
6.2	72	9.21385969635
6.3	95	8.76504062616
6.4	121	8.61062177167
6.5	140	10.2443048789
6.6	153	17.0883220652
6.7	166	23.5279727469
6.8	175	31.017692638
6.9	177	38.9247347164
7.0	176	44.6240984774
7.1	176	49.2159034809
7.2	176	52.5817604454
7.3	176	54.7566218014
7.4	177	56.0871583286
7.5	164	56.8442525641
7.6	133	57.2850908242
7.7	109	56.746136555
7.8	90	54.0475770547
7.9	82	50.6575089836
8.0	77	41.9174837419
8.1	74	21.8536901583
8.2	70	16.0830016362
8.3	68	12.907296302
8.4	66	9.36978452489
8.5	66	7.13465396919
8.6	65	6.1027460653
8.7	72	5.28090080021
8.8	102	5.09192977515
8.9	109	7.8876965161
9.0	112	11.3987599918
9.1	117	14.1460929145
9.2	137	16.3903662651
9.3	157	19.7949372063
9.4	173	25.9478244611
9.5	187	33.301471922
9.6	187	42.221906458
9.7	188	47.8489455803
9.8	189	52.6074008312
9.9	190	55.4588441687
10.0	186	57.4340160291
10.1	187	58.7712413185
10.2	184	59.6616443638
10.3	162	60.02614729
10.4	134	60.2213655019
10.5	106	58.4462423086
10.6	84	54.3451314334
10.7	73	47.0832475108
10.8	67	26.976249019
10.9	66	19.7593290702
11.0	64	16.5703264746
11.1	65	13.6821435644
11.2	64	11.6143689871
11.3	64	10.1854352786
11.4	64	8.81570174344
11.5	64	8.07370233017
11.6	100	7.78363971104
11.7	138	7.74678781656
11.8	156	12.2525002577
11.9	177	22.6828150496
12.0	190	32.9111131614
12.1	199	46.5167649059
12.2	199	55.6750196369
12.3	198	61.440665604
12.4	198	64.9532581153
12.5	198	66.7827271754
12.6	198	68.2995045763
12.7	198	69.2764810025
12.8	197	69.7855108804
12.9	176	70.1230694248
13.0	145	70.1652012083
13.1	109	69.5977720208
13.2	88	63.5276632152
13.3	78	54.7149002478
13.4	75	31.1373274762
13.5	74	22.2499905538
13.6	71	19.3360124198
13.7	68	16.5814952303
13.8	69	14.8008131501
13.9	71	13.6768149289
14.0	74	13.1430867742
14.1	100	13.008089886
14.2	129	12.8701381245
14.3	131	17.0377748573
14.4	156	21.9334433198
14.5	180	25.7540080337
14.6	192	32.6755415333
14.7	195	42.6778473111
14.8	196	50.2958570551
14.9	196	55.1941806291
15.0	195	58.3057453263
15.1	196	60.1426412464
15.2	193	61.0684952336
15.3	183	61.7781434655
15.4	162	61.9332507252
15.5	136	61.2018178045
15.6	109	58.2298958976
15.7	92	52.4096771336
15.8	84	42.8100739274
15.9	77	25.9077638625
16.0	73	21.3321390248
16.1	72	18.7279559396
16.2	70	15.3111153896
16.3	68	13.142966621
16.4	223	11.8791905088
16.5	70	10.7893763606
16.6	70	10.3851958853
16.7	73	10.1628536596
16.8	104	10.1408817789
16.9	140	11.5932817969
17.0	153	18.2172166132
17.1	162	25.7506124447
17.2	173	30.3851638625
17.3	184	37.1017881764
17.4	186	42.7620146177
17.5	188	49.3824273035
17.6	189	52.532893007
17.7	186	54.4492216959
17.8	187	55.8633959455
17.9	186	56.5573944574
18.0	181	56.8437426564
18.1	164	56.8395572222
18.2	118	56.8438854308
18.3	86	54.6872162264
18.4	76	47.8302960693
18.5	72	39.1543519626
18.6	71	32.5440998696
18.7	71	26.7110624536
18.8	70	21.9448872369
18.9	70	18.1563695381
19.0	68	16.3892043819
19.1	68	14.8698641034
19.2	69	13.8753148851
19.3	68	13.0467075476
19.4	122	12.5954797261
19.5	161	13.0519257125
19.6	165	34.2709396526
19.7	169	41.0308414145
19.8	176	45.3574576657
19.9	182	48.7207825469
20.0	187	52.3466015791
20.1	183	55.2396449457
20.2	183	56.9693311671
20.3	183	58.1035602933
20.4	184	58.7286460787
20.5	185	59.1366428223
20.6	184	59.266694579
20.7	182	59.2769406449
20.8	162	59.2749225064
20.9	134	59.1794774404
21.0	108	57.656806324
21.1	92	54.0694608749
21.2	82	49.9452709264
21.3	76	45.4238636044
21.4	71	32.2329551611
21.5	68	22.8585973991
21.6	66	18.1259653002
21.7	65	15.019466353
21.8	65	13.4380993944
21.9	66	12.7698965769
22.0	69	11.6834610394
22.1	80	10.8971718854
22.2	99	10.951305699
22.3	115	12.342452466
22.4	129	16.0800797498
22.5	145	20.934543688
22.6	156	25.7169169086
22.7	169	33.3518021942
22.8	181	41.7787573009
22.9	182	47.3115384742
23.0	183	52.9688744401
23.1	182	56.5689473431
23.2	182	58.0312682303
23.3	182	59.0741763371
23.4	182	59.4655894392
23.5	181	59.8673731956
23.6	180	60.4715207675
23.7	166	60.9971796933
23.8	139	61.1881342672
23.9	108	60.4345905634
24.0	86	56.7559739336
24.1	77	48.3411403788
24.2	72	32.4981151264
24.3	68	25.5685653451
24.4	66	23.0991638499
24.5	65	20.4097402017
24.6	64	17.0670175388
24.7	65	15.0570047611
24.8	65	13.9394102228
24.9	67	13.269119132
25.0	91	12.7142175919
25.1	120	13.1901489084
25.2	129	19.2728317601
25.3	146	22.1897643321
25.4	168	25.2445661059
25.5	186	32.9641240906
25.6	187	43.6420806588
25.7	189	51.4329877592
25.8	189	54.985981438
25.9	188	57.6401508951
26.0	188	59.422826126
26.1	187	60.3471132694
26.2	187	60.8013727195
26.3	187	60.9437173822
26.4	187	60.8327496606
26.5	182	60.5152170142
26.6	168	60.2932221175
26.7	146	59.7153415799
26.8	127	58.3132947503
26.9	106	55.6226098305
27.0	91	51.9419539417
27.1	81	36.9664352924
27.2	73	27.6028958138
27.3	66	24.7736957374
27.4	69	21.665188061
27.5	68	16.022770387
27.6	68	11.7152917716
27.7	68	8.48350506715
27.8	68	6.88170776423
27.9	67	6.19419346726
28.0	67	5.56309916378
28.1	68	5.30189771183
28.2	67	5.100733693
