Time	Volt	Leap_angle
0.0	76	17.199577554
0.1	76	17.1697094049
0.2	76	17.140694635
0.3	77	17.2290034708
0.4	78	17.2903410803
0.5	78	17.3908284936
0.6	79	17.4998783165
0.7	80	17.7308126515
0.8	93	17.7788566347
0.9	117	18.3987969079
1.0	134	22.1472172413
1.1	144	27.2843835483
1.2	161	32.1822081694
1.3	179	37.6283377328
1.4	188	45.6861083257
1.5	187	53.1563496782
1.6	188	57.6862934679
1.7	188	60.1948305444
1.8	188	61.1281525762
1.9	187	61.6308546376
2.0	187	62.0812473415
2.1	182	62.8546377071
2.2	178	63.663688894
2.3	172	63.9036544365
2.4	163	63.8818378397
2.5	139	63.5529794088
2.6	118	61.5428854382
2.7	98	56.3908297692
2.8	85	48.0382306527
2.9	81	42.7098335736
3.0	77	38.6821822207
3.1	75	34.2318449885
3.2	75	30.6998614587
3.3	73	27.649162129
3.4	74	25.3843213209
3.5	79	24.2379301136
3.6	110	23.7235503401
3.7	123	23.1693108305
3.8	134	24.2685085773
3.9	148	27.431214323
4.0	161	31.3418245767
4.1	175	36.5542738926
4.2	183	42.599555135
4.3	184	48.0250574135
4.4	184	51.9134266081
4.5	184	54.4132661753
4.6	184	56.1717563805
4.7	186	57.0693957338
4.8	185	57.7914330759
4.9	184	58.0248833534
5.0	174	58.1157596343
5.1	168	58.1342828111
5.2	160	57.9219393174
5.3	148	56.8011038821
5.4	131	55.2535279006
5.5	120	53.1388940093
5.6	114	46.9182180938
5.7	109	38.4340388607
5.8	105	34.9030271699
5.9	104	32.5226742046
6.0	105	30.1721461683
6.1	120	29.4251130838
6.2	125	29.4666207078
6.3	129	30.7276168831
6.4	134	31.5103529882
6.5	147	32.340703419
6.6	156	34.9414397008
6.7	167	39.3118139318
6.8	177	42.629329836
6.9	185	45.68833721
7.0	186	49.2403899102
7.1	186	52.2603330068
7.2	186	53.9151407605
7.3	187	55.1964889608
7.4	187	55.7503133269
7.5	187	56.0526871349
7.6	187	56.2708206693
7.7	181	56.4136997557
7.8	174	56.4513412631
7.9	169	56.1627403628
8.0	164	55.3749418132
8.1	151	54.6971636464
8.2	138	53.7119444017
8.3	128	49.941398089
8.4	120	42.5594439115
8.5	115	38.1902068594
8.6	108	36.4644585897
8.7	107	35.2377303582
8.8	104	33.6315684807
8.9	103	32.856792615
9.0	103	32.415611614
9.1	104	32.2251491249
9.2	116	32.2080455102
9.3	153	32.3410736844
9.4	156	37.4120179064
9.5	155	42.7598215229
9.6	158	45.482425718
9.7	176	47.0035571548
9.8	185	49.4683487561
9.9	186	54.1749649351
10.0	187	56.1511698523
10.1	185	57.3245190456
10.2	187	58.1320389944
10.3	187	58.478033379
10.4	187	58.366592837
10.5	183	58.2276865396
10.6	183	58.0427727703
10.7	176	57.8926575047
10.8	157	57.7613098617
10.9	138	56.6929326241
11.0	123	53.7287627586
11.1	111	45.785533558
11.2	101	41.6491667305
11.3	95	38.4817834481
11.4	89	36.0311993989
11.5	86	34.5616391172
11.6	86	33.4494800135
11.7	85	33.3083009407
11.8	83	33.3755671397
11.9	87	33.4365597153
12.0	92	33.5885912212
12.1	117	34.1396903256
12.2	145	35.0423393398
12.3	160	38.1134353104
12.4	174	43.9315592825
12.5	188	46.535984165
12.6	193	52.3520105231
12.7	190	57.1641732983
12.8	191	59.7875653352
12.9	193	61.3249259687
13.0	193	61.8421028542
13.1	193	62.1492100058
13.2	193	62.2120732746
13.3	192	62.1343132565
13.4	190	62.104561913
13.5	173	62.0900706023
13.6	145	61.8138591973
13.7	117	58.5614345363
13.8	94	47.1420462329
13.9	84	41.1911512929
14.0	78	36.3218623925
14.1	72	30.9872198323
14.2	73	25.8894053065
14.3	73	21.5496435642
14.4	72	18.9683942905
14.5	71	17.3516745805
14.6	73	16.045149689
14.7	87	15.4667937714
14.8	105	15.5970080979
14.9	115	17.1405208197
15.0	132	20.6438766891
15.1	142	23.8438917352
15.2	155	26.1149361229
15.3	168	28.7630768544
15.4	177	31.9219363028
15.5	180	35.4492916615
15.6	181	38.8830259288
15.7	182	41.278121313
15.8	179	42.790421078
15.9	179	44.0891242882
16.0	179	45.1160275566
16.1	174	46.0521123636
16.2	167	46.29227358
16.3	144	46.4340626662
16.4	111	46.2368551933
16.5	96	43.7383596215
16.6	89	35.514081903
16.7	86	31.0775387098
16.8	84	29.3101906556
16.9	83	28.1640638265
17.0	82	27.2949009534
17.1	82	26.4371860291
17.2	81	25.4912907339
17.3	79	24.513385351
17.4	78	23.4218370456
17.5	79	22.5225179144
17.6	78	21.7398645712
17.7	77	21.2291978686
17.8	111	20.7930197148
17.9	112	21.7752887369
18.0	121	25.6863792214
18.1	143	26.4342940513
18.2	158	27.9857060801
18.3	170	31.5599905871
18.4	178	35.9564122014
18.5	180	40.6904336169
18.6	182	44.4667208263
18.7	180	47.7019406645
18.8	179	49.1622046543
18.9	178	49.9270916681
19.0	180	50.5066017024
19.1	179	50.908141787
19.2	171	51.1128337332
19.3	155	51.2903771504
19.4	136	51.2027803086
19.5	117	49.6079575512
19.6	97	46.1918399118
19.7	85	39.3864667785
19.8	80	31.4398636251
19.9	78	27.0060843322
20.0	78	24.2069155778
20.1	77	22.661710997
20.2	76	21.201782862
20.3	76	19.1643947736
20.4	73	18.3083111339
20.5	72	17.7038237069
20.6	70	17.1796209477
20.7	77	16.731854853
20.8	87	16.5918793226
20.9	93	17.8188979637
21.0	115	19.8403472145
21.1	144	21.7301259761
21.2	157	25.5663892374
21.3	166	31.0161285465
21.4	174	35.164783798
21.5	174	39.9278869046
21.6	176	43.2422943113
21.7	175	45.5832392926
21.8	174	47.3680553693
21.9	175	48.8266119628
22.0	171	49.7474654501
22.1	155	50.0410625744
22.2	130	50.0249989301
22.3	104	49.2466521171
22.4	91	46.4421264023
22.5	98	40.2772021972
22.6	97	35.0017193927
22.7	87	28.888652553
22.8	81	26.7040337383
22.9	77	25.3465742637
23.0	76	23.7404451095
23.1	73	22.3567419378
23.2	71	21.1451944612
23.3	70	20.189436094
23.4	70	19.535611728
23.5	69	18.9017123306
23.6	69	18.4661188344
23.7	68	18.2715948306
23.8	68	18.2696340451
23.9	69	18.3748372736
24.0	70	18.3216784775
24.1	78	18.0024157195
24.2	132	18.360423152
24.3	157	23.0287887463
24.4	174	31.1990503461
24.5	184	36.7466567551
24.6	183	42.5635538529
24.7	184	47.387483091
24.8	184	50.0725550814
24.8	184	51.4209403527
24.9	184	52.4201924278
25.0	183	53.1467986348
25.2	179	53.5755265818
25.2	162	53.6420818699
25.3	137	53.2892790642
25.4	107	51.0941277096
25.5	91	46.2064418988
25.6	86	38.4881437822
25.7	87	31.0470525694
25.9	88	27.0371288381
25.9	80	25.6598537553
26.0	76	24.0936108154
26.1	76	22.3732651882
26.2	74	20.4944665997
26.3	74	18.7433195124
26.4	72	17.303527138
26.5	72	16.3750132598
26.6	71	16.1385670536
26.7	85	16.0660425575
26.8	100	16.8299738285
26.9	117	19.7690648442
27.0	133	22.6468685392
27.1	160	25.3562651554
27.2	182	30.2682770685
27.3	180	35.431646574
27.4	179	41.4420981371
27.5	179	45.3329542013
27.6	180	47.0749603772
27.7	178	48.223648846
27.8	178	48.6995297071
27.9	180	48.8368783908
28.0	171	48.8125321367
28.1	153	48.6591411335
28.2	133	48.1804871834
28.3	112	45.1560190148
28.4	99	40.0261011891
28.5	92	32.970845544
28.6	86	29.1756108525
28.7	88	26.1217162541
