Time	Volt	Leap_angle
0.0	68	14.5659792492
0.1	68	14.4677355138
0.2	68	13.5832246108
0.3	68	12.3629817363
0.4	70	11.2523366858
0.5	73	10.4187504498
0.6	79	10.0725534753
0.7	89	10.2649079394
0.8	97	12.3806425993
0.9	107	14.7026916192
1.0	125	18.3872701639
1.1	153	20.0380690011
1.2	164	23.8972947466
1.3	165	31.9173632893
1.4	165	37.5558187896
1.5	163	42.3591263948
1.6	164	45.6310609424
1.7	163	48.1482871063
1.8	145	49.8206764117
1.9	115	50.9053696545
2.0	89	51.187170361
2.1	83	47.5251230066
2.2	78	36.4908598165
2.3	77	18.4442838451
2.4	76	13.2243784342
2.5	76	9.18842282294
2.6	76	7.30245378175
2.7	76	5.97904255461
2.8	75	5.46027165388
2.9	75	5.05152165899
3.0	74	4.57671432069
3.1	83	4.46870171735
3.2	103	5.54255851594
3.3	120	8.34355576254
3.4	143	11.6779620082
3.5	168	14.7439976088
3.6	167	18.18171265
3.7	168	23.4593620574
3.8	167	25.6325843238
3.9	168	28.287173251
4.0	166	31.0226694227
4.1	166	32.733034615
4.2	152	33.9114874921
4.3	130	34.5791413645
4.4	99	32.1189885481
4.5	78	24.8995161582
4.6	73	15.4946351199
4.7	67	9.38012029462
4.8	67	7.0245100263
4.9	67	5.04834027411
5.0	69	4.14798469784
5.1	67	3.8911854005
5.2	70	3.73140119154
5.3	74	3.63598865245
5.4	92	3.67642170745
5.5	122	7.19958147668
5.6	165	11.484443355
5.7	170	18.8979062335
5.8	169	28.6122472253
5.9	170	33.4130129761
6.0	169	36.0392628132
6.1	169	38.2566123084
6.2	168	38.9588731273
6.3	167	39.6713001355
6.4	167	40.5058950722
6.5	167	40.8795488314
6.6	159	40.9250663018
6.7	115	40.7871440946
6.8	92	39.615074592
6.9	81	27.6792609893
7.0	79	17.6968483643
7.1	77	13.7006552197
7.2	77	13.3448786978
7.3	77	13.2206756842
7.4	84	13.3297191344
7.5	100	13.5490398206
7.6	105	16.847881486
7.7	121	19.5504353483
7.8	157	23.551376574
7.9	187	29.9393624153
8.0	204	39.9111762745
8.1	206	50.1981049934
8.2	206	55.2664610573
8.3	205	58.5890290212
8.4	205	60.3633555332
8.5	205	61.2693206226
8.6	205	61.7249109909
8.7	204	61.9371034739
