Time	Marker
1.2934582233428955	6.283510467069059
1.3204782009124756	9.118165253814574
1.3546240329742432	6.388164392798231
1.3798151016235352	6.610773740777422
1.416949987411499	6.146195194816314
1.473872184753418	4.600693281181264
1.5140881538391113	4.016455085394903
1.5508241653442383	4.333981034433326
1.5753941535949707	3.583065083489113
1.613389015197754	3.544327295616525
1.6813459396362305	3.7268234117687395
1.7099740505218506	3.238394293726059
1.7470929622650146	5.5005203269687755
1.7746312618255615	6.219860632157476
1.845447063446045	8.580681403884457
1.878920316696167	10.543314542173219
1.9037611484527588	9.59375647518666
1.9432833194732666	10.830404886695458
1.981705904006958	11.50819601270784
2.038252115249634	8.988341472573234
2.077194929122925	10.926770189718328
2.1013591289520264	10.02891752051326
2.1400091648101807	13.447575139478031
2.2110180854797363	15.17679402823445
2.235102891921997	14.135601852348284
2.2724201679229736	13.20334680184781
2.31284499168396	12.452419511647864
2.3397181034088135	12.71323422486945
2.407069206237793	11.344708918165633
2.4350640773773193	11.890940997710144
2.470924139022827	9.158010926384721
2.5065901279449463	8.30399301712389
2.5701680183410645	8.641042698835902
2.605222225189209	7.801963609666112
2.6311511993408203	7.252737751509258
2.669257164001465	6.667325400893822
2.7025341987609863	5.601575367396227
2.771785259246826	5.984799883939688
2.803065061569214	6.89511922529304
2.839311122894287	6.429579431703018
2.8655202388763428	7.650919506399818
2.9328439235687256	5.131378243851325
2.971942186355591	6.089715741370979
2.99920916557312	6.178243435101767
3.0387392044067383	5.178029330420631
3.063657283782959	6.30955572352385
3.1316699981689453	4.211084472363926
3.1669130325317383	4.794588955457674
3.1954331398010254	5.718361398380875
3.2321300506591797	6.7100496856028045
3.2874491214752197	10.457333337412706
3.3271379470825195	12.957517834737038
3.3644371032714844	16.219043554296302
3.3881781101226807	21.789845673686482
3.425351142883301	27.171770231442835
3.496699094772339	36.33040530844968
3.5225770473480225	45.051421090813065
3.558027982711792	50.11740583638166
3.598661184310913	55.391962872082274
3.6235971450805664	57.66645496268958
3.6976890563964844	61.95413423971284
3.726111888885498	64.34744631189369
3.7612690925598145	62.69603973080345
3.7857401371002197	62.94236431218464
3.8568150997161865	63.25718352128597
3.8963050842285156	64.30691081713584
3.9225661754608154	65.33981256867301
3.963555097579956	66.31906131225342
3.985253095626831	67.14915379360559
4.052410125732422	67.63116845038067
4.093260049819946	71.06033161943247
4.116645097732544	72.5827950319278
4.154807090759277	71.93047702463163
4.220604181289673	71.55301968700704
4.249408006668091	70.51703077118698
4.287506103515625	71.04244628421708
4.317995071411133	70.46904613274782
4.354202032089233	69.7446060356444
4.4253129959106445	69.41940357742261
4.454200983047485	68.58642800106165
4.482192039489746	69.2609352670826
4.519291162490845	68.48347120102599
4.5760109424591064	69.39704263879976
4.615134954452515	69.07139770264791
4.654869079589844	68.68587879188838
4.687434911727905	70.39192272576874
4.709928274154663	69.52943363593302
4.777112007141113	69.45162311049681
4.812189102172852	69.7129147219691
4.8523828983306885	68.61224623665977
4.882278203964233	69.11593052273282
4.947113990783691	71.34669205670923
4.9763641357421875	68.60043965878212
5.008381128311157	68.0496668218401
5.045202255249023	67.67130588824031
5.072760105133057	67.29811895488818
5.145559072494507	66.46897645571244
5.177722215652466	65.6627755619992
5.202219009399414	62.588734296098835
5.27404522895813	62.09840954054019
5.31017804145813	61.394248151120536
5.336142063140869	55.79177083017442
5.407673120498657	51.12204752000533
5.446252107620239	41.866946439618545
5.497063159942627	37.843476489295725
5.5394322872161865	26.125182398957456
5.615149974822998	21.947992867622748
5.636346101760864	12.880595338992162
5.672452211380005	7.907431608729465
5.701643943786621	5.062794852076913
5.769418001174927	3.0630325687260695
5.807896137237549	3.0119524318770603
5.837378978729248	1.083476494609209
5.8711159229278564	2.5444616802987814
5.901629209518433	0.6847562785820378
5.9754931926727295	1.5370968532407991
5.999589204788208	3.1915288062105134
6.035221099853516	2.315930253095036
6.064829111099243	1.5370968532407991
6.133608102798462	2.4399003871767446
6.173151969909668	2.694814853821774
6.20456600189209	3.6041953030208345
6.230928182601929	2.773823343026767
6.269758224487305	2.709482627982675
6.330663204193115	3.3749936461489227
6.370150089263916	3.173295473506575
6.399177312850952	5.02647293981544
6.440170049667358	6.127896812766798
6.464359283447266	6.2457506029719445
6.532761096954346	6.77392701734717
6.566875219345093	5.238733663829679
6.6016271114349365	5.635863735881137
6.6287431716918945	6.657662504185996
6.693828105926514	6.657662504185996
6.731118202209473	6.583714954210308
6.759515047073364	5.407568771868289
6.7950780391693115	4.844796392286409
6.821608304977417	4.570262896138713
6.892649173736572	6.350367674144796
6.927110195159912	3.2655079489513335
6.955751180648804	5.586691899305333
6.993623971939087	3.574068879808943
7.051164150238037	3.2176479630598434
7.089053153991699	4.172412685080546
7.126368045806885	4.024325373552369
7.153016090393066	4.734012492835386
7.193179130554199	3.2532413677066887
7.253875970840454	4.130387506573131
7.289243221282959	3.8719336906289876
7.326167106628418	3.3574931379875084
7.352659225463867	4.644918355038043
7.423192024230957	6.759952061685752
7.45457911491394	9.503087299575924
7.4938952922821045	13.741171807023825
7.518239974975586	20.32553096569498
7.558604001998901	25.403600761126366
7.620553970336914	27.014739770964017
7.648259162902832	29.13594374077108
7.686651229858398	32.898402482934024
7.725755214691162	38.88506815512891
7.782634019851685	46.50941687353313
7.823089122772217	50.170266998618935
7.85263204574585	54.892113008294906
7.883987188339233	58.97507204329661
7.919408082962036	61.803442709106825
7.976470947265625	66.10495447593588
8.012650966644287	68.21610212875811
8.054371118545532	69.03064715815152
8.111774921417236	69.62135266084867
8.152420043945312	70.73930866676223
8.183849334716797	70.5818135621932
