Time	Volt
0.0009238719940185547	90	
0.0026869773864746094	89	
0.0030257701873779297	90	
0.0033168792724609375	89	
0.0036818981170654297	90	
0.0038378238677978516	89	
0.004100799560546875	90	
0.004274845123291016	90	
0.004503011703491211	90	
0.004690885543823242	90	
0.004865884780883789	90	
0.005197048187255859	91	
0.005369663238525391	90	
0.005583763122558594	90	
0.005753755569458008	91	
0.005933046340942383	90	
0.006089925765991211	90	
0.0063097476959228516	90	
0.0066068172454833984	90	
0.006768703460693359	90	
0.00698089599609375	90	
0.007158041000366211	89	
0.007332801818847656	90	
0.0074880123138427734	90	
0.0077359676361083984	90	
0.008016824722290039	90	
0.008176803588867188	90	
0.008388757705688477	90	
0.008562803268432617	90	
0.00877690315246582	90	
0.008949995040893555	90	
0.009167909622192383	90	
0.009482860565185547	89	
0.009677886962890625	90	
0.009845972061157227	89	
0.009999752044677734	90	
0.010278940200805664	89	
0.010499000549316406	89	
0.010659933090209961	90	
0.010909795761108398	90	
0.011058807373046875	89	
0.01123189926147461	89	
0.011441946029663086	89	
0.04530501365661621	89	
0.0852348804473877	89	
0.12526798248291016	89	
0.16524171829223633	89	
0.20504379272460938	89	
0.24498677253723145	90	
0.28486084938049316	88	
0.32483673095703125	90	
0.36482882499694824	88	
0.4048328399658203	89	
0.44492173194885254	89	
0.4846320152282715	89	
0.5246000289916992	89	
0.564741849899292	90	
0.6047418117523193	89	
0.6446518898010254	89	
0.6848759651184082	89	
0.7246668338775635	89	
0.7645397186279297	89	
0.8044967651367188	89	
0.8445470333099365	90	
0.8842558860778809	89	
0.9243907928466797	89	
0.9643399715423584	89	
1.0043089389801025	89	
1.0441017150878906	89	
1.0842077732086182	89	
1.1242139339447021	90	
1.1640288829803467	89	
1.203974723815918	88	
1.2439186573028564	88	
1.283864974975586	89	
1.323882818222046	89	
1.3638849258422852	90	
1.4038047790527344	89	
1.4438228607177734	89	
1.4838778972625732	90	
1.5237948894500732	89	
1.5656788349151611	88	
