Time	Volt
0.0011668205261230469	89	
0.00290679931640625	89	
0.0032339096069335938	88	
0.003618955612182617	87	
0.0038597583770751953	87	
0.004041910171508789	88	
0.004195690155029297	91	
0.004473686218261719	90	
0.004729747772216797	89	
0.004907846450805664	89	
0.00506591796875	89	
0.005281925201416016	88	
0.005580902099609375	89	
0.005742073059082031	90	
0.005921840667724609	89	
0.006074666976928711	89	
0.006249904632568359	89	
0.0064029693603515625	90	
0.006627798080444336	90	
0.006912946701049805	90	
0.007077693939208984	90	
0.007325887680053711	89	
0.007500886917114258	89	
0.007745981216430664	88	
0.007915973663330078	90	
0.008132696151733398	89	
0.008411884307861328	89	
0.008589029312133789	89	
0.008753776550292969	89	
0.008906841278076172	90	
0.009105920791625977	89	
0.00928187370300293	89	
0.009498834609985352	89	
0.009795665740966797	89	
0.009955644607543945	89	
0.010187864303588867	88	
0.010349035263061523	89	
0.010644912719726562	88	
0.010820865631103516	88	
0.010989904403686523	87	
0.011250734329223633	87	
0.011403799057006836	86	
0.011607885360717773	87	
0.04082465171813965	87	
0.08076286315917969	87	
0.12084293365478516	86	
0.16063261032104492	86	
0.20066499710083008	87	
0.24075889587402344	87	
0.2805497646331787	85	
0.32062387466430664	86	
0.3606886863708496	85	
0.4006059169769287	86	
0.44042086601257324	86	
0.4805586338043213	85	
0.5206179618835449	86	
0.560553789138794	86	
0.6005208492279053	86	
0.640380859375	85	
0.6804800033569336	85	
0.72049880027771	86	
0.7603368759155273	85	
0.8004448413848877	85	
0.8404457569122314	85	
0.8803858757019043	85	
0.9202969074249268	83	
0.9604527950286865	85	
1.0003387928009033	86	
1.0404160022735596	85	
1.080216884613037	85	
1.1204469203948975	85	
1.1602988243103027	85	
1.2003209590911865	85	
1.2400197982788086	85	
1.2801508903503418	85	
1.3203907012939453	86	
1.3600068092346191	86	
1.3999528884887695	85	
1.4399628639221191	85	
1.48002290725708	85	
1.5201447010040283	85	
1.5599758625030518	85	
1.5998718738555908	84	
1.6398887634277344	85	
1.6798617839813232	85	
1.7199437618255615	85	
1.7599728107452393	85	
1.799785852432251	85	
1.8398237228393555	84	
1.8797597885131836	84	
1.9202649593353271	83	
1.959749698638916	83	
1.9996836185455322	85	
2.0396857261657715	84	
2.0796658992767334	82	
2.1198220252990723	82	
2.159670829772949	82	
2.199641704559326	80	
2.239560842514038	77	
2.27976393699646	76	
2.3195748329162598	74	
2.359499931335449	74	
2.3995089530944824	73	
2.4394419193267822	72	
2.4795339107513428	73	
2.5194249153137207	72	
2.5594067573547363	73	
2.5994138717651367	73	
2.639375686645508	73	
2.6795759201049805	73	
2.7193830013275146	73	
2.761854887008667	73	
2.7993719577789307	73	
2.8395118713378906	73	
